,0,1,2,3,4
0,NN_2_0_0_0_0_0_0,-5.582114556080102,2561.2383457854035,-4.591490425076309,740.3493463999904
1,NN_2_5_0_0_0_0_0,0.38542720322292723,239.14312034086436,0.10827262662525938,118.07044774398582
2,NN_2_10_0_0_0_0_0,0.49051941874634286,198.24954276046827,0.23885919503954123,100.7799449934939
3,NN_2_0_5_0_0_0_0,-1.932830272136656,1141.2255576344953,-2.874967448733788,513.0706484134141
4,NN_2_5_5_0_0_0_0,0.4200049003323916,225.68821569112595,0.07464400924596215,122.52309328290012
5,NN_2_10_5_0_0_0_0,0.4911505057785417,198.00397360596264,0.194421525435453,106.66377866678083
6,NN_2_0_10_0_0_0_0,-1.8272818651673202,1100.154466427687,-2.197641237703507,423.38829549603304
7,NN_2_5_10_0_0_0_0,0.5332728089575592,181.6133050456227,0.2068206383940241,105.02205624986503
8,NN_2_10_10_0_0_0_0,0.5937632896774774,158.07519469296514,0.3001144729391071,92.66935166168568
9,NN_2_0_0_10_0_0_0,-2.1175562797322742,1213.1063081268583,-1.4384185841535193,322.8623261038689
10,NN_2_5_0_10_0_0_0,0.5580743611614816,171.962502708704,0.22920967752547605,102.05760326374228
11,NN_2_10_0_10_0_0_0,0.5172564842959386,187.84559172680758,0.03864169466760148,127.29003161966968
12,NN_2_0_5_10_0_0_0,-1.9322247749438652,1140.989946021354,-2.875794298397043,513.1801286344687
13,NN_2_5_5_10_0_0_0,0.5403471252110965,178.860540731906,0.08347369211596922,121.35398639998174
14,NN_2_10_5_10_0_0_0,0.5493425126150169,175.36024748148944,0.2911780137266994,93.85259642007154
15,NN_2_0_10_10_0_0_0,-1.6216579264127047,1020.1418941361177,-1.857306443592298,378.32577670007714
16,NN_2_5_10_10_0_0_0,0.6171534264176681,148.97360361281568,0.3208134128536698,89.92867869760562
17,NN_2_10_10_10_0_0_0,0.619942469840999,147.8883285233238,0.26088268133896786,97.86389355681328
18,NN_2_0_0_20_0_0_0,-1.8409549147509363,1105.4749357994992,-2.0118130121636026,398.7834415372139
19,NN_2_5_0_20_0_0_0,0.5235599983298733,185.39276266718622,0.2197281137829452,103.3130233728694
20,NN_2_10_0_20_0_0_0,0.5512451216824545,174.6199025271375,0.22516673168163281,102.5929153335969
21,NN_2_0_5_20_0_0_0,-2.1690946399121454,1233.160961270148,-2.7945658335484582,502.4249567057063
22,NN_2_5_5_20_0_0_0,0.39125569825346873,236.87513110378052,0.1584561426492851,111.42582699639081
23,NN_2_10_5_20_0_0_0,0.5142027992485617,189.0338444034597,0.29672030459456766,93.11876141193434
24,NN_2_0_10_20_0_0_0,-1.510820557041146,977.0127571146135,-2.024656397978301,400.4839885417892
25,NN_2_5_10_20_0_0_0,0.5681649542563582,168.03604203316897,0.3171100740133881,90.41902461282069
26,NN_2_10_10_20_0_0_0,0.47096378071814393,205.85905024736786,0.4181527458654768,77.0403240558611
27,NN_2_0_0_0_12_0_0,-2.0667523662928415,1193.3374435608594,-2.6897200227663838,488.5426960588544
28,NN_2_5_0_0_12_0_0,0.5675091623732536,168.2912243615152,0.2143895853161284,104.01987892669818
29,NN_2_10_0_0_12_0_0,0.547842248431103,175.9440316322984,0.1926993696745145,106.89180318172801
30,NN_2_0_5_0_12_0_0,-2.2487947085219977,1264.1739237681525,-2.928829711058687,520.202358865609
31,NN_2_5_5_0_12_0_0,0.4772260668496996,203.42226382626177,-0.09759119861256238,145.32814414970636
32,NN_2_10_5_0_12_0_0,0.46874641200698797,206.72187475784546,0.1174105998768693,116.86052122888182
33,NN_2_0_10_0_12_0_0,-1.5774797953372954,1002.9512599726708,-2.2240575793898087,426.88598927979115
34,NN_2_5_10_0_12_0_0,0.5773242818845661,164.47195621498645,0.1081900279013065,118.08138434704567
35,NN_2_10_10_0_12_0_0,0.6413125490222542,139.57278406034544,0.21120481643704114,104.44156283900409
36,NN_2_0_0_10_12_0_0,-1.7668365554237253,1076.6339330460303,-2.072277427363821,406.78931955377664
37,NN_2_5_0_10_12_0_0,0.5347418057323876,181.04168769720542,0.19564831151415307,106.50134428837879
38,NN_2_10_0_10_12_0_0,0.5747745923886718,165.464093688604,0.1634996922721882,110.75802854141962
39,NN_2_0_5_10_12_0_0,-1.8183733488831475,1096.6879765456476,-2.437832743015939,455.1911978441064
40,NN_2_5_5_10_12_0_0,0.5243379293683916,185.0900534406521,0.3046322701130918,92.07116621725982
41,NN_2_10_5_10_12_0_0,0.5284159416245553,183.50321363771664,-0.15610154976615687,153.07529150060367
42,NN_2_0_10_10_12_0_0,-2.179681574011761,1237.2805586045931,-3.8446075976326908,641.457249463651
43,NN_2_5_10_10_12_0_0,0.5084192790203297,191.28433300495183,0.11281871490962148,117.46851637432633
44,NN_2_10_10_10_12_0_0,0.4705813451613319,206.00786391576472,-0.09853167775957061,145.45266964628374
45,NN_2_0_0_20_12_0_0,-1.7328423939274926,1063.4060942998108,-2.070125245128997,406.504356763938
46,NN_2_5_0_20_12_0_0,0.5095979997349549,190.8256681385859,0.10642349805958129,118.31528427609715
47,NN_2_10_0_20_12_0_0,0.5514735842629804,174.53100296198488,0.28760504466409054,94.3256805370266
48,NN_2_0_5_20_12_0_0,-1.6366177603516827,1025.963078195532,-1.9174441497777042,386.28839633878505
49,NN_2_5_5_20_12_0_0,0.5067757763073086,191.92385426124832,0.10122186227276009,119.00401435738515
