id,protected,verified,description,name,pinned_tweet_id,url,username,profile_image_url,public_metrics,entities,location
511856633,False,False,🇦🇺Brisbane / 土木 / Done is better than perfect / どうぞよしなに,系天,1.4987575524142326e+18,,P_sudzo,https://pbs.twimg.com/profile_images/1485526503689703427/KwJMLCKU_normal.jpg,"{'followers_count': 468, 'following_count': 430, 'tweet_count': 21257, 'listed_count': 10}",,
266990399,False,False,"Organisation Consultant Diversity, Gender & Culture, Leadership Coach, Foodie, Traveller, Music lover",Sarbari Dasgupta Gomes,,https://t.co/w7kJeNwj9H,sg58,https://pbs.twimg.com/profile_images/1438111345447104517/4dXjgzj7_normal.jpg,"{'followers_count': 91, 'following_count': 375, 'tweet_count': 1054, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/w7kJeNwj9H', 'expanded_url': 'http://sharbori.wordpress.com', 'display_url': 'sharbori.wordpress.com'}]}}",Bangalore
1084923873768992768,False,False,"Hi, I'm Lys,
I stream on twitch!",Lysanne,,https://t.co/zLJXYKytaz,Lysanne201,https://pbs.twimg.com/profile_images/1084925685163012096/msA6QhDz_normal.jpg,"{'followers_count': 6, 'following_count': 24, 'tweet_count': 13, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zLJXYKytaz', 'expanded_url': 'http://twitch.tv/lysanne201', 'display_url': 'twitch.tv/lysanne201'}]}}",The Netherlands
310455276,False,False,Mi máxima aspiración en la vida es que me suelten el brazo. Autista otaku con altas dosis de sarcasmo. La malafollá como mood perpetuo.,Curuxa 🦉 AYN RAND HIJA DE PUTA,1.21527544764851e+18,,HermitCuruxa,https://pbs.twimg.com/profile_images/1477967871464648705/qqbYQq2n_normal.jpg,"{'followers_count': 261, 'following_count': 116, 'tweet_count': 36764, 'listed_count': 4}",,La distopía cyberpunk
440490061,False,False,"Not followed by anyone you’re following.

Canada Research Chair in Energy Transitions University of Waterloo. Co-Editor Contemporary Economic Policy. He/Him",Juan Moreno-Cruz 🇨🇴 🇨🇦,,https://t.co/1XfVxXft9f,jmorenocruz,https://pbs.twimg.com/profile_images/1359162107313479686/B2LT1J0Q_normal.jpg,"{'followers_count': 6292, 'following_count': 3619, 'tweet_count': 1406, 'listed_count': 85}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1XfVxXft9f', 'expanded_url': 'http://morenocruz.org', 'display_url': 'morenocruz.org'}]}}","Waterloo, Ontario"
17843358,False,False,Junior full stack web developer. Cargo shorts bicyclist. Love college hoops. English major & proud of it. Opinions I tweet are my own.,Joseph Klem,,,josephklem,https://pbs.twimg.com/profile_images/465253029147463680/YBFR7iK3_normal.jpeg,"{'followers_count': 422, 'following_count': 490, 'tweet_count': 4097, 'listed_count': 40}",,"Arlington, VA"
986404654664896512,False,False,A veces si estoy cuerda.,Berta Talbott,,,berta_talbott,https://pbs.twimg.com/profile_images/1512978610734387209/vtq479cg_normal.jpg,"{'followers_count': 952, 'following_count': 1449, 'tweet_count': 22263, 'listed_count': 2}",,"Quininde, Ecuador"
2890339153,False,False,"In ATL, OTP means outside the perimeter -  Theater lover (especially anything with Stephen Dillane). Feminist, Liberal, Scientist in search of the truth.",Radical Scientist EvelynOTP,,,onionfury,https://pbs.twimg.com/profile_images/1185531399622799360/ZV6hw5X7_normal.jpg,"{'followers_count': 136, 'following_count': 535, 'tweet_count': 8020, 'listed_count': 9}",,
112816716,False,False,Subcampeona de murgas y charangas. Bicampeona de fotografía feminista. 💜,ℂ𝕙𝕦𝕡𝕒𝕔𝕒𝕓𝕣𝕒𝕤 𝕤𝕖𝕕𝕚𝕖𝕟𝕥𝕒,,,Lau_Luara,https://pbs.twimg.com/profile_images/1422488428357238785/lPHdDFEQ_normal.jpg,"{'followers_count': 205, 'following_count': 665, 'tweet_count': 3754, 'listed_count': 1}",,España
229719855,False,False,Prof. of Materials Science & Eng. (@IllinoisMatSE) at @Illinois_Alma. I use computers to model material defects & how they affect properties. 🏳️‍🌈 he/him,Dallas Trinkle,8.907639539907543e+17,https://t.co/NVyhj8gaFg,DallasTrinkle,https://pbs.twimg.com/profile_images/997156282980225024/Li_ZqINc_normal.jpg,"{'followers_count': 788, 'following_count': 1054, 'tweet_count': 6532, 'listed_count': 12}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NVyhj8gaFg', 'expanded_url': 'http://dtrinkle.matse.illinois.edu', 'display_url': 'dtrinkle.matse.illinois.edu'}]}, 'description': {'mentions': [{'start': 35, 'end': 49, 'username': 'IllinoisMatSE'}, {'start': 54, 'end': 68, 'username': 'Illinois_Alma'}]}}","Urbana, Illinois"
1453576178279780352,False,False,,MJ S,,,MJS80076168,https://pbs.twimg.com/profile_images/1453576341937397765/ACvIiPls_normal.jpg,"{'followers_count': 1, 'following_count': 2, 'tweet_count': 9, 'listed_count': 0}",,
760316956998115328,False,False,兼業文字書き。色々呟き・RTします。／『指輪の選んだ婚約者（アイリスNEO）』１〜９巻、コミカライズ（早瀬ジュン先生）１～４巻発売中／アイコンとヘッダー画像は鳥飼やすゆき先生のイラストです（使用許可頂いております）／お問い合わせ先・プロフィールなどは下記URLをご覧ください,茉雪ゆえ,1.510662219042009e+18,https://t.co/IP79kvEZjp,Yue_Matsuyuki,https://pbs.twimg.com/profile_images/1510909575977140232/1Sr-NjVe_normal.jpg,"{'followers_count': 2983, 'following_count': 232, 'tweet_count': 33859, 'listed_count': 44}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IP79kvEZjp', 'expanded_url': 'https://loar.site/profile/', 'display_url': 'loar.site/profile/'}]}}",japan
1406775085264998400,False,False,"✝️Christian✝️, 🦁Furry artist and fursuiter🦁, ♟️chess player♟️, ❓trivia novice❓ 🧩math and logic puzzle enthusiast🧩, 🚫apolitical!!🚫",Lysander The Unlearned (Mediocrity personified),1.4980042421074534e+18,,LysanderTheLion,https://pbs.twimg.com/profile_images/1516404042221637634/8q5E1-CJ_normal.jpg,"{'followers_count': 109, 'following_count': 188, 'tweet_count': 1864, 'listed_count': 6}",,
1080254670206132224,False,False,"Social liberal and globalist. Sometimes serious, sometimes shitposting. English, español, & Lingua Latína. He/him/él/is. Millenniboomer. 🇺🇸🇵🇷",Glowballist Soclib 🌐,1.2727329154415862e+18,,glowballist,https://pbs.twimg.com/profile_images/1197269646774341632/DKyKix5J_normal.jpg,"{'followers_count': 1272, 'following_count': 1019, 'tweet_count': 19050, 'listed_count': 7}",,"Florida, USA"
752578836286537728,False,False,osuna,MARINA,1.4527853126447145e+18,,marinitaamg,https://pbs.twimg.com/profile_images/1503300465840246786/29wNCCwQ_normal.jpg,"{'followers_count': 523, 'following_count': 436, 'tweet_count': 1761, 'listed_count': 0}",,"Sevilla, España"
1503917778977366016,False,False,"Reply with your guess to my most recent tweet! Refer to pinned tweet for examples of valid guesses

Most liked tweet is the next guess. Updates every 30 minutes",Тwitter Plays Wordle,1.5077785440254444e+18,https://t.co/RZ8RnttMs3,WordleGame_Bot,https://pbs.twimg.com/profile_images/1503925008288133126/14hJBQ9k_normal.jpg,"{'followers_count': 16, 'following_count': 2, 'tweet_count': 2507, 'listed_count': 1}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RZ8RnttMs3', 'expanded_url': 'https://github.com/afnzmn/twitter-plays-wordle', 'display_url': 'github.com/afnzmn/twitter…'}]}}",New result every 30 minutes
927418771,False,False,"写真撮ったり 愚痴こぼしたりする 緑色のクソムシです。 成人済。
 Меня зовут Шиге Мене звуть Шіґе",たーせー@緑のクソムシ,9.960023338205716e+17,,setashige,https://pbs.twimg.com/profile_images/1099532198649069569/LcLd49xj_normal.jpg,"{'followers_count': 478, 'following_count': 430, 'tweet_count': 75085, 'listed_count': 9}",,どんくらい？あとどんくらい？出会いがあるだろう C&K 道
2907008490,False,False,,Sean Murphy,,,seaninchezmur1,https://pbs.twimg.com/profile_images/536113612621086721/-7ffi0jR_normal.jpeg,"{'followers_count': 13, 'following_count': 49, 'tweet_count': 98, 'listed_count': 0}",,
349831283,False,False,Writer of crap. She/Her. NSFW. LGBTQ+. I'm as old as the things I love. Art credited. Mature account (30+) Multishipper. (Avi by Knights of the Light Table),🦥 Katt (I’m Jorge. I make the spackle)💙,1.445538579808088e+18,https://t.co/RsDqow8WGL,BatBat06,https://pbs.twimg.com/profile_images/1455296099288236032/B5ZDDtjP_normal.jpg,"{'followers_count': 1120, 'following_count': 966, 'tweet_count': 47953, 'listed_count': 8}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RsDqow8WGL', 'expanded_url': 'https://archiveofourown.org/users/KittyCat84', 'display_url': 'archiveofourown.org/users/KittyCat…'}]}}",Not so merry England
346845415,False,False,Football ⚽️ and Cocktails 🍹 🍷,MR10,1.3564465019297096e+18,,JamaisonTweets,https://pbs.twimg.com/profile_images/1487777690857914370/pn55ViSX_normal.jpg,"{'followers_count': 421, 'following_count': 1429, 'tweet_count': 21023, 'listed_count': 0}",,Stretford end
14402012,False,False,I don't know why people run. I don't know why things fall through. I don't know how anybody survives in this life without someone like you.❤️,Nikalyn,1.0773439847149609e+18,,Nikalyn,https://pbs.twimg.com/profile_images/1454464730693836801/-i1SZpj9_normal.jpg,"{'followers_count': 22, 'following_count': 145, 'tweet_count': 4283, 'listed_count': 3}",,"Ohio, USA"
3163301446,False,False,Yo Soy Así......,chas.as,,,anittass,https://pbs.twimg.com/profile_images/587550244059086848/21bCKu2n_normal.jpg,"{'followers_count': 7, 'following_count': 77, 'tweet_count': 325, 'listed_count': 0}",,
4181625201,False,False,just keep it cute or keep it quiet.,big simpin.,,https://t.co/bF8WHZYxId,Bswanny_,https://pbs.twimg.com/profile_images/1510478698318897153/KQy0kuJT_normal.jpg,"{'followers_count': 637, 'following_count': 475, 'tweet_count': 81121, 'listed_count': 6}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bF8WHZYxId', 'expanded_url': 'https://lnk.bio/brias.kitchen', 'display_url': 'lnk.bio/brias.kitchen'}]}}",BAL. CLT.
909008253786271744,False,False,"He/Him | 19 | SMT, Xenoblade, Genshin, FF, KH + Others | Made in Abyss Fanboy | University Student (BEHons) | Favourite game: Outer Wilds | Xiao & Eula Main |",AigisXC-3,,,EndiePT,https://pbs.twimg.com/profile_images/1492059814104813569/JIAjLEPX_normal.jpg,"{'followers_count': 96, 'following_count': 404, 'tweet_count': 3745, 'listed_count': 2}",,"Wellington Region, New Zealand"
622441683,False,False,"ごまうじお
散歩と盆栽が趣味",護摩　氏男,9.30752460632703e+17,,GomasioSalt,https://pbs.twimg.com/profile_images/989470001584160770/rriBDqNo_normal.jpg,"{'followers_count': 1797, 'following_count': 2352, 'tweet_count': 502017, 'listed_count': 0}",,クロノステイル
1372590967816130560,False,False,,𝙟𝙞𝙫𝙚𝙧𝙣𝙮 | 𝙂 7 𝙞𝙨 𝙤𝙪𝙧 𝙣𝙖𝙢𝙚,,,ArizonaSIoan,https://pbs.twimg.com/profile_images/1522203979605815307/-cEoGMIQ_normal.jpg,"{'followers_count': 79, 'following_count': 186, 'tweet_count': 24741, 'listed_count': 1}",,She/her
18624486,False,False,Poet. English Instructor @LSU. Writing Mentor @LSUCxC. #firstgen College Grad. Cat Photo Poster. Stress Baker. Dishcloth Knitter. Displaced Jersey Girl. She/her,Dr. Christina Rothenbeck,,https://t.co/mmVj3szLUf,doc_rothenbeck,https://pbs.twimg.com/profile_images/1420801744800464907/8rgLz4eR_normal.jpg,"{'followers_count': 383, 'following_count': 646, 'tweet_count': 4041, 'listed_count': 12}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mmVj3szLUf', 'expanded_url': 'http://dulcetshop.ecrater.com/p/16193127/girls-in-art-christina-rothenbeck', 'display_url': 'dulcetshop.ecrater.com/p/16193127/gir…'}]}, 'description': {'hashtags': [{'start': 55, 'end': 64, 'tag': 'firstgen'}], 'mentions': [{'start': 25, 'end': 29, 'username': 'LSU'}, {'start': 46, 'end': 53, 'username': 'LSUCxC'}]}}","Baton Rouge, LA"
3413836935,False,False,"Focused on bridging the gap between teaching & learning|Physiology is my 💕 &Public Health|Mom, Wife, Daughter, Teacher, Learner|PALM ASCB Fellow|Opinions mine.",Usha Sankar (She/her),,,usankar2,https://pbs.twimg.com/profile_images/1450986125133238272/HBnJlRUk_normal.jpg,"{'followers_count': 185, 'following_count': 386, 'tweet_count': 2815, 'listed_count': 4}",,"New York, USA"
162375647,False,False,"I'm sick of following my dreams, I'm just gonna ask them where they are going and meet up with them later MH",Keifer,,https://t.co/nMRvy1scbZ,aesthetictoo,https://pbs.twimg.com/profile_images/378800000667679335/e238a689baa3a7c8ba0b580dfab7f121_normal.jpeg,"{'followers_count': 67, 'following_count': 1364, 'tweet_count': 583, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nMRvy1scbZ', 'expanded_url': 'http://aesthetictoo.tumblr.com', 'display_url': 'aesthetictoo.tumblr.com'}]}}","Cleveland, OH"
1392601187745214464,False,False,ghanaian-american 🇬🇭 | CAHS alum | OSU alum |,JEFE,,,_yawquayson,https://pbs.twimg.com/profile_images/1509572069234774021/hEqNiCnJ_normal.jpg,"{'followers_count': 254, 'following_count': 244, 'tweet_count': 13922, 'listed_count': 0}",,
38805315,False,False,save the bees,sydney,6.616555140366131e+17,,ohnosydneylo,https://pbs.twimg.com/profile_images/1396889776092033024/A0rZP18q_normal.jpg,"{'followers_count': 298, 'following_count': 262, 'tweet_count': 14240, 'listed_count': 5}",,
75337413,False,False,,Gustavo Trentini,,,TrentiniGustavo,https://pbs.twimg.com/profile_images/422642816/Foto_Carnet_normal.jpg,"{'followers_count': 144, 'following_count': 413, 'tweet_count': 1204, 'listed_count': 3}",,
276763670,False,False,"even if you are not ready for the day, it cannot always be night. | 🇧🇧🏳️‍🌈",la diablita,1.3852608141485138e+18,https://t.co/XPVcwzKeJw,brixbrat,https://pbs.twimg.com/profile_images/1518634423121502215/d4ysFhvV_normal.jpg,"{'followers_count': 1923, 'following_count': 998, 'tweet_count': 129458, 'listed_count': 4}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XPVcwzKeJw', 'expanded_url': 'http://instagram.com/briahjasmine', 'display_url': 'instagram.com/briahjasmine'}]}}",Barbados 
2168245724,False,False,"If Yuki ask me for the house, I'd give him a ✨Castle✨",🟡ลูกเสี่ยโอโกโกวา🟠,,,TEAXMO,https://pbs.twimg.com/profile_images/1518986563450851328/UDYnWu0W_normal.jpg,"{'followers_count': 508, 'following_count': 219, 'tweet_count': 180116, 'listed_count': 0}",,
437640516,False,False,"🦋#philosophy #psychology #existencialismo  #consciousbreathing
#art #music #science
#politics #leoyescucho
#jung #borges #platón 🦋",Ⓜ︎Ⓐ︎Ⓡ︎Ⓘ︎Ⓢ︎Ⓐ︎ 𝑚𝑒 𝑑𝑖𝑐𝑒𝑛 𝑙𝑎 𝑡𝑎𝑛𝑎,1.3306346677211095e+18,https://t.co/8nvBKzKsD5,DeSangreTana,https://pbs.twimg.com/profile_images/1457522288207613954/rlzaZKaQ_normal.jpg,"{'followers_count': 11470, 'following_count': 10921, 'tweet_count': 271149, 'listed_count': 9}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8nvBKzKsD5', 'expanded_url': 'http://queestesbien.com/todo-lo-que-ves-es-el-reflejo-de-tu-sombra-o-de-tu-luz/', 'display_url': 'queestesbien.com/todo-lo-que-ve…'}]}, 'description': {'hashtags': [{'start': 1, 'end': 12, 'tag': 'philosophy'}, {'start': 13, 'end': 24, 'tag': 'psychology'}, {'start': 25, 'end': 41, 'tag': 'existencialismo'}, {'start': 43, 'end': 62, 'tag': 'consciousbreathing'}, {'start': 63, 'end': 67, 'tag': 'art'}, {'start': 68, 'end': 74, 'tag': 'music'}, {'start': 75, 'end': 83, 'tag': 'science'}, {'start': 84, 'end': 93, 'tag': 'politics'}, {'start': 94, 'end': 106, 'tag': 'leoyescucho'}, {'start': 107, 'end': 112, 'tag': 'jung'}, {'start': 113, 'end': 120, 'tag': 'borges'}, {'start': 121, 'end': 128, 'tag': 'platón'}]}}",Argentina
4822569185,False,False,"🌈Penni, Oliver, Izzi B, Max and Nicky💔","😻 Asher, Ember & Summer . Lisa (Mom)",,,NickandMaxxer,https://pbs.twimg.com/profile_images/1055436641815404545/Q8Vmx22S_normal.jpg,"{'followers_count': 963, 'following_count': 1467, 'tweet_count': 16981, 'listed_count': 0}",,"Pennsylvania, USA"
1416410955815165952,False,False,Ayo SUGAaaaaaaa | Moonstar Moonbyul | Anti racist | 差別に抗議します| I’m studying day by day,yoonse💙💛,1.5127545206482043e+18,,ZqN6dMgiv0nvO1W,https://pbs.twimg.com/profile_images/1421100924458602505/R9USM87B_normal.jpg,"{'followers_count': 47, 'following_count': 261, 'tweet_count': 7226, 'listed_count': 2}",,in the Genius Lab
1177000309266116608,False,False,Blue thru and thru. Retired mental health professional. Diversity and sex educator. LGBTQ advocate. Gun violence survivor. Cancer survivor. #Wordle,Buck Wally,1.5214899441827717e+18,,SquireChet,https://pbs.twimg.com/profile_images/1514594026703376387/axvwts8M_normal.jpg,"{'followers_count': 5720, 'following_count': 5830, 'tweet_count': 27628, 'listed_count': 1}","{'description': {'hashtags': [{'start': 140, 'end': 147, 'tag': 'Wordle'}]}}",Strait of Juan de Fuca 
19928114,False,False,God sees. My God answered.            💞8/6/2020💞H.E.B 💞,Yari,,,Yimajine,https://pbs.twimg.com/profile_images/1151201913217716226/yIwJhfV1_normal.jpg,"{'followers_count': 236, 'following_count': 191, 'tweet_count': 21424, 'listed_count': 3}",,Jersey 
3299869855,False,False,She/Her,TartofDarkness 🇺🇸 🇺🇦 🌻❤️🌊 #BLM,,,Tartofdarkn3ss,https://pbs.twimg.com/profile_images/1445135711515000832/hCmQo1uF_normal.jpg,"{'followers_count': 496, 'following_count': 456, 'tweet_count': 12362, 'listed_count': 0}",,I’ve been to Norco.  
2203886431,False,False,"Retired. Ex British Nurse languishing with my strange sense of humour+cat, upside down in HB, NZ since '98. Wasn't called 'The Old Bat' for nothing! Love purple",Kim Hewitt 💉💉+💉,,,kim_hewitt1950,https://pbs.twimg.com/profile_images/1492375431395561472/isgX9wGi_normal.jpg,"{'followers_count': 75, 'following_count': 127, 'tweet_count': 2747, 'listed_count': 0}",,
1112489689,False,False,グレジュビ •リオメル love 🇵🇦 Lord Keanu Reeves supremacy,Key Li,1.4792948827328225e+18,,KeysiBlossom,https://pbs.twimg.com/profile_images/1508113390023106577/0i_wrs2s_normal.jpg,"{'followers_count': 323, 'following_count': 372, 'tweet_count': 8598, 'listed_count': 2}",,Panama
723732666,False,False,,Ángeles 🇪🇦 ♥️ 😷,,,Angelescocolita,https://pbs.twimg.com/profile_images/1283457945334939648/oXacNtIJ_normal.jpg,"{'followers_count': 134, 'following_count': 102, 'tweet_count': 8841, 'listed_count': 2}",,"Sevilla, Andalucía"
133033777,False,False,prob talking about Kash 🐱 and Betsy 🐶 . fk ♥️,Jen,1.2939180575518024e+18,,jenttelwoh,https://pbs.twimg.com/profile_images/1416919864061665281/5EimAIuH_normal.jpg,"{'followers_count': 609, 'following_count': 336, 'tweet_count': 17243, 'listed_count': 73}",,"Massachusetts, USA"
4458621,False,False,"Lawyer, gamer, writer, and voice actor; all nerdy. GM @misfitsofspace. Also Antifa, because fascism is bad. He/Him https://t.co/19i1mUyGbz",Jared S. Cram,,,JSCram3254,https://pbs.twimg.com/profile_images/493471731546193921/nqX1-fYj_normal.jpeg,"{'followers_count': 807, 'following_count': 1320, 'tweet_count': 65284, 'listed_count': 42}","{'description': {'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/19i1mUyGbz', 'expanded_url': 'http://JaredCramVoices.com', 'display_url': 'JaredCramVoices.com'}], 'mentions': [{'start': 54, 'end': 69, 'username': 'misfitsofspace'}]}}","Philadelphia, PA"
227403149,False,False,Not yet retired avid fly fisherman,David Batty,,,dasabatty,https://pbs.twimg.com/profile_images/1193550575595597824/ydunugSm_normal.jpg,"{'followers_count': 32, 'following_count': 187, 'tweet_count': 253, 'listed_count': 0}",,
1314611246369513472,False,False,,Amanda Brophy-Fowler,,,BrophyFowler,https://pbs.twimg.com/profile_images/1314611434299498502/zxWSpURI_normal.jpg,"{'followers_count': 11, 'following_count': 57, 'tweet_count': 124, 'listed_count': 0}",,
290532475,False,False,,Kel,,,kel_ryder7,https://pbs.twimg.com/profile_images/579636252879798272/SCZGzYxk_normal.jpg,"{'followers_count': 48, 'following_count': 126, 'tweet_count': 1983, 'listed_count': 0}",,hampshire
257840469,False,False,CEO/Founder https://t.co/oz9XwZExun,Aaron,,,acowpy,https://pbs.twimg.com/profile_images/880765391760379904/BQg2P580_normal.jpg,"{'followers_count': 220, 'following_count': 920, 'tweet_count': 869, 'listed_count': 4}","{'description': {'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/oz9XwZExun', 'expanded_url': 'http://www.shop-grok.com', 'display_url': 'shop-grok.com'}]}}",
36535572,False,False,"Mysticism demystifier sharing practical ancient tech.
Owner, Sumerian Porn.
Emmy nominated in VR/Games.
Apocalypse Sherpa.

IG themagicmechanic
W https://t.co/raucmL5agE",Daniel Boutros,1.407795163834073e+18,https://t.co/TpdTvzNK5d,DanlikesJuju,https://pbs.twimg.com/profile_images/450804261064941568/tGXHwVu7_normal.jpeg,"{'followers_count': 1038, 'following_count': 700, 'tweet_count': 32527, 'listed_count': 38}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TpdTvzNK5d', 'expanded_url': 'http://www.soulhardware.com', 'display_url': 'soulhardware.com'}]}, 'description': {'urls': [{'start': 146, 'end': 169, 'url': 'https://t.co/raucmL5agE', 'expanded_url': 'http://soularcade.com', 'display_url': 'soularcade.com'}]}}","California, USA"
57830830,False,False,my inner monologue. outward.,R.J. Provencal II,7.112413833911378e+17,,the1andonlyrj,https://pbs.twimg.com/profile_images/783704459486568449/zncLq47i_normal.jpg,"{'followers_count': 295, 'following_count': 388, 'tweet_count': 13950, 'listed_count': 0}",,"Cranston, RI"
34975953,False,False,"Yazılım mühendisi, amatör fotoğrafçı",Hüseyin YILDIRIM,,https://t.co/kvAr7u4HdU,compmad,https://pbs.twimg.com/profile_images/996134321525227526/2myDZdvh_normal.jpg,"{'followers_count': 356, 'following_count': 586, 'tweet_count': 6609, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kvAr7u4HdU', 'expanded_url': 'https://twitter.com/compmad', 'display_url': 'twitter.com/compmad'}]}}","İskenderun, Türkiye"
1485737274289623040,False,False,What am I doing here?,✨Hanna✨,,,hnnbnn88,https://pbs.twimg.com/profile_images/1485737453063393284/hh4CHHGf_normal.jpg,"{'followers_count': 2, 'following_count': 33, 'tweet_count': 134, 'listed_count': 0}",,Mount Huon
1172239317693009920,False,False,"☆ tell me every terrible thing you ever did, and let me love you anyway. ☆ main / spam / vent ☆ 68! ☆ 47!! ☆",☆ atly! ☆,1.5063130161487012e+18,,dodiesproblem,https://pbs.twimg.com/profile_images/1505727560222748672/zHa-v_CV_normal.jpg,"{'followers_count': 4, 'following_count': 7, 'tweet_count': 844, 'listed_count': 0}",,☆ he they she it moon ☆
188410278,False,False,"Outside of a dog a book is probably man's best friend, and inside a dog it's too dark to read. ~Groucho Marx",Julie,,,mslinative,https://pbs.twimg.com/profile_images/575340432487489537/nWohc-zw_normal.jpeg,"{'followers_count': 47, 'following_count': 147, 'tweet_count': 6324, 'listed_count': 0}",,
26147708,False,False,#GirlDad AHC/OC #ARC #RNSC #TwitterCoach #HogFBChat #HogFBPodCast,Tony Shiffman,1.3571591208817377e+18,https://t.co/1sE0kWnCCs,CoachShiffman,https://pbs.twimg.com/profile_images/654362417141559296/WZ5AKn7z_normal.jpg,"{'followers_count': 39551, 'following_count': 4972, 'tweet_count': 35382, 'listed_count': 121}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1sE0kWnCCs', 'expanded_url': 'https://linktr.ee/Coachshiffman', 'display_url': 'linktr.ee/Coachshiffman'}]}, 'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'GirlDad'}, {'start': 16, 'end': 20, 'tag': 'ARC'}, {'start': 21, 'end': 26, 'tag': 'RNSC'}, {'start': 27, 'end': 40, 'tag': 'TwitterCoach'}, {'start': 41, 'end': 51, 'tag': 'HogFBChat'}, {'start': 52, 'end': 65, 'tag': 'HogFBPodCast'}]}}","Greenfield, WI"
494371778,False,False,a mix of chaos and art,blank,1.3183347358238966e+18,,astronumerica,https://pbs.twimg.com/profile_images/1516454519160418305/-pCylrm9_normal.jpg,"{'followers_count': 941, 'following_count': 846, 'tweet_count': 59315, 'listed_count': 1}",,j / 26 / she/they
271613475,False,False,,Cmmarried 🇺🇦,,,cmmarried,https://pbs.twimg.com/profile_images/378800000690044548/67023283c5113f63f1bb61898674da31_normal.jpeg,"{'followers_count': 53, 'following_count': 795, 'tweet_count': 666, 'listed_count': 1}",,
861727271853359104,False,False,Me gustan las palomitas ~ Soy la COMUNISTA LESBIANA! (también soy nb) ~ Soy la Reina de los bugs ~  En mis ratos libres respiro,!Inkatsu,1.3461507763647898e+18,,SarahTheCatsu,https://pbs.twimg.com/profile_images/1517534178509795331/vwiMzHHg_normal.jpg,"{'followers_count': 155, 'following_count': 422, 'tweet_count': 27286, 'listed_count': 4}",,she/they
1135851361973592064,False,False,東宝ミュージカルと、紅茶と花が好き。,にゅみ,,,ymrosemary,https://pbs.twimg.com/profile_images/1509720761971658753/ehgdwptb_normal.jpg,"{'followers_count': 37, 'following_count': 302, 'tweet_count': 6452, 'listed_count': 1}",,日本
157820737,False,False,who am I?,kevin.,8.211271095904666e+16,,WordOnKev_04,https://pbs.twimg.com/profile_images/1186489134707335168/u0yIumld_normal.jpg,"{'followers_count': 513, 'following_count': 645, 'tweet_count': 47445, 'listed_count': 0}",,
99966321,False,False,"dad, spouse, sacred harp singer, hockey guy he/him",Matt Wells,1.4425047317258076e+18,https://t.co/lffEGR4oKj,fasolamatt,https://pbs.twimg.com/profile_images/1442503662761353220/G7rOnl-J_normal.jpg,"{'followers_count': 549, 'following_count': 578, 'tweet_count': 12763, 'listed_count': 17}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lffEGR4oKj', 'expanded_url': 'https://www.linkedin.com/in/mattwells/', 'display_url': 'linkedin.com/in/mattwells/'}]}}","St Paul, MN"
2802658441,False,False,"Larrakia Land ❤️💛🖤
Passionate teacher, innovator,  Youtube tutorials, LRTT, taught refugees in KL, views are my own, STEM, #AussieED team",Marion Ellery (Mazz),1.5027785240835072e+18,https://t.co/xYbsFznWBM,Lv2teachNtravel,https://pbs.twimg.com/profile_images/971720367495462913/wVpO7jys_normal.jpg,"{'followers_count': 4369, 'following_count': 4344, 'tweet_count': 11033, 'listed_count': 28}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xYbsFznWBM', 'expanded_url': 'https://youtu.be/NyL4bxGJLgw', 'display_url': 'youtu.be/NyL4bxGJLgw'}]}, 'description': {'hashtags': [{'start': 123, 'end': 132, 'tag': 'AussieED'}]}}",Australia
