id,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,conversation_id,reply_settings,entities,author_id,referenced_tweets,in_reply_to_user_id,attachments,geo
1522082900396883970,False,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:57.000Z,"RT @Nandu0904: Wordle 320 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

No yellows",Twitter for iPhone,1522082900396883970,everyone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'Nandu0904', 'id': '1316217533972668416'}]}",1487767594056949762,"[{'type': 'retweeted', 'id': '1522061638727536640'}]",,,
1522082889697042432,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:54.000Z,"Wordle 320 5/6

⬜🟨🟨⬜⬜
🟨🟨⬜⬜⬜
🟨🟨🟨⬜⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1522082889697042432,everyone,,6966252,,,,
1522082888539578373,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:54.000Z,"Wordle 320 3/6

⬛⬛🟨⬛🟩
⬛🟨⬛🟩🟩
🟩🟩🟩🟩🟩",Fenix 2,1522082888539578373,everyone,,1133567409728688128,,,,
1522082888124096516,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",et,2022-05-05T05:16:54.000Z,"Wordle (ES)  #119 X/6
@Nuriaar1969 nada...
🟨⬜⬜⬜🟨
⬜🟨⬜⬜🟨
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜⬜
 https://t.co/wFsz0xeRhK",Twitter for Android,1522082888124096516,everyone,"{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/wFsz0xeRhK', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 22, 'end': 34, 'username': 'Nuriaar1969', 'id': '4868447493'}]}",800437142811873281,,,,
1522082885322293248,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:53.000Z,"Wordle Tildes #66 4/6

⬜⬜⬜⬜🟨⬜
🟩⬜⬜⬜🟩⬜
🟩⬜🟨⬜🟩⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/GUb7xe2Ey3",Twitter Web App,1522082885322293248,everyone,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/GUb7xe2Ey3', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",120679262,,,,
1522082884521275392,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:53.000Z,"Wordle 320 4/6

⬜⬜⬜⬜🟨
⬜🟨🟨⬜⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",TweetCaster for Android,1522082884521275392,everyone,,33127829,,,,
1522082882310787072,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:52.000Z,"Wordle 320 6/6
That was no fun at all. 
⬜🟨⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1522082882310787072,everyone,,43641954,,,,
1522082880855449600,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:52.000Z,"Wordle 320 5/6

⬛⬛⬛🟩⬛
⬛🟨⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,1522082880855449600,everyone,,2707804024,,,,
1522082876317130756,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:51.000Z,"Wordle 320 3/6

⬜⬜⬜🟩⬜
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1522082876317130756,everyone,,15635663,,,,
1522082874693931010,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:50.000Z,"Wordle 320 4/6

🟩🟨⬛⬛⬛
🟩🟩🟨⬛🟨
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1522082874693931010,everyone,,29351136,,,,
1522082869744910336,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:49.000Z,"Wordle 320 3/6

🟩🟨🟨🟨⬛
🟩⬛🟨🟩🟨
🟩🟩🟩🟩🟩",Twitter for Android,1522082869744910336,everyone,,1440831796946497536,,,,
1522082868297490432,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:49.000Z,"Wordle 320 6/6

⬜🟨⬜⬜⬜
⬜⬜⬜🟨🟨
⬜🟨⬜⬜⬜
🟨🟨⬜🟨🟨
⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1522082868297490432,everyone,,1220828396,,,,
1522082867144282118,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:49.000Z,"Wordle 320 3/6

🟩🟨⬜🟨⬜
🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1522082867144282118,everyone,,1358181602329780235,,,,
1522082865613258752,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:48.000Z,"Wordle (ES)  #119 4/6

⬜⬜⬜⬜🟨
🟨⬜⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/1EujG7rDhF",Twitter for Android,1522082865613258752,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/1EujG7rDhF', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",3121225793,,,,
1522082861393850368,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:47.000Z,"Wordle 320 4/6

⬜⬜⬜🟩⬜
⬜⬜⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,1522082861393850368,everyone,,16270526,,,,
1522082861284687873,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:47.000Z,"Wordle 320 6/6

⬛⬛🟨⬛⬛
⬛🟨⬛⬛⬛
⬛🟩⬛🟨⬛
⬛⬛⬛⬛⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,1522082861284687873,everyone,,3066234476,,,,
1522082855077220353,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:46.000Z,"Wordle 320 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟩⬛🟩⬛
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522082855077220353,everyone,,157262830,,,,
1522082854217388032,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:46.000Z,"Wordle 320 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522082854217388032,everyone,,816420830,,,,
1522082853844131842,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:45.000Z,"Wordle 320 6/6

⬜⬜🟨⬜⬜
⬜🟨⬜⬜🟨
🟨⬜⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1522082853844131842,everyone,,369759432,,,,
1522082853399453696,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:45.000Z,"Wordle 320 4/6

⬜🟨⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,1522082853399453696,everyone,,2478060813,,,,
1522082850996035584,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",et,2022-05-05T05:16:45.000Z,"Wordle 319 3/6

⬛🟨🟩🟩🟩
🟩⬛🟩⬛⬛
🟩🟩🟩🟩🟩
YEYEHEHAJAJAJS",Twitter for iPhone,1522082850996035584,everyone,,1071985706598187008,,,,
1522082847519092736,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:44.000Z,"Wordle 320 6/6

⬜🟨⬜⬜🟨
⬜🟨🟨⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟨🟨⬜⬜
🟩🟩🟩🟩🟩",Twitter Web App,1490354863976460294,everyone,,2305634083,"[{'type': 'replied_to', 'id': '1490354863976460294'}]",2305634083,,
1522082846978019329,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:44.000Z,"Wordle 320 X/6

⬛⬛⬛⬛🟨
⬛🟩⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩

🙄",Twitter for Android,1522082846978019329,everyone,,146159965,,,,
1522082841475043335,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:42.000Z,"Wordle 320 4/6

🟨⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩",Twitter Web App,1522082841475043335,everyone,,1476308544597073921,,,,
1522082841252691970,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:42.000Z,"Wordle (ES)  #119 2/6

⬜🟨🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/0gF05KVAP7",Twitter for iPhone,1522082841252691970,everyone,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/0gF05KVAP7', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1206791446495399936,,,,
1522082838862266369,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:42.000Z,"Wordle 320 X/6

🟨⬜⬜⬜🟨
⬜🟩⬜⬜⬜
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩

🥲",Twitter for iPad,1521969411510669312,everyone,,3448272320,"[{'type': 'replied_to', 'id': '1521969411510669312'}]",3448272320,,
1522082832868429824,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:40.000Z,"Hmm……Wordle 320 X/6

🟨⬜⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",Twitter for iPhone,1522082832868429824,everyone,,574311740,,,,
1522082821187252225,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:38.000Z,"Wordle 320 X/6*

🟨⬛⬛⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩

WordleBot
Skill 82/100
Luck 30/100

My second loss in 125 games thus far.  That streak ended at 54 I think.  Best streak remains 69.  Again, hard mode is, well, hard!",Twitter for iPhone,1489480766291685379,everyone,,948313118186311680,"[{'type': 'replied_to', 'id': '1521874756794044416'}]",948313118186311680,,
1522082819551416449,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:37.000Z,"Wordle 320 5/6

⬛⬛⬛⬛🟨
⬛🟨🟨⬛🟨
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1522082819551416449,everyone,,39006320,,,,
1522082814019223553,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:36.000Z,"Wordle 320 6/6

⬜🟩⬜🟨🟨
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522082814019223553,everyone,,1235604508312367104,,,,
1522082812140179458,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:36.000Z,"Wordle (ES)  #119 5/6

🟨⬜⬜🟨⬜
⬜🟩⬜🟨🟩
🟩🟩⬜⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/wLorhCUiHq",Twitter for iPhone,1522082812140179458,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/wLorhCUiHq', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",33239686,,,,
1522082809959137281,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:35.000Z,"Wordle 320 6/6

⬛⬛⬛⬛🟨
🟨🟨⬛🟨⬛
⬛🟩🟨🟩⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522082809959137281,everyone,,731057174,,,,
1522082809057366016,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:35.000Z,"Whew!
Wordle 320 6/6*

⬛🟨⬛⬛⬛
🟨⬛🟨🟨⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1522082809057366016,everyone,,83303544,,,,
1522082802895925249,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:33.000Z,"Wordle (ES)  #119 5/6

🟨⬜⬜🟨⬜
🟩⬜⬜⬜🟨
🟩🟨🟩🟨⬜
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/96bx9BG49O",Twitter for iPhone,1522082802895925249,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/96bx9BG49O', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1960843686,,,,
1522082799339069440,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:32.000Z,"Wordle 320 3/6

⬜🟩⬜🟩⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩⚾️",Twitter for iPhone,1522082799339069440,everyone,,3504168027,,,,
1522082799125028864,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:32.000Z,"Wordle 320 4/6*

⬛⬛🟨⬛🟨
⬛🟨🟨🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1522082799125028864,everyone,,240288248,,,,
1522082795748827136,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:32.000Z,"Yep….  Wordle 320 6/6

🟨⬛⬛🟩⬛
⬛🟩🟨🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522082795748827136,everyone,,2867442953,,,,
1522082783870525441,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:29.000Z,"CLOSE CALL
Wordle 320 6/6

⬛🟨⬛⬛🟨
🟨🟨🟨⬛⬛
⬛🟨🟨⬛⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1522082783870525441,everyone,,965798306726195200,,,,
1522082780754100231,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:28.000Z,"Wordle (ES)  #119 5/6

🟨🟨⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/OCqBqHV44W",Twitter for iPhone,1522082780754100231,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/OCqBqHV44W', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",125437289,,,,
1522082777704849410,False,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:27.000Z,"Wordle 320 6/6

⬜🟨⬜⬜⬜
🟨⬜⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,1522082777704849410,everyone,,78719856,,,,
1522082770247614473,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:26.000Z,"Wordle 320 6/6

⬛⬛🟨🟩⬛
🟨⬛⬛🟩⬛
⬛🟨⬛⬛🟨
🟨⬛⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,1516640950785015811,everyone,,1516638873249492993,"[{'type': 'replied_to', 'id': '1521730580576370689'}]",1516638873249492993,,
1522082767588241409,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:25.000Z,"Trois!
Wordle 320 3/6

⬜🟨🟨⬜🟨
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,1522082767588241409,everyone,,42093457,,,,
1522082765327548416,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T05:16:24.000Z,"Wordle 320 3/6*

⬛⬛⬛🟩⬛
🟨🟩🟨🟩⬛
🟩🟩🟩🟩🟩

WOOOOOOOO 🐶",Twitter for iPhone,1522082765327548416,everyone,,1274090900176633861,,,,
