id,referenced_tweets,possibly_sensitive,public_metrics,context_annotations,lang,created_at,geo,text,source,in_reply_to_user_id,conversation_id,reply_settings,entities,author_id,attachments
1522147760337686529,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:40.000Z,,"Wordle 320 4/6

⬜⬜⬜⬜🟨
⬜🟨⬜🟨⬜
⬜⬜🟩⬜🟨
🟩🟩🟩🟩🟩",Janetter,,1522147760337686529,everyone,,157127004,
1522147758097928192,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:40.000Z,{'place_id': '0005a92a6b72edeb'},"Wordle (ES)  #119 2/6

⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/Yji6fLBDNr",Twitter for iPhone,,1522147758097928192,everyone,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/Yji6fLBDNr', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",886711257730093056,
1522147755996549121,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:39.000Z,,"Wordle (ES)  #119 3/6

🟩⬜⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/s3yqW7tGmV",Twitter for Android,,1522147755996549121,everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/s3yqW7tGmV', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1030915976,
1522147755656892417,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:39.000Z,,"Wordle (ES)  #119 5/6

🟨⬜🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/yXmoJj8K2o",Twitter for Android,,1522147755656892417,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/yXmoJj8K2o', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",632320101,
1522147753593380865,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:39.000Z,,"Wordle 320 4/6

⬛⬛⬛🟩⬛
⬛🟩⬛🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,,1522147753593380865,everyone,,2765394459,
1522147749650706432,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:38.000Z,,"Wordle 320 4/6

⬜⬜🟨⬜⬜
⬜⬜⬜🟩⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1522147749650706432,everyone,,1514514892472135681,
1522147746228195328,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:37.000Z,,"Wordle 320 4/6

⬜🟨🟨⬜🟩
🟩⬜⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,,1522147746228195328,everyone,,1300549158928089096,
1522147733896933376,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",und,2022-05-05T09:34:34.000Z,,"#Wordle 320 5/6

⬛⬛🟨⬛⬛
🟨⬛⬛🟩⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,,1522147733896933376,everyone,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",416605897,
1522147725755752448,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:32.000Z,,"Nah mate I'm not having that. Not at all. 

Wordle 320 X/6

⬜🟨⬜⬜🟨
⬜⬜⬜🟩🟩
⬜⬜⬜🟩🟩
⬜⬜⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",Twitter for Android,,1522147725755752448,everyone,,50104428,
1522147716398301187,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:30.000Z,,"Wordle Tildes #66 4/6

🟨⬜⬜⬜🟨⬜
🟩⬜🟨🟨⬜⬜
🟩⬜🟨🟨🟨⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/m1pflfawK7",Twitter for Android,,1522147716398301187,everyone,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/m1pflfawK7', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",273115191,
1522147706495553536,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:28.000Z,,"Wordle 320 6/6

⬛🟩⬛⬛🟨
⬛⬛⬛🟨⬛
🟨🟩⬛🟩⬛
🟨🟩⬛🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1522147706495553536,everyone,,1185584939468754944,
1522147687717474304,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:23.000Z,,"Wordle (ES)  #119 X/6

🟨⬜⬜🟨⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
 https://t.co/oB4pIpc0EM",Twitter for iPhone,,1522147687717474304,everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/oB4pIpc0EM', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1610394720,
1522147676720087046,,False,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:20.000Z,,"Wordle 320 X/6

⬜⬜🟨⬜⬜
🟨🟩⬜⬜⬜
⬜⬜⬜⬜🟨
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
⬜🟩🟩🟩🟩

Chile 😂 
Good Morning ☀️",Twitter for iPhone,,1522147676720087046,everyone,,185152606,
1522147674497204225,"[{'type': 'replied_to', 'id': '1521944659584782336'}]",False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040666972', 'name': 'The New York Times'}}]",en,2022-05-05T09:34:20.000Z,,"@CactusCocktail @nytimes Wordle 320 X/6

⬜⬜⬜⬜🟨
⬜⬜🟨🟨⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩⬜",Twitter for Android,1494952417489997824,1521944659584782336,everyone,"{'mentions': [{'start': 0, 'end': 15, 'username': 'CactusCocktail', 'id': '1494952417489997824'}, {'start': 16, 'end': 24, 'username': 'nytimes', 'id': '807095'}]}",2442279035,
1522147672567980032,"[{'type': 'retweeted', 'id': '1520318572844699648'}]",False,"{'retweet_count': 41, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,ca,2022-05-05T09:34:19.000Z,,"RT @roser1pujol: #WordleCAT 120 5/6 M""ha costat molt!!!!! I no sabia que volia dir!!!! Genial!

🟨⬜⬜⬜🟩
🟨⬜🟨⬜🟩
⬜🟨⬜🟨🟩
⬜🟩⬜🟨🟩
🟩🟩🟩🟩🟩

https://t.co…",Twitter Web App,,1522147672567980032,everyone,"{'mentions': [{'start': 3, 'end': 15, 'username': 'roser1pujol', 'id': '3183797859'}], 'hashtags': [{'start': 17, 'end': 27, 'tag': 'WordleCAT'}]}",1522147059679494145,
1522147669766025217,"[{'type': 'replied_to', 'id': '1522144048831774720'}]",False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:19.000Z,,"@scout105bentaya Wordle personalizado 2/6

🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1435198290996469764,1522144048831774720,everyone,"{'mentions': [{'start': 0, 'end': 16, 'username': 'scout105bentaya', 'id': '1435198290996469764'}]}",897906874200281088,
1522147669371760640,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:19.000Z,,"Wordle (ES)  #119 3/6

🟨⬜🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/wJcXgFArXg",Twitter for Android,,1522147669371760640,everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/wJcXgFArXg', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",758371462373904385,
1522147662753157120,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:17.000Z,,"Wordle (ES)  #119 3/6

🟨⬜🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/6VaM5l0DmN",Twitter for Android,,1522147662753157120,everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/6VaM5l0DmN', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",904445160,
1522147655304032263,"[{'type': 'replied_to', 'id': '1522124715464269824'}]",False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:15.000Z,,"@JoelG_88 @CyclingTheSeaso @lauratruswell Wordle 320 4/6

⬜🟨⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter Web App,474892987,1522123617701666816,everyone,"{'mentions': [{'start': 0, 'end': 9, 'username': 'JoelG_88', 'id': '474892987'}, {'start': 10, 'end': 26, 'username': 'CyclingTheSeaso', 'id': '2992026069'}, {'start': 27, 'end': 41, 'username': 'lauratruswell', 'id': '598326917'}]}",2879697449,
1522147654331166721,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:15.000Z,,"Wordle 320 3/6

⬛🟩⬛⬛🟨
⬛🟨🟨⬛🟩
🟩🟩🟩🟩🟩",faspos,,1522147654331166721,everyone,,6332962,
1522147643182522369,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:12.000Z,,"Wordle 320 4/6

🟨⬛⬛🟩⬛
🟨⬛⬛🟩🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,,1522147643182522369,everyone,,1151879526592516098,
1522147628087132162,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-05T09:34:09.000Z,,"Wordle Científico #53 5/6

⬜⬜⬜🟨⬜⬜
🟨⬜🟨⬜🟨⬜
⬜🟩🟨🟩⬜🟩
⬜🟩🟩🟩🟩🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/3MxIT3OF0d",Twitter for Android,,1522147628087132162,everyone,"{'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/3MxIT3OF0d', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",273115191,
1522147626673713152,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:08.000Z,,"Wordle can kick rocks today. 

Wordle 320 X/6

🟨🟩⬛⬛🟨
⬛🟩🟨🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩",Twitter for Android,,1522147626673713152,everyone,,3422611217,
1522147625306361856,"[{'type': 'replied_to', 'id': '1521434365242138624'}]",False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:08.000Z,{'place_id': '0079bbc151fa56d2'},"Wordle (ES)  #119 X/6

⬜🟩⬜⬜🟨
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
 https://t.co/1DuWgDIwu6",Twitter for Android,2782068100,1484490064608509952,everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/1DuWgDIwu6', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",2782068100,
1522147623079186435,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:08.000Z,,"Wordle 320 4/6

⬛⬛⬛🟩⬛
⬛🟨🟨🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1522147623079186435,everyone,,166594359,
1522147616682913792,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:06.000Z,,"Wordle 320 5/6

⬛🟩⬛⬛⬛
⬛⬛⬛🟨⬛
🟩🟩⬛⬛⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,,1522147616682913792,everyone,,37746564,
1522147614229159936,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:06.000Z,,"Wordle 320 5/6*

⬛⬛⬛⬛⬛
⬛⬛🟨⬛🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,,1522147614229159936,everyone,,1130242778066235392,
1522147606520074242,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:04.000Z,,"Wordle Tildes #66 5/6

🟩⬜⬜⬜⬜⬜
🟩⬜⬜⬜⬜⬜
🟩⬜⬜🟨⬜⬜
🟩🟨🟨⬜🟩⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/qZpC3o2WXv",Twitter for Android,,1522147606520074242,everyone,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/qZpC3o2WXv', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521711690043170820/rO79OYE2?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521711690043170820/rO79OYE2?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/tildes/index.html'}]}",1181649858165444615,
1522147604020314112,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-05T09:34:03.000Z,,"Wordle Científico #53 5/6

🟨🟨⬜⬜⬜⬜
🟨⬜🟩⬜🟨🟩
🟨⬜⬜🟨🟩⬜
⬜⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/tczpBgxETO",Twitter for iPhone,,1522147604020314112,everyone,"{'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/tczpBgxETO', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",625347466,
1522147598785785856,,False,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:34:02.000Z,,"Wordle 320 5/6. Thoughts on this one? I’m unsure I would have considered this an actual word….

🟨⬜⬜🟩⬜
⬜🟩⬜⬜⬜
⬜⬜⬜⬜🟨
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,,1522147598785785856,everyone,,14790212,
1522147596072009728,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",no,2022-05-05T09:34:01.000Z,,"Wordle 320 2/6

⬜🟨🟨⬜🟩
🟩🟩🟩🟩🟩 Hva skjer??? To dager på rappen 😳😳",Twitter for iPhone,,1522147596072009728,everyone,,976125363146326017,
1522147586261622785,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:33:59.000Z,,"Wordle (ES)  #119 5/6

🟨⬛🟩⬛🟩
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/1btQ139232",Twitter for iPhone,,1522147586261622785,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/1btQ139232', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",2502522472,
1522147584386772992,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:33:58.000Z,{'place_id': 'f1f5668d4e01d549'},"Por que poco

Wordle (ES)  #119 3/6

🟨⬜⬜🟨⬜
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/IuwJAiP5Y7",Twitter for Android,,1522147584386772992,everyone,"{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/IuwJAiP5Y7', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",913170744,
1522147571636088832,,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:33:55.000Z,,"Wordle 320 6/6

⬜⬜⬜🟩⬜
⬜⬜🟨🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩phew",Tweetbot for iΟS,,1522147571636088832,everyone,,2845359983,
1522147563326959621,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:33:53.000Z,,"Wordle 320 3/6

⬛⬛⬛🟩⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,,1522147563326959621,everyone,,27006427,
1522147561821421569,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-05T09:33:53.000Z,,"Wordle (ES)  #119 2/6

🟩⬜⬜🟨⬜
🟩🟩🟩🟩🟩
 https://t.co/jn8wD1dATG",Twitter for Android,,1522147561821421569,everyone,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/jn8wD1dATG', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",3429786436,
1522147549657804800,,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-05T09:33:50.000Z,,"ポケモンWordle 3/10

🟨⬛⬛⬛⬛
⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/rm4IwgDdcS
 #ポケモンWordle",Twitter for iPhone,,1522147549657804800,everyone,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/rm4IwgDdcS', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",1185423765217234944,
