id,created_at,reply_settings,conversation_id,possibly_sensitive,text,source,public_metrics,context_annotations,author_id,lang,entities,attachments,referenced_tweets,in_reply_to_user_id,geo
1520808993630920705,2022-05-01T16:54:54.000Z,everyone,1520808993630920705,False,"Wordle 316 5/6

⬛⬛⬛⬛🟩
⬛🟨⬛⬛🟩
⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1495787905121492994,en,,,,,
1520808991395176449,2022-05-01T16:54:53.000Z,everyone,1520808991395176449,False,"Wordle 317 6/6

🟩⬛🟩⬛⬛
🟩⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
🫠🫠",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2563812601,en,,,,,
1520808988392267776,2022-05-01T16:54:52.000Z,everyone,1520808988392267776,False,"...
why does this word not look like it's spelled correctly?
Wordle 316 5/6

⬛⬛⬛⬛🟨
⬛🟩⬛⬛⬛
⬛⬛⬛⬛⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",526738908,en,,,,,
1520808986441883650,2022-05-01T16:54:52.000Z,everyone,1520808986441883650,False,"Wordle 316 4/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟨
🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1278050252621307904,en,,,,,
1520808985309290496,2022-05-01T16:54:52.000Z,everyone,1520808985309290496,False,"Wordle 317 3/6

⬜⬜⬜🟩⬜
⬜⬜⬜🟨🟨
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3189696006,en,,,,,
1520808982625275904,2022-05-01T16:54:51.000Z,everyone,1520808982625275904,False,"百人一首Wordle-91  2/5 (00:14)

⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩
 https://t.co/5W8Svj8gWg",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1163814462056349696,ja,"{'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/5W8Svj8gWg', 'expanded_url': 'https://hyakunin-isshu-wordle.herokuapp.com/', 'display_url': 'hyakunin-isshu-wordle.herokuapp.com'}]}",,,,
1520808975545081858,2022-05-01T16:54:49.000Z,everyone,1520808975545081858,False,"Wordle 316 6/6

⬛⬛⬛🟨⬛
⬛🟨🟨⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",609447119,en,,,,,
1520808965235302400,2022-05-01T16:54:47.000Z,everyone,1520808965235302400,False,"ポケモンWordle 7/10
漆黒
⬛⬛⬛⬛⬛  ⬛🟨⬛⬛🟨
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛

https://t.co/Zw7n69SzMl
 #ポケモンWordle",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",797769893248528384,ja,"{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/Zw7n69SzMl', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 89, 'end': 100, 'tag': 'ポケモンWordle'}]}",,,,
1520808963356303360,2022-05-01T16:54:46.000Z,everyone,1520808963356303360,False,"Wordle 316 4/6

⬛⬛🟨🟨⬛
⬛🟨⬛⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",42757060,en,,,,,
1520808961884131330,2022-05-01T16:54:46.000Z,everyone,1520808961884131330,False,"Wordle 317 3/6

⬜⬜🟨⬜🟩
🟨⬜🟨🟨🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",15982842,en,,,,,
1520808960843939841,2022-05-01T16:54:46.000Z,everyone,1520808960843939841,False,"Wordle 316 4/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",126432633,en,,,,,
1520808960055717889,2022-05-01T16:54:45.000Z,everyone,1520808960055717889,False,"ポケモンWordle 7/10

⬛⬛⬛⬛⬛  ⬛🟨⬛🟩⬛
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛

https://t.co/wQDLsIFNPe
 #ポケモンWordle",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",1316413387,ja,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/wQDLsIFNPe', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 87, 'end': 98, 'tag': 'ポケモンWordle'}]}",,,,
1520808958088339458,2022-05-01T16:54:45.000Z,everyone,1520808958088339458,False,"Wordle 316 5/6
Wasted my 4th try cause I’m an idiot 😫
⬛🟨⬛⬛⬛
🟨⬛🟨⬛⬛
🟩⬛🟨🟨🟨
🟩🟩🟨⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1382637762,en,,,,,
1520808955668279297,2022-05-01T16:54:44.000Z,everyone,1520808955668279297,False,"Wordle (ES)  #115 5/6

⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨⬜⬜⬜🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1443016164238663687,en,,,,,
1520808946583228416,2022-05-01T16:54:42.000Z,everyone,1520808946583228416,False,"やったぜ

Wordle 317 2/6

⬛🟨🟨🟨🟨
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",129529758,ja,,,,,
1520808933031505920,2022-05-01T16:54:39.000Z,everyone,1520808933031505920,False,"Wordle 316 6/6

⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜⬜⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1404787008,en,,,,,
1520808924978741248,2022-05-01T16:54:37.000Z,everyone,1520808924978741248,False,"Wordle 317 5/6

⬜⬜⬜⬜⬜
⬜⬜⬜🟨🟩
⬜⬜🟩⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩

嬉しい😊",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",801997229569413124,ja,,,,,
1520808920264159234,2022-05-01T16:54:36.000Z,everyone,1520808920264159234,False,"Wordle 316 5/6

⬜🟩⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2487232715,en,,,,,
1520808917080719362,2022-05-01T16:54:35.000Z,everyone,1520808914572529666,False,"Le Mot (@WordleFR) #112 3/6

⬛🟨⬛🟨🟨
🟩⬛🟩🟨🟩
🟩🟩🟩🟩🟩

https://t.co/fGIewud8Xu",Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1375480656889794569,fr,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/fGIewud8Xu', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,"[{'type': 'replied_to', 'id': '1520808914572529666'}]",1375480656889794569,
1520808914572529666,2022-05-01T16:54:35.000Z,everyone,1520808914572529666,False,"Wordle 316 4/6

⬛⬛⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1375480656889794569,en,,,,,
1520808901783945217,2022-05-01T16:54:32.000Z,everyone,1520808901783945217,False,"ポケモンWordle 4/10

⬛⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩⬛⬛⬛🟨
🟩🟩🟩🟩🟩

https://t.co/vBxQpVeuwr
 #ポケモンWordle",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",137585390,ja,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/vBxQpVeuwr', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",,,,
1520808900643151872,2022-05-01T16:54:31.000Z,everyone,1489053272493240323,False,"Wordle 316 X/6*

⬛⬛🟨🟨⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
Tricky word, didn't get it",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",245457263,en,,,"[{'type': 'replied_to', 'id': '1520440904967991296'}]",245457263,
1520808891763806209,2022-05-01T16:54:29.000Z,everyone,1520808891763806209,False,"Wordle 316 5/6

⬛🟨⬛⬛⬛
⬛⬛🟨🟨⬛
🟨🟩⬛⬛⬛
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2329233024,en,,,,,
1520808888303747072,2022-05-01T16:54:28.000Z,everyone,1494704646237331458,False,"Wordle 317 4/6

🟩⬛⬛⬛🟨
⬛⬛🟩⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPad,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",253893789,en,,,"[{'type': 'replied_to', 'id': '1520422574098120705'}]",253893789,
1520808883975041025,2022-05-01T16:54:27.000Z,everyone,1520808883975041025,False,"Wordle 316 5/6

⬜🟩⬜⬜⬜
⬜⬜⬜⬜⬜
🟩🟨🟨⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",16208460,en,,,,,
1520808883224293378,2022-05-01T16:54:27.000Z,everyone,1520808883224293378,False,"Wordle 316 3/6

⬛🟩⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

This word is bs and I should have had it in 2",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",977670697060388870,en,,,,,
1520808872830713857,2022-05-01T16:54:25.000Z,everyone,1520808872830713857,False,"To se na chvíli člověk zamyslí... A chudák manžel má tousty obzvláště vypečené... https://t.co/3bz2K51gPp № 114

⬜🟨⬜⬜⬜
🟨⬜🟩⬜⬜
⬜⬜🟩🟩⬜
🟩🟩🟩🟩🟩 https://t.co/7Nvob1KXNS",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,1446836948358815745,cs,"{'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/3bz2K51gPp', 'expanded_url': 'http://Wordle.cz', 'display_url': 'Wordle.cz'}, {'start': 137, 'end': 160, 'url': 'https://t.co/7Nvob1KXNS', 'expanded_url': 'https://twitter.com/zoufalaprodavac/status/1520808872830713857/photo/1', 'display_url': 'pic.twitter.com/7Nvob1KXNS', 'media_key': '3_1520808870180007942'}]}",{'media_keys': ['3_1520808870180007942']},,,
1520808858549207045,2022-05-01T16:54:21.000Z,everyone,1520808858549207045,False,"It's an average day.

Wordle 316 4/6

⬛🟩⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛🟨
🟩🟩🟩🟩🟩",TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",58993956,en,,,,,
1520808857932636160,2022-05-01T16:54:21.000Z,everyone,1520808857932636160,False,"Wordle 316 5/6

⬛⬛⬛⬛🟩
⬛⬛🟨🟨⬛
⬛⬛🟩🟨⬛
⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",443283169,en,,,,,
1520808853356814336,2022-05-01T16:54:20.000Z,everyone,1520808853356814336,False,"Wordle 317 4/6

🟨⬛⬛⬛⬛
⬛⬛🟨🟨🟩
🟩⬛⬛🟨🟩
🟩🟩🟩🟩🟩",TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1033579631494873088,en,,,,,
1520808852010442752,2022-05-01T16:54:20.000Z,everyone,1505049965965418496,False,"Wordle 317 5/6

🟩⬛⬛⬛⬛
🟩⬛🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3019535342,en,,,"[{'type': 'replied_to', 'id': '1520442819017834497'}]",3019535342,
1520808840169607169,2022-05-01T16:54:17.000Z,everyone,1515001610853834753,False,"Wordle 316 4/6

⬛⬛⬛⬛⬛
🟩⬛🟨⬛🟨
🟩🟨🟨⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",343023932,en,,,"[{'type': 'replied_to', 'id': '1520444364337467392'}]",343023932,
1520808839863537665,2022-05-01T16:54:17.000Z,everyone,1520808839863537665,False,"BORUK ne yaa?   Wordle Türkçe Sınırsız 5/6

🟨⬜⬜⬜🟨
⬜⬜🟩⬜🟩
⬜🟨🟩⬜🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/tkLwB95r0s",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",97415174,tr,"{'urls': [{'start': 75, 'end': 98, 'url': 'https://t.co/tkLwB95r0s', 'expanded_url': 'https://bit.ly/WordleTR', 'display_url': 'bit.ly/WordleTR'}]}",,,,
1520808839058051072,2022-05-01T16:54:17.000Z,everyone,1520808839058051072,False,"Wordle 316 5/6

⬛🟨⬛⬛⬛
🟨⬛⬛⬛⬛
⬛🟩⬛🟨⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

ez dub",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1466209975923998722,en,,,,,
1520808831609360385,2022-05-01T16:54:15.000Z,everyone,1520808831609360385,False,"ポケモンWordle 10/10

⬛⬛⬛⬛⬛  ⬛🟨⬛⬛🟨
⬛⬛⬛⬛⬛  🟨⬛⬛🟩⬛
⬛⬛⬛⬛⬛  ⬛⬛🟨🟩⬛
⬛⬛⬛⬛⬛  ⬛🟩⬛⬛⬛
⬛🟨⬛⬛⬛  🟩🟩🟩🟩🟩

https://t.co/fCtC5IAG2K
 #ポケモンWordle",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2634395821,ja,"{'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/fCtC5IAG2K', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 109, 'end': 120, 'tag': 'ポケモンWordle'}]}",,,,
1520808829654503424,2022-05-01T16:54:14.000Z,everyone,1520808829654503424,False,"Wordle 317 3/6

⬜🟨🟩⬜⬜
🟩⬜⬜⬜🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1490690418379350021,en,,,,,
