id,created_at,reply_settings,conversation_id,attachments,possibly_sensitive,text,entities,source,public_metrics,context_annotations,author_id,lang,referenced_tweets,in_reply_to_user_id,geo
1520299785009389568,2022-04-30T07:11:29.000Z,everyone,1520299785009389568,{'media_keys': ['16_1520299777904238594']},False,"Wordle 315 3/6

⬛⬛⬛🟨🟩
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩

Besedle št. 108: 4/6

🟨🟨⬛🟨⬛
🟩🟨🟨⬛⬛
🟩⬛🟨🟨🟩
🟩🟩🟩🟩🟩 https://t.co/BezJfWT83m","{'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/BezJfWT83m', 'expanded_url': 'https://twitter.com/pengovsky/status/1520299785009389568/photo/1', 'display_url': 'pic.twitter.com/BezJfWT83m', 'media_key': '16_1520299777904238594'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",43664667,cs,,,
1520299780202811398,2022-04-30T07:11:28.000Z,everyone,1520299780202811398,,False,"Wordle (ES)  #114 6/6

⬜⬜🟨⬜🟨
🟩🟩⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/1ky8Jy4wvP","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/1ky8Jy4wvP', 'expanded_url': 'https://wordle.danielfrg.com/?utm_source=pocket_mylist', 'display_url': 'wordle.danielfrg.com/?utm_source=po…'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",210654627,en,,,
1520299774229942272,2022-04-30T07:11:26.000Z,everyone,1520299774229942272,,False,"Wordle 315 6/6
🟨⬜⬜⬜⬜
⬜⬜🟩⬜⬜
⬜🟩⬜⬜⬜
⬜⬜⬜🟨⬜
⬜🟨🟨⬜⬜
🟩🟩🟩🟩🟩
#Worldle  X/6 95%
🟩🟩⬜⬜⬜⬅️
🟩🟩🟩🟩⬜↖️
🟩🟩🟩🟨⬜↖️
🟩🟩🟩🟩⬜↘️
🟩🟩🟩🟩🟨↘️
🟩🟩🟩🟩🟨↘️
#76
1️⃣7️⃣⬛0️⃣4️⃣
0️⃣8️⃣⬛0️⃣5️⃣
0️⃣9️⃣⬛1️⃣0️⃣
0️⃣6️⃣⬛0️⃣7️⃣
1️⃣8️⃣⬛1️⃣1️⃣
1️⃣9️⃣⬛1️⃣2️⃣
1️⃣3️⃣⬛1️⃣4️⃣
1️⃣5️⃣⬛1️⃣6️⃣
#sedecordle","{'hashtags': [{'start': 51, 'end': 59, 'tag': 'Worldle'}, {'start': 233, 'end': 244, 'tag': 'sedecordle'}]}",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",60241717,und,,,
1520299770304253952,2022-04-30T07:11:25.000Z,everyone,1520299770304253952,,False,"Wordle (ES)  #114 4/6

⬛🟨⬛⬛🟨
🟩⬛🟨⬛🟩
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/ceVWHxVqZL","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/ceVWHxVqZL', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1204575674079621120,en,,,
1520299769427419136,2022-04-30T07:11:25.000Z,everyone,1520299769427419136,,False,"Wordle 315 5/6

⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟨
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩

this was a hard time :(",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3251021696,en,,,
1520299761542307840,2022-04-30T07:11:23.000Z,everyone,1520299761542307840,,False,"Wordle 315 6/6

🟨⬜⬜⬜⬜
⬜⬜⬜🟨⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",27145000,en,,,
1520299757238947840,2022-04-30T07:11:22.000Z,everyone,1520299757238947840,,False,"Wordle 315 6/6

⬜⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜🟨🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",264317521,en,,,
1520299751375261701,2022-04-30T07:11:21.000Z,everyone,1520299751375261701,,False,"PAINFUL

Wordle 315 6/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
🟨🟩⬜🟨🟨
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3044698521,en,,,
1520299748149760000,2022-04-30T07:11:20.000Z,everyone,1520299748149760000,,False,"RT @Riteishd: Wordle 315 5/6 another toughie 

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩","{'mentions': [{'start': 3, 'end': 12, 'username': 'Riteishd', 'id': '57998991'}]}",Twitter for Android,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1500795780021379075', 'name': 'Riteish Deshmukh'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1500795780021379075', 'name': 'Riteish Deshmukh'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1202512787274113024,en,"[{'type': 'retweeted', 'id': '1520227908526415874'}]",,
1520299742420422658,2022-04-30T07:11:19.000Z,everyone,1520299742420422658,,False,"Wordle 315 4/6*

🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1153277983056191488,en,,,
1520299735537573888,2022-04-30T07:11:17.000Z,everyone,1520299735537573888,,True,"Wordle (ES)  #114 4/6

⬜🟨⬜⬜🟨
⬜🟩⬜🟨⬜
🟩🟩⬜🟨⬜
🟩🟩🟩🟩🟩
 https://t.co/1x0lfrlz8E","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/1x0lfrlz8E', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",245858134,en,,,
1520299734476414976,2022-04-30T07:11:17.000Z,everyone,1520299734476414976,,False,"😃 Wordle 315 4/6

⬜🟩⬜🟨⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1372669035276554241,en,,,
1520299732601507840,2022-04-30T07:11:16.000Z,everyone,1520299732601507840,,False,"Wordle (ES)  #114 6/6
After I lost two English wordles lol
⬜🟨⬜⬜🟩
⬜🟨⬜⬜🟩
⬜⬜⬜🟨🟩
⬜🟨🟨⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/WgHw2yCqOU","{'urls': [{'start': 96, 'end': 119, 'url': 'https://t.co/WgHw2yCqOU', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",836091295533654016,en,,,
1520299727585218561,2022-04-30T07:11:15.000Z,everyone,1520299727585218561,,False,"This one really bugged me 😟
Wordle 315 5/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟨
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1214639257639358464,en,,,
1520299727522340865,2022-04-30T07:11:15.000Z,everyone,1520299727522340865,,False,"Wordle (ES)  #114 3/6

⬜🟨🟨⬜⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/ENrhKSIjFm

bastante potra la vd","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/ENrhKSIjFm', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1228409792932261888,es,,,
1520299727459430401,2022-04-30T07:11:15.000Z,everyone,1520299727459430401,,False,"🌞

Wordle (ES)  #114 4/6

⬜🟨⬜⬜🟨
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/gZCFpAHN1G","{'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/gZCFpAHN1G', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",269734931,en,,,
1520299718500364289,2022-04-30T07:11:13.000Z,everyone,1520299718500364289,,False,"Wordle (ES)  #114 6/6

🟨🟨⬜⬜⬜
⬜🟨🟨⬜🟨
⬜🟨🟨⬜🟨
🟨⬜🟨⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/1EaCOOROLn","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/1EaCOOROLn', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",789129120,en,,,
1520299714461290496,2022-04-30T07:11:12.000Z,everyone,1520299714461290496,,False,"Wordle 315 6/6

🟨⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟨🟨⬜⬜
⬜🟩⬜⬜🟨
⬜🟨⬜🟨⬜
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",378591438,en,,,
1520299708010438660,2022-04-30T07:11:10.000Z,everyone,1520299708010438660,,False,"Wordle 315 4/6

⬜⬜🟨⬜⬜
⬜🟩⬜🟨⬜
🟩🟩🟨⬜🟨
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2575046731,en,,,
1520299707607621632,2022-04-30T07:11:10.000Z,everyone,1520299707607621632,,False,"Wordle 315 6/6*

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",566739439,en,,,
1520299704940118018,2022-04-30T07:11:10.000Z,everyone,1489903845690023939,,False,"Wordle 315 5/6

⬛🟨⬛🟨⬛
🟨🟩⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟩⬛⬛🟨
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1101863622526099456,en,"[{'type': 'replied_to', 'id': '1519942479256162305'}]",1101863622526099456,
1520299696626888705,2022-04-30T07:11:08.000Z,everyone,1520299696626888705,,False,"Wordle 315 5/6

⬛🟨⬛⬛⬛
🟩⬛🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",150516772,en,,,
1520299693573480448,2022-04-30T07:11:07.000Z,everyone,1497396359925616641,,False,"Wordle 315 6/6

⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
🟩🟩🟩🟩🟩
🙄",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",869441364,en,"[{'type': 'replied_to', 'id': '1519919721075728385'}]",869441364,
1520299689123495938,2022-04-30T07:11:06.000Z,everyone,1520299689123495938,,False,"Wordle Türkçe 315 3/6

⬛⬛⬛🟨🟩
⬛🟨🟨⬛🟩
🟩🟩🟩🟩🟩

https://t.co/LX1xe8tKdm","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/LX1xe8tKdm', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",357752048,tr,,,
1520299687378575361,2022-04-30T07:11:05.000Z,everyone,1520299687378575361,,False,"RT @DavidPaulBooth1: Wordle 315 2/6

🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩","{'mentions': [{'start': 3, 'end': 19, 'username': 'DavidPaulBooth1', 'id': '982324460903682048'}]}",Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",982324460903682048,en,"[{'type': 'retweeted', 'id': '1520179245649178625'}]",,
1520299686791372800,2022-04-30T07:11:05.000Z,everyone,1520299686791372800,,False,"Another nice Wordle 315 4/6

⬜🟨⬜⬜⬜
🟩⬜🟨⬜⬜
🟩🟩🟨🟨⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",19189664,en,,,
1520299685533073411,2022-04-30T07:11:05.000Z,everyone,1520288418219143168,,False,"@R007pert Ooh, tricky.
Wordle 315 5/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟩⬜🟨🟨
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩","{'mentions': [{'start': 0, 'end': 9, 'username': 'R007pert', 'id': '386160167'}]}",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1176074500712161280,en,"[{'type': 'replied_to', 'id': '1520288418219143168'}]",386160167,
1520299682743951363,2022-04-30T07:11:04.000Z,everyone,1520299682743951363,,False,"Wordle (ES)  #114 5/6

🟨🟨⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/8dXIUiLFZS","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/8dXIUiLFZS', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Tweetbot for iΟS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",624920985,en,,,
1520299678725722113,2022-04-30T07:11:03.000Z,everyone,1520299678725722113,,False,"Wordle (ES)  #114 4/6

⬜🟨⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/t9kZr8CLif","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/t9kZr8CLif', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",202623975,en,,,
1520299669783334912,2022-04-30T07:11:01.000Z,everyone,1520299669783334912,,False,"Wordle 315 4/6

⬛⬛⬛⬛⬛
🟩⬛🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩
Bab difficulty",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2466676249,en,,,
1520299669259046912,2022-04-30T07:11:01.000Z,everyone,1520299669259046912,,False,"Wordle 315 2/6

🟩⬜🟨⬜⬜
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",83230671,en,,,
1520299663231959040,2022-04-30T07:11:00.000Z,everyone,1520299663231959040,,False,"Wordle (ES)  #114 5/6

⬜⬜⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/upumyM5zUq","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/upumyM5zUq', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",232170248,en,,,
1520299661281705984,2022-04-30T07:10:59.000Z,everyone,1520299661281705984,,False,"Thought I wasn’t going to get it today

Wordle 315 5/6

🟨⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",14557448,en,,,
1520299656298782721,2022-04-30T07:10:58.000Z,everyone,1520299656298782721,,False,"Wordle (ES)  #114 X/6
Y llegó el día que no

🟩⬜🟨⬜⬜
🟩🟨⬜⬜🟨
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜🟨🟩
🟩🟩🟩⬜🟩
 https://t.co/g17gcRzsS3","{'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/g17gcRzsS3', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2607186285,es,,,{'place_id': '807de74e0361e7c6'}
1520299652540780545,2022-04-30T07:10:57.000Z,everyone,1520299652540780545,,False,"Wordle 315 4/6

⬛⬛⬛⬛🟩
⬛🟩🟨⬛🟩
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",923517238006702080,en,,,
1520299652029034497,2022-04-30T07:10:57.000Z,everyone,1520299652029034497,,False,"Wordle (ES)  #114 6/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/rm7BcWyIjg","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/rm7BcWyIjg', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1047776391364845568,en,,,
1520299649017462785,2022-04-30T07:10:56.000Z,everyone,1520299649017462785,,False,"Wordle 315 3/6

⬜🟨⬜⬜⬜
🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",21995590,en,,,
