id,created_at,reply_settings,conversation_id,possibly_sensitive,text,source,public_metrics,context_annotations,author_id,lang,entities,geo,referenced_tweets,in_reply_to_user_id,attachments
1522289608322654209,2022-05-05T18:58:20.000Z,everyone,1522289608322654209,False,"Wordle 320 6/6

⬜⬜⬜⬜🟨
⬜🟨⬜⬜🟨
⬜🟩⬜⬜🟨
🟩🟩🟨⬜🟨
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",237526429,en,,,,,
1522289590576369664,2022-05-05T18:58:15.000Z,everyone,1522289590576369664,False,"Wordle 321 4/6

⬜⬜⬜⬜🟩
⬜⬜🟨⬜🟩
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1883051204,en,,,,,
1522289589997629440,2022-05-05T18:58:15.000Z,everyone,1522289589997629440,False,"Wordle 321 4/6*

⬛⬛⬛⬛🟩
⬛⬛🟨⬛🟩
🟨🟩🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2239529640,en,,,,,
1522289588966150144,2022-05-05T18:58:15.000Z,everyone,1522284925784715264,False,"@idlebrainjeevi Wordle 321 4/6

⬛⬛🟨🟨⬛
⬛⬛🟨⬛🟩
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",151470392,en,"{'mentions': [{'start': 0, 'end': 15, 'username': 'idlebrainjeevi', 'id': '46936704'}]}",,"[{'type': 'replied_to', 'id': '1522284925784715264'}]",46936704,
1522289583907516416,2022-05-05T18:58:14.000Z,everyone,1522289583907516416,False,"Wordle 320 X/6

🟨🟨⬛⬛⬛
⬛⬛🟨🟨🟨
⬛🟩🟨🟩⬛
🟨🟩⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩",Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1012932795725799424,en,,,,,
1522289577448202240,2022-05-05T18:58:12.000Z,everyone,1522289577448202240,False,"Wordle 321 6/6

⬜⬜⬜⬜🟩
⬜⬜⬜🟨🟨
🟨⬜🟨⬜🟩
⬜🟩🟨⬜🟩
⬜⬜🟨⬜⬜
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",70413885,en,,,,,
1522289571047817218,2022-05-05T18:58:11.000Z,everyone,1522289571047817218,False,"Wordle 320 5/6

⬛⬛🟨🟩⬛
⬛🟨⬛🟩⬛
🟨⬛⬛🟩⬛
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩

So, this happened",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1056121003531816961,en,,,,,
1522289570393452544,2022-05-05T18:58:11.000Z,everyone,1522289570393452544,False,"おやすみなさい！
また朝活しようー☺️

Wordle 321 4/6

⬜⬜🟨🟨⬜
⬜⬜🟨⬜🟨
⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1288294064115183616,ja,,,,,
1522289564890542080,2022-05-05T18:58:09.000Z,everyone,1522289564890542080,False,"Wordle 321 4/6

⬛⬛⬛⬛⬛
🟨⬛🟨⬛⬛
⬛⬛🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1127095524572536832,en,,,,,
1522289552555192327,2022-05-05T18:58:06.000Z,everyone,1522289552555192327,False,"Wordle 320 4/6

⬜🟨🟨⬜🟨
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",25695193,en,,,,,
1522289547375222784,2022-05-05T18:58:05.000Z,everyone,1522289547375222784,False,"Wordle Türkçe 320 6/6

⬜🟨⬜🟨🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩

https://t.co/rHHj6JphSL",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1442892380,tr,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/rHHj6JphSL', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1522289533781684224,2022-05-05T18:58:02.000Z,everyone,1522289533781684224,False,"Wordle 321 6/6

LOL! Losing my touch now. 

⬛⬛⬛🟨⬛
⬛🟨⬛⬛⬛
⬛⬛⬛⬛🟩
⬛⬛⬛🟨🟩
🟨🟨⬛🟨🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",173406247,en,,,,,
1522289532988764161,2022-05-05T18:58:02.000Z,everyone,1522289532988764161,False,"Wordle (ES)  #119 5/6

⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/8NJIAtybA3",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1487811384,en,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/8NJIAtybA3', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522289523530805248,2022-05-05T18:57:59.000Z,everyone,1522286270697062400,False,"@irenaakbar Wordle 321 4/6*

⬛⬛🟨⬛🟩
⬛⬛🟨⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",341652814,en,"{'mentions': [{'start': 0, 'end': 11, 'username': 'irenaakbar', 'id': '15409344'}]}",,"[{'type': 'replied_to', 'id': '1522286270697062400'}]",15409344,
1522289517746696195,2022-05-05T18:57:58.000Z,everyone,1522289517746696195,False,"What the world??? 🤷🏼‍♀️🤔

Wordle 320 6/6

⬜⬜🟨🟩⬜
🟨⬜⬜🟩⬜
⬜🟨⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1542246330,en,,,,,
1522289506103492608,2022-05-05T18:57:55.000Z,everyone,1522289506103492608,False,"ポケモンWordle 5/10

⬛🟨⬛⬛⬛
⬛⬛⬛🟨⬛
⬛⬛🟨⬛🟨
⬛🟨🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/xUSrnrh3i0
 #ポケモンWordle",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",573254542,ja,"{'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/xUSrnrh3i0', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1522289505344135169,2022-05-05T18:57:55.000Z,everyone,1522289505344135169,False,"Wordle 320 5/6

⬛🟩⬛⬛⬛
⬛🟩🟨⬛⬛
🟨🟩⬛🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",22021594,en,,,,,
1522289500537319425,2022-05-05T18:57:54.000Z,everyone,1522289500537319425,False,"Wordle 321 4/6 🗑 

🟩⬛⬛⬛🟨
🟩🟨🟨⬛⬛
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",289145299,en,,,,,
1522289484728987648,2022-05-05T18:57:50.000Z,everyone,1501238010511167490,False,"Wordle 321 4/6

⬛⬛⬛⬛🟩
⬛⬛🟨⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩

I’m not finding what I want. So I can’t connect today’s wordle to SHINee. FMLLLLL https://t.co/VXgPmTMsAn",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '893165191428321280', 'name': 'SHINee', 'description': 'SHINee (샤이니)'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '893165191428321280', 'name': 'SHINee', 'description': 'SHINee (샤이니)'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '888105153038958593', 'name': 'K-pop', 'description': 'K-Pop'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1731696972,en,"{'urls': [{'start': 123, 'end': 146, 'url': 'https://t.co/VXgPmTMsAn', 'expanded_url': 'https://twitter.com/_sleepy_koala_/status/1522289484728987648/photo/1', 'display_url': 'pic.twitter.com/VXgPmTMsAn', 'media_key': '16_1522289475572756480'}]}",,"[{'type': 'replied_to', 'id': '1519040663228059648'}]",1731696972,{'media_keys': ['16_1522289475572756480']}
1522289480853606400,2022-05-05T18:57:49.000Z,everyone,1522289480853606400,False,"Why am I so good at this move?

Wordle 320 X/6

⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3285843300,en,,,,,
1522289469608501248,2022-05-05T18:57:46.000Z,everyone,1522289469608501248,False,"Very cool Wordle 321 3/6

⬜⬜🟨⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",16111910,en,,{'place_id': '5f55bb82cf16ac81'},,,
1522289465028452352,2022-05-05T18:57:45.000Z,everyone,1522289465028452352,False,"Wordle 320 5/6

⬛🟩⬛⬛⬛
🟨🟩⬛⬛🟨
🟩🟩🟨⬛🟨
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",153228726,en,,,,,
1522289461127782404,2022-05-05T18:57:44.000Z,everyone,1486329308759080969,False,"Wordle 320 X/6*

⬛🟩⬛⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
Gotta take your lumps some days",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",828422634329223168,en,,,"[{'type': 'replied_to', 'id': '1521807518577700865'}]",828422634329223168,
1522289460179873792,2022-05-05T18:57:44.000Z,everyone,1522289460179873792,False,"Wordle (ES)  #119 4/6

⬜🟨🟨⬜🟨
🟩⬜🟨⬜⬜
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/YlQdSfmPrj",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1173536430636904448,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/YlQdSfmPrj', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522289452521033731,2022-05-05T18:57:42.000Z,everyone,1522289449773768706,False,"Marvel Wordle 89 4/6

⬛⬛🟨⬛🟨
🟨⬛⬛⬛🟩
🟨🟨🟨⬛🟩
🟩🟩🟩🟩🟩

SWordle #97 4/6

⬛️⬛️🟨⬛️⬛️
⬛️⬛️⬛️⬛️⬛️
🟨⬛️⬛️⬛️🟨
🟩🟩🟩🟩🟩
hint used

https://t.co/QIlJBQrjz0",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1507896832151728135,en,"{'annotations': [{'start': 0, 'end': 15, 'probability': 0.4762, 'type': 'Product', 'normalized_text': 'Marvel Wordle 89'}], 'urls': [{'start': 111, 'end': 134, 'url': 'https://t.co/QIlJBQrjz0', 'expanded_url': 'https://wordle.starwars.guide', 'display_url': 'wordle.starwars.guide', 'status': 200, 'title': 'SWordle - Wordle for Star Wars', 'description': 'Wordle for Star Wars, by @AurebeshFiles', 'unwound_url': 'https://wordle.starwars.guide'}]}",,"[{'type': 'replied_to', 'id': '1522289451115892737'}]",1507896832151728135,
1522289449773768706,2022-05-05T18:57:42.000Z,everyone,1522289449773768706,False,"i do far too many of these i fear
Wordle 320 4/6

⬛⬛⬛🟩⬛
⬛🟩⬛🟩⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩 

Daily Quordle 101
8️⃣7️⃣
6️⃣9️⃣
https://t.co/IbmmPYsFoA",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1507896832151728135,en,"{'urls': [{'start': 108, 'end': 131, 'url': 'https://t.co/IbmmPYsFoA', 'expanded_url': 'http://quordle.com', 'display_url': 'quordle.com'}]}",,,,
1522289438495326209,2022-05-05T18:57:39.000Z,everyone,1522289438495326209,False,"Wordle (ES)  #119 6/6

⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",82054051,en,,,,,
1522289436188459012,2022-05-05T18:57:39.000Z,everyone,1522289436188459012,False,"Wordle (ES)  #119 6/6

⬜🟩⬜⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/lqzTon9Sua",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1223321739540692992,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/lqzTon9Sua', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522289433701240836,2022-05-05T18:57:38.000Z,everyone,1522289433701240836,False,"Wordle (ES)  #119 6/6

⬜⬜⬜⬜🟨
⬜⬜⬜⬜🟩
⬜🟨🟨⬜🟩
🟨🟨🟨🟨⬜
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/i3ilcxGyU7",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",189289467,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/i3ilcxGyU7', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522289431340023808,2022-05-05T18:57:37.000Z,everyone,1522289431340023808,False,"Wordle 321 4/6

⬛⬛⬛⬛⬛
⬛⬛🟨⬛🟨
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩

スペル間違いで一手遅れたのは反省",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1171041312268673025,ja,,,,,
1522289425819967489,2022-05-05T18:57:36.000Z,everyone,1522289425819967489,False,"Wordle 321 6/6

🟨⬛⬛⬛🟩
⬛⬛⬛⬛🟩
⬛🟩⬛⬛🟩
🟨🟩⬛⬛🟩
⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩",Flamingo for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1233029348631949312,en,,,,,
1522289423299321856,2022-05-05T18:57:35.000Z,everyone,1522289423299321856,False,"Wordle 320 6/6

⬛🟨⬛🟩⬛
⬛🟨⬛⬛⬛
⬛🟨⬛⬛🟨
🟩🟨⬛🟨⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",95605500,en,,,,,
1522289420388364289,2022-05-05T18:57:35.000Z,everyone,1522289420388364289,False,"Wordle 321 3/6

🟨⬛⬛⬛🟩
🟨⬛🟨⬛🟩
🟩🟩🟩🟩🟩",Flamingo for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",149217495,en,,,,,
1522289407843307521,2022-05-05T18:57:32.000Z,everyone,1522285867343093760,False,"@DanAmrich Wordle 320 X/6

⬛🟨⬛🟨⬛
⬛🟨🟨⬛⬛
⬛🟩🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",20965478,en,"{'mentions': [{'start': 0, 'end': 10, 'username': 'DanAmrich', 'id': '3442781'}]}",,"[{'type': 'replied_to', 'id': '1522287798849609731'}]",20965478,
1522289406882848769,2022-05-05T18:57:32.000Z,everyone,1522289406882848769,False,"Wordle 320 5/6

⬛🟨⬛⬛⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",21756203,en,,,,,
1522289397739126784,2022-05-05T18:57:29.000Z,everyone,1522289397739126784,False,"Wordle 321 3/6

🟩⬜🟨⬜⬜
⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",93627905,en,,,,,
1522289387014602752,2022-05-05T18:57:27.000Z,everyone,1522289387014602752,False,"Wordle 321 5/6

⬜⬜🟨⬜🟩
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2581638780,en,,,,,
1522289371969429505,2022-05-05T18:57:23.000Z,everyone,1488096835638075392,False,"Wordle 320 4/6

⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",822437052,en,,,"[{'type': 'replied_to', 'id': '1521980018733293569'}]",822437052,
1522289369851125760,2022-05-05T18:57:23.000Z,everyone,1522289369851125760,False,"Wordle 321 4/6

⬜🟨⬜🟨⬜
🟨🟩⬜🟨⬜
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",708996690,en,,,,,
