id,source,reply_settings,conversation_id,text,lang,public_metrics,possibly_sensitive,author_id,context_annotations,created_at,entities,in_reply_to_user_id,referenced_tweets,geo,attachments
1521621933053382657,Twitter for Android,everyone,1521621933053382657,"Wordle 318 4/6

⬛🟩⬛⬛🟨
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,472255827,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:45:13.000Z,,,,,
1521621925427965952,Twitter for iPhone,everyone,1521621925427965952,"ポケモンWordle 3/10

⬛⬛🟨⬛🟨
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/A2pBZFgPq0
 #ポケモンWordle",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",True,99671580,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-03T22:45:12.000Z,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/A2pBZFgPq0', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",,,,
1521621924949897216,Twitter for Android,everyone,1521621924949897216,"Wordle 319 3/6

⬛🟩⬛⬛⬛
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,66112200,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:45:11.000Z,,,,,
1521621921393090560,Twitter for iPhone,everyone,1521621921393090560,"Wordle 319 5/6

🟨⬜⬜🟨⬜
⬜🟨⬜🟨⬜
🟩🟨⬜🟨🟩
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩
なんで4手目を経由したのと言われそう",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,167981463,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:45:11.000Z,,,,,
1521621910555045888,Twitter for Android,everyone,1521621910555045888,"Wordle 318 3/6
#Wordle318

⬜🟨🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1132490515,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:45:08.000Z,"{'hashtags': [{'start': 15, 'end': 25, 'tag': 'Wordle318'}]}",,,,
1521621892477636608,Twitter for Android,everyone,1521621892477636608,"Gotta love days like this and yes, I still play. Don't judge me. 😂

Wordle 318 2/6*

🟨⬜⬜🟩⬜
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,862316516158709760,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:45:04.000Z,,,,,
1521621886811230209,Twitter for Android,everyone,1521621886811230209,"Wördl 319 5/6 🔥1

⬜⬜⬜⬜🟩
⬜⬜⬜⬜🟩
⬜⬜⬜🟩🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/2yHKWCeDHV",de,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1470123847,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:45:02.000Z,"{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/2yHKWCeDHV', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,,{'place_id': '9f659d51e5c5deae'},
1521621881937620992,Twitter for Android,everyone,1521621881937620992,"Wordle 319 2/6
すごい！
⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1377960244081352705,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:45:01.000Z,,,,,
1521621881593286658,Twitter for iPhone,everyone,1506418764900085760,"Wordle 319 4/6

🟨⬛⬛🟩⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,701427869990293505,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:45:01.000Z,,701427869990293505,"[{'type': 'replied_to', 'id': '1521281174383230976'}]",,
1521621877982040064,Twitter for Android,everyone,1509703544437321733,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟨🟩🟩🟨
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,130524609,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:45:00.000Z,,130524609,"[{'type': 'replied_to', 'id': '1521450637812150272'}]",,
1521621870747045891,Twitter Web App,everyone,1521621870747045891,"Wordle 318 2/6

🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1428087616285646848,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:59.000Z,,,,,
1521621858189197313,Twitter for Android,everyone,1521621858189197313,"Wordle 318 2/6

🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,2494644168,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:56.000Z,,,,,
1521621857534832640,Twitter for iPhone,everyone,1521621857534832640,"Wordle 319 3/6

⬜⬜🟩⬜⬜
⬜⬜🟨🟨🟨
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,39393801,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:55.000Z,,,,,
1521621855563837440,Twitter for Android,everyone,1521621855563837440,"아무 단어도 생각이 안 나
Wordle 319 4/6

⬜🟨⬜⬜🟨
🟩🟨🟨⬜⬜
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩",ko,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1022415847111909377,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:55.000Z,,,,,
1521621854905159680,Twitter for Android,everyone,1521621854905159680,"🇬🇧
Wordle 319 3/6

⬛🟩⬛⬛⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,2368065368,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:55.000Z,,,,,
1521621832390094849,Twitter for iPhone,everyone,1521621832390094849,"Wordle 318 5/6

⬛🟩⬛⬛🟨
⬛⬛⬛⬛⬛
🟩🟩🟨⬛⬛
🟩🟩⬛⬛🟨
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1483480586,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:49.000Z,,,,,
1521621812786130944,Twitter for iPhone,everyone,1491912907608981504,"Wordle 319 3/6

⬛🟩⬛⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩
冴えているのか、冴えてないのかよくわからないけど、初めて黄色が一回も出ずに終わった。",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1298601875575418880,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:45.000Z,,1298601875575418880,"[{'type': 'replied_to', 'id': '1519837333578784771'}]",,
1521621794611941379,Twitter for Android,everyone,1521621794611941379,"Wordle 318 4/6

🟨🟨⬜🟨⬜
⬜🟨🟩🟩⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,2842858649,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:40.000Z,,,,,
1521621792657444867,Twitter for Android,everyone,1521621792657444867,"Wordle 318 4/6

⬜🟨⬜🟨⬜
🟨⬜🟨⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1258257554,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:40.000Z,,,,,
1521621787452207104,Twitter for iPhone,everyone,1521621787452207104,"Wordle 319 4/6

🟩⬜⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,118313744,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:39.000Z,,,,,
1521621766392918016,Twitter for iPhone,everyone,1521621766392918016,"今日のWordle 319 4/6。
⬛🟨⬛⬛🟨
🟨⬛⬛🟨⬛
🟩🟩🟩🟨⬛
🟩🟩🟩🟩🟩
まだ出てなかったのねこの単語。",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1500628903001407489,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:34.000Z,,,,,
1521621766338195458,Twitter for iPhone,everyone,1521621766338195458,"Wordle 318 5/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1426758696,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:34.000Z,,,,,
1521621753566572544,Twitter for iPhone,everyone,1521621753566572544,"Wordle 319 5/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
🟩⬛🟩🟨⬛
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩 yikes",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,1324778573606080513,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:31.000Z,,,,,
1521621748742901760,Twitter for Android,everyone,1521621748742901760,"Wordle 319 4/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,88160024,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:29.000Z,,,,,
1521621746176372736,Twitter for iPhone,everyone,1521621746176372736,"早っ😅

Wordle 319 3/6

⬛⬛🟩⬛⬛
⬛🟨🟩🟨⬛
🟩🟩🟩🟩🟩",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,113887862,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:29.000Z,,,,,
1521621722784575488,Twitter for Android,everyone,1521621722784575488,"💪
Wordle 318 3/6*

🟨⬜🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,20559615,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:23.000Z,,,,,
1521621702320472066,Twitter for Android,mentionedUsers,1480935439427063825,"Wordle (ES)  #117 5/6

⬜⬜⬜🟨🟩
⬜🟨⬜⬜⬜
⬜🟩🟩⬜🟩
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/m8qXTCquAH",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1313903430,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:18.000Z,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/m8qXTCquAH', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1313903430,"[{'type': 'replied_to', 'id': '1521100254862618624'}]",,
1521621701452304399,Twitter for iPhone,everyone,1521621701452304399,"Wordle 318 5/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,56206431,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:18.000Z,,,,,
1521621697337917440,Twitter for iPhone,everyone,1521621697337917440,"Wordle 319 4/6

⬛⬛⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟨⬛⬛🟨
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,142206597,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:17.000Z,,,,,
1521621680610816018,Twitter for Android,everyone,1521621680610816018,"Wordle (#galego) #2 6/6

⬜⬜⬜⬜🟩
⬜⬜⬜⬜🟩
🟨🟨🟨⬜🟩
⬜🟨🟩⬜🟩
⬜🟨⬜🟩🟩
🟩🟩🟩🟩🟩

#WordleGalego
https://t.co/p4SOAbgUlK",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1033790093990014977,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:13.000Z,"{'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/p4SOAbgUlK', 'expanded_url': 'https://wordlegalego.appspot.com/', 'display_url': 'wordlegalego.appspot.com'}], 'hashtags': [{'start': 8, 'end': 15, 'tag': 'galego'}, {'start': 62, 'end': 75, 'tag': 'WordleGalego'}]}",,,,
1521621674126237696,Twitter for Android,everyone,1521621674126237696,"Wordle 319 3/6

⬛🟨⬛🟨⬛
🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,13672062,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T22:44:12.000Z,,,,,
