id,lang,text,created_at,conversation_id,possibly_sensitive,context_annotations,public_metrics,source,author_id,reply_settings,entities,in_reply_to_user_id,referenced_tweets,geo,attachments
1521535923254484992,en,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟨🟨🟨⬛
🟩🟩🟩🟩🟩",2022-05-03T17:03:27.000Z,1521535923254484992,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,79994154,everyone,,,,,
1521535921862189058,en,"Wordle (#galego) #1 4/6

⬜🟨⬜⬜🟨
🟩🟨⬜🟨⬜
🟩⬜🟨⬜🟨
🟩🟩🟩🟩🟩

#WordleGalego
https://t.co/2h1EcP2G1f",2022-05-03T17:03:27.000Z,1521534140620943362,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1317141565,everyone,"{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/2h1EcP2G1f', 'expanded_url': 'https://wordlegalego.appspot.com/', 'display_url': 'wordlegalego.appspot.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521507134638276613/nD8Eykwi?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521507134638276613/nD8Eykwi?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Wordle Galego - Un xogo de palabras diario', 'description': 'Adiviña a palabra oculta en 6 intentos. Unha nova palabra cada día.', 'unwound_url': 'https://wordlegalego.appspot.com/'}], 'hashtags': [{'start': 8, 'end': 15, 'tag': 'galego'}, {'start': 50, 'end': 63, 'tag': 'WordleGalego'}]}",1317141565,"[{'type': 'replied_to', 'id': '1521534140620943362'}]",,
1521535916162093066,en,"Wordle 318 3/6

⬛🟨🟨⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",2022-05-03T17:03:25.000Z,1521535916162093066,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,851466906804662272,everyone,,,,,
1521535908960518145,fr,"Le Mot (@WordleFR) #114 4/6

⬛🟨🟨⬛⬛
⬛🟨⬛⬛🟩
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/DMM0bRz8Xu",2022-05-03T17:03:24.000Z,1521524417993527297,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,81443453,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/DMM0bRz8Xu', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me', 'status': 200, 'title': 'Le Mot - Wordle en français', 'description': 'Wordle, mais en français. Devinez le mot du jour ! Totalement gratuit, en ligne, et sans pub.', 'unwound_url': 'https://wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",81443453,"[{'type': 'replied_to', 'id': '1521535671218941952'}]",,
1521535905957236737,en,"Hehe... Considering the word, I'm good with this...
Wördl 318 5/6* 🔥1

🟨⬛⬛🟨⬛
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/SEjqzjENAH",2022-05-03T17:03:23.000Z,1521535905957236737,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,627771808,everyone,"{'urls': [{'start': 102, 'end': 125, 'url': 'https://t.co/SEjqzjENAH', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,,,
1521535902895460354,en,"Wordle 318 2/6

🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩",2022-05-03T17:03:22.000Z,1521535902895460354,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,31633412,everyone,,,,,
1521535901511610368,ja,"順当に

Wordle 319 4/6

🟨🟨🟨⬜⬜
🟩⬜⬜⬜⬜
🟩🟩🟨🟨⬜
🟩🟩🟩🟩🟩",2022-05-03T17:03:22.000Z,1521535901511610368,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,224113727,everyone,,,,,
1521535897623224322,en,"@rovinbhandari @hvamstad @linkovm @rusudorin Wordle 318 5/6*

⬛⬛🟨⬛⬛
⬛🟩🟨⬛🟩
🟨🟩⬛⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩

Mistakes were made",2022-05-03T17:03:21.000Z,1521377391922274305,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,13545062,everyone,"{'mentions': [{'start': 0, 'end': 14, 'username': 'rovinbhandari', 'id': '471186624'}, {'start': 15, 'end': 24, 'username': 'hvamstad', 'id': '190352471'}, {'start': 25, 'end': 33, 'username': 'linkovm', 'id': '925805345233973248'}, {'start': 34, 'end': 44, 'username': 'rusudorin', 'id': '436979554'}]}",471186624,"[{'type': 'replied_to', 'id': '1521411126445187072'}]",,
1521535885992292352,en,"Wordle 318 3/6

⬛🟨🟨⬛🟨
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩",2022-05-03T17:03:18.000Z,1482627188079804417,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,18711635,everyone,,18711635,"[{'type': 'replied_to', 'id': '1521181676247810050'}]",,
1521535885539680256,en,"Wordle 319 4/6

⬜🟩⬜🟨🟨
⬜🟩🟩🟨⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩",2022-05-03T17:03:18.000Z,1521535885539680256,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1101153422449885184,everyone,,,,,
1521535878589562880,en,"Wordle 318 3/6

⬜⬜⬜⬜🟨
🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩",2022-05-03T17:03:16.000Z,1521535878589562880,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,440937309,everyone,,,,,
1521535869794103297,en,"Not my best Wordle 318 5/6

⬜🟨⬜⬜⬜
🟨⬜🟨⬜⬜
⬜🟩🟨⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T17:03:14.000Z,1521535869794103297,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,3222837379,everyone,,,,,
1521535869618106368,ja,"お腹空いて起きた|ω･`)

Wordle 319 2/6

⬜🟨🟨🟨🟨
🟩🟩🟩🟩🟩",2022-05-03T17:03:14.000Z,1521535869618106368,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",Twitter for Android,143286582,everyone,,,,{'place_id': '9271351bfef45457'},
1521535869353615360,en,"Wordle 318 3/6

⬜🟨🟨⬜⬜
🟨⬜⬜🟩⬜
🟩🟩🟩🟩🟩",2022-05-03T17:03:14.000Z,1521535869353615360,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,163173246,everyone,,,,,
1521535863062433793,ja,"ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟨
🟨🟨⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/ezEkmFpgqi
 #ポケモンWordle",2022-05-03T17:03:13.000Z,1521535863062433793,False,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,860896249209167872,everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/ezEkmFpgqi', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",,,,
1521535851167105025,en,"Wordle 318 6/6

⬛🟨⬛⬛⬛
⬛🟨⬛🟨⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟨⬛⬛
🟩🟩🟩🟩🟩",2022-05-03T17:03:10.000Z,1521535851167105025,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2153198958,everyone,,,,,
1521535851024502784,en,"Wordle 318 4/6

⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩🟩",2022-05-03T17:03:10.000Z,1521535851024502784,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,94442827,everyone,,,,,
1521535850449879042,en,"When your second guess is better than you expected and not just a grab at more letters. 
Wordle 318 3/6

🟨⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
#Wordle318 #DailyWordleClub #Wordle",2022-05-03T17:03:10.000Z,1521535850449879042,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,240052542,everyone,"{'hashtags': [{'start': 123, 'end': 133, 'tag': 'Wordle318'}, {'start': 134, 'end': 150, 'tag': 'DailyWordleClub'}, {'start': 151, 'end': 158, 'tag': 'Wordle'}]}",,,,
1521535848210128896,en,"Wordle 318 5/6

⬜⬜🟨🟩⬜
⬜⬜⬜⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T17:03:09.000Z,1521535848210128896,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,153530652,everyone,,,,,
1521535840782110722,en,"@ShelbyraeBlack @ja_graber @pfb360 @SumnerSays @wordlinator Sobbing

Wordle 318 4/6

⬛⬛🟩⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T17:03:07.000Z,1481344725395333123,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 3, 'like_count': 3, 'quote_count': 0}",Twitter for Android,1291057701590638592,everyone,"{'mentions': [{'start': 0, 'end': 15, 'username': 'ShelbyraeBlack', 'id': '2329127395'}, {'start': 16, 'end': 26, 'username': 'ja_graber', 'id': '106868352'}, {'start': 27, 'end': 34, 'username': 'pfb360', 'id': '224666841'}, {'start': 35, 'end': 46, 'username': 'SumnerSays', 'id': '344303855'}, {'start': 47, 'end': 59, 'username': 'wordlinator', 'id': '1483786702128832518'}]}",2329127395,"[{'type': 'replied_to', 'id': '1521225796093886464'}]",,
1521535840639668225,en,"Wordle 319 3/6

⬜🟩⬜🟨⬜
⬜⬜⬜🟩⬜
🟩🟩🟩🟩🟩 
whoa ok",2022-05-03T17:03:07.000Z,1521535840639668225,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1187348584330432512,everyone,,,,,
1521535834939400192,en,"Wordle 318 3/6

⬜⬜🟨🟩⬜
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩",2022-05-03T17:03:06.000Z,1521535834939400192,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,559978568,everyone,,,,,
1521535834658279424,en,"Wordle 318 6/6

🟨⬜🟩⬜⬜
⬜🟩🟩⬜⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩I mean…",2022-05-03T17:03:06.000Z,1521535834658279424,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,451719847,everyone,,,,,
1521535818586034177,en,"Wordle 319 5/6

⬛🟨⬛⬛🟨
🟩⬛🟨⬛⬛
🟩⬛⬛🟩⬛
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩",2022-05-03T17:03:02.000Z,1521535818586034177,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2917421404,everyone,,,,,
1521535810562142208,en,"Wordle 318 4/6*

⬛🟨⬛🟨⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",2022-05-03T17:03:00.000Z,1521535810562142208,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,502073538,everyone,,,,,
1521535805658845185,ja,"Wordle 319 X/6

🟩⬜⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
ううん",2022-05-03T17:02:59.000Z,1521535805658845185,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,3155185680,everyone,,,,,
1521535799006703616,en,"Wordle 318 4/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T17:02:57.000Z,1521535799006703616,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2959191811,everyone,,,,,
1521535793197907968,en,"Wordle 319 6/6

⬜⬜🟩🟨⬜
⬜🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩
https://t.co/zBfwj4Gok8",2022-05-03T17:02:56.000Z,1521535793197907968,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1399175897605763073,everyone,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/zBfwj4Gok8', 'expanded_url': 'https://www.nytimes.com/games/wordle/index.html', 'display_url': 'nytimes.com/games/wordle/i…'}]}",,,,
1521535777926115328,en,"Wordle 319 4/6

⬜🟩⬜🟨⬜
⬜🟩⬜⬜⬜
⬜🟩🟩🟨🟨
🟩🟩🟩🟩🟩",2022-05-03T17:02:52.000Z,1521535777926115328,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1509952298209800195,everyone,,,,,
