id,source,reply_settings,context_annotations,text,conversation_id,lang,possibly_sensitive,created_at,public_metrics,author_id,referenced_tweets,in_reply_to_user_id,entities,attachments,geo
1522226716525084672,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@Brockcharles10 @kelllyaanne @SithlordTom @MeggRozz @tysonboy2 Wordle 320 4/6

🟩🟨⬛🟨⬛
🟩⬛🟨🟩⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1502273591693516803,en,False,2022-05-05T14:48:25.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",1633835191,"[{'type': 'replied_to', 'id': '1522216015920214017'}]",2246173081,"{'mentions': [{'start': 0, 'end': 15, 'username': 'Brockcharles10', 'id': '2246173081'}, {'start': 16, 'end': 28, 'username': 'kelllyaanne', 'id': '22782354'}, {'start': 29, 'end': 41, 'username': 'SithlordTom', 'id': '89552473'}, {'start': 42, 'end': 51, 'username': 'MeggRozz', 'id': '1602779988'}, {'start': 52, 'end': 62, 'username': 'tysonboy2', 'id': '1335949140'}]}",,
1522226716290256896,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 5/6

⬛🟨🟨⬛⬛
🟨🟨⬛⬛⬛
🟩⬛🟨🟩⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522226716290256896,en,False,2022-05-05T14:48:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1505939311337873413,,,,,
1522226707956219911,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #119 3/6

⬜🟨🟨🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/VhntDlEXXZ",1522226707956219911,en,False,2022-05-05T14:48:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3034717889,,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/VhntDlEXXZ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1522226698313469952,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@ComuGlobera Hoy me costó Wordle personalizado 4/6

⬜🟨⬜⬜⬜🟨
⬜⬜⬜⬜🟨🟨
⬜🟩⬜⬜🟨⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/o72FbCK8zz",1522214541983158272,es,False,2022-05-05T14:48:21.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2764143947,"[{'type': 'replied_to', 'id': '1522214541983158272'}]",1081196352095293440,"{'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/o72FbCK8zz', 'expanded_url': 'https://wordle.danielfrg.com/personalizada/?p=U2FsdGVkX191IaZiyxnLQtroN%2FezThG5pX3lxYjYvRk%3D&t=false', 'display_url': 'wordle.danielfrg.com/personalizada/…'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'ComuGlobera', 'id': '1081196352095293440'}]}",,
1522226698024009734,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 5/6

⬜⬜⬜⬜⬜
⬜⬜⬜🟩⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1522226698024009734,en,False,2022-05-05T14:48:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1469183030,,,,,
1522226692898574339,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Weird Wordle today!
Wordle 320 5/6

⬜⬜⬜🟩⬜
⬜🟨🟨🟨⬜
🟨⬜🟨🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩

#Wordle320 https://t.co/DpKQEnyL27",1522226692898574339,en,False,2022-05-05T14:48:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",32703457,,,"{'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/DpKQEnyL27', 'expanded_url': 'https://twitter.com/ActivePhysique/status/1522226692898574339/photo/1', 'display_url': 'pic.twitter.com/DpKQEnyL27', 'media_key': '16_1522226687899054080'}], 'hashtags': [{'start': 67, 'end': 77, 'tag': 'Wordle320'}]}",{'media_keys': ['16_1522226687899054080']},
1522226688238702593,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 3/6

⬛🟨🟨⬛🟩
⬛🟨🟩⬛🟩
🟩🟩🟩🟩🟩",1522226688238702593,en,False,2022-05-05T14:48:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19173508,,,,,
1522226686372323329,Twitter for Android,everyone,,"#WordleCAT 125 3/6

🟨⬜🟩⬜🟨
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/6VTnSv4LSv",1522226686372323329,und,False,2022-05-05T14:48:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1155416629,,,"{'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/6VTnSv4LSv', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleCAT'}]}",,
1522226685977976836,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 6/6

⬛⬛🟨⬛⬛
🟨⬛🟨⬛⬛
🟨🟩⬛🟩⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1522226685977976836,en,False,2022-05-05T14:48:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",22114386,,,,,
1522226683541078016,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Annoying 

Wordle 320 X/6

⬜⬜🟨⬜🟨
⬜🟨⬜🟨🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩",1522226683541078016,en,False,2022-05-05T14:48:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",14660096,,,,,
1522226682043764743,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Horrible

Wordle (ES)  #119 6/6

🟨⬜🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/ZirlATOYSj",1522226682043764743,en,False,2022-05-05T14:48:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",380416448,,,"{'urls': [{'start': 70, 'end': 93, 'url': 'https://t.co/ZirlATOYSj', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1522226673802149889,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 321 6/6

⬛⬛🟨⬛🟩
⬛🟩⬛⬛🟩
⬛⬛🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩
kiss my ass, human centipede",1522226673802149889,en,False,2022-05-05T14:48:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1109073078464602113,,,,,
1522226670530224129,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 6/6

⬜⬜⬜⬜🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1522226670530224129,en,False,2022-05-05T14:48:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",117751532,,,,,
1522226657880387588,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #119 X/6
Si lo sé no vuelvo
🟨⬜⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
 https://t.co/Wg3hDQwMO1",1522226657880387588,es,False,2022-05-05T14:48:11.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",14913822,,,"{'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/Wg3hDQwMO1', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1522226641811955714,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 4/6

⬛⬛🟨⬛⬛
🟨⬛⬛🟨⬛
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1522226641811955714,en,False,2022-05-05T14:48:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275536020,,,,,
1522226633607946243,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 6/6

⬛🟩⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟩⬛⬛🟨
⬛🟩⬛🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1522226633607946243,en,False,2022-05-05T14:48:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",31066236,,,,,
1522226633112969218,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #119 4/6

⬜🟨⬜🟨🟨
⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/hbfiuhG57G",1522226633112969218,en,False,2022-05-05T14:48:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15161605,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/hbfiuhG57G', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1522226631678464000,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 4/6

⬛⬛⬛🟩⬛
⬛⬛⬛⬛🟨
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522226631678464000,en,False,2022-05-05T14:48:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",822280,,,,,
1522226629480697864,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 4/6

🟩⬜⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩 Not bad, not great. ⚾️",1522226629480697864,en,False,2022-05-05T14:48:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",216587765,,,,,
1522226623445041153,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 5/6

nya grr rawr

⬛🟨⬛⬛⬛
⬛🟨🟨🟨⬛
🟩🟨⬛🟨⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1522226623445041153,en,False,2022-05-05T14:48:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1289761106408480769,,,,,
1522226616499421185,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","very much on the colloquial side, methinks
Wordle 320 4/6*

🟨🟩⬜⬜🟨
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1522226616499421185,en,False,2022-05-05T14:48:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",22422904,,,,,
1522226611021615105,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","enterándome de que este verbo existe 
Wordle 320 4/6

🟨⬜⬜🟩⬜
⬜🟨⬜⬜🟨
🟨⬜🟨🟩🟩
🟩🟩🟩🟩🟩",1522226611021615105,es,False,2022-05-05T14:48:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",21262285,,,,,
1522226605715767296,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 6/6

⬛⬛⬛🟨🟨
⬛🟨🟨⬛🟨
🟩🟩⬛🟩⬛
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522226605715767296,en,False,2022-05-05T14:47:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62779555,,,,,
1522226601034870784,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","🤥Wordle 320 X/6*

⬜⬜⬜⬜🟨
⬜⬜🟨🟨🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",1522226601034870784,en,False,2022-05-05T14:47:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2610578076,,,,,
1522226587185340417,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 5/6

🟨🟩⬛⬛🟨
⬛⬛⬛⬛⬛
⬛🟩🟨🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522226587185340417,en,False,2022-05-05T14:47:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",86596738,,,,,
1522226573608243200,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 4/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛🟨
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1522226573608243200,en,False,2022-05-05T14:47:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801910722548506628,,,,,
