id,source,reply_settings,conversation_id,text,lang,public_metrics,possibly_sensitive,author_id,context_annotations,created_at,in_reply_to_user_id,referenced_tweets,entities,attachments,geo
1521698382779092992,Twitter for iPhone,everyone,1521698382779092992,"ポケモンWordle 2/10

🟨⬛⬛⬛🟨
🟩🟩🟩🟩🟩

https://t.co/zRb7GwjQJ3
 #ポケモンWordle",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1538800934,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-04T03:49:00.000Z,,,"{'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/zRb7GwjQJ3', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 55, 'end': 66, 'tag': 'ポケモンWordle'}]}",,
1521698366991781888,Twitter for iPhone,everyone,1521698366991781888,"Wordle 318 5/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟨⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1299055983143145473,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:57.000Z,,,,,
1521698319637962752,Twitter for iPhone,everyone,1521698319637962752,"Wordle 318 4/6

⬛🟩⬛⬛🟨
🟨🟩⬛⬛🟩
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,17197033,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:45.000Z,,,,,
1521698311962607619,Twitter for iPhone,everyone,1521698311962607619,"Wordle 318 5/6

⬛⬛🟨⬛⬛
⬛🟩⬛🟨🟩
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1287249508091518978,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:44.000Z,,,,,
1521698291649458177,Twitter for iPhone,everyone,1521698291649458177,"日本語のWordle（ローマ字）
#112
6/6
https://t.co/DvE5TiZSTV
🟥 ⬛ 🟥 ⬛ ⬛
⬛ ⬛ ⬛ 🟥 ⬛
🟥 ⬛ ⬛ ⬛ 🟩
⬛ 🟩 ⬛ ⬛ 🟩
⬛ 🟩 🟥 ⬛ 🟩
🟩 🟩 🟩 🟩 🟩",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,3441918254,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:39.000Z,,,"{'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/DvE5TiZSTV', 'expanded_url': 'https://wordle-jp.netlify.app/', 'display_url': 'wordle-jp.netlify.app', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521459699312254976/Xx-6R1p2?format=jpg&name=orig', 'width': 800, 'height': 420}, {'url': 'https://pbs.twimg.com/news_img/1521459699312254976/Xx-6R1p2?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'どうも！ • Wordleの日本語バージョンへようこそ', 'description': 'お題の単語を6回のトライで当ててみてください。試行錯誤のゲームです。', 'unwound_url': 'https://wordle-jp.netlify.app/'}]}",,
1521698280178073607,Twitter for iPhone,everyone,1521698280178073607,"Wordle 318 4/6

🟩⬛⬛⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,888173030173814786,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:36.000Z,,,,,
1521698251061276674,Twitter for Android,everyone,1521698251061276674,"Wordle (ES)  #117 4/6

🟨⬜⬜⬜🟩
⬜🟩⬜⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
 eee",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,3522499526,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:29.000Z,,,,,
1521698225438470144,Twitter for iPhone,everyone,1521698225438470144,"Wordle 319 5/6

⬜🟨🟨🟨⬜
🟨⬜⬜🟨🟨
⬜🟩🟩⬜🟨
🟩🟩🟩🟨⬜
🟩🟩🟩🟩🟩
なかなかあたらなかった…",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,33153026,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:23.000Z,,,,,
1521698222477086720,Twitter for iPhone,everyone,1521698222477086720,"This was easy! 😏
Wordle 319 4/6

⬜⬜🟩⬜🟨
⬜🟩🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,259757189,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:22.000Z,,,,,
1521698209428557826,Twitter for Android,everyone,1521698209428557826,"Wordle 318 6/6 #wordle

😬😬😬

⬛🟩⬛⬛⬛
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1434885823577604104,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:19.000Z,,,"{'hashtags': [{'start': 15, 'end': 22, 'tag': 'wordle'}]}",,
1521698200729849857,Twitter for iPhone,everyone,1521698200729849857,"Wordle 319 5/6

⬛⬛🟨🟨🟨
⬛🟩⬛🟨⬛
⬛🟩🟩⬛🟨
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,71774725,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:17.000Z,,,,,
1521698200654069760,Twitter for iPhone,everyone,1521698200654069760,"Wordle 318 5/6

⬜⬜⬜🟨⬜
⬜🟨⬜⬜⬜
⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,52994490,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:17.000Z,,,,,
1521698199156977664,Twitter for Android,everyone,1521667729626845184,"@jananisampath Wordle 319 2/6

🟩⬜🟨🟨🟨
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,4459526352,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:17.000Z,53032238,"[{'type': 'replied_to', 'id': '1521667729626845184'}]","{'mentions': [{'start': 0, 'end': 14, 'username': 'jananisampath', 'id': '53032238'}]}",,
1521698183784677376,Twitter for iPhone,everyone,1521698183784677376,"Wordle (ES)  #117 6/6

⬜⬜🟨⬜🟩
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩⬜🟨🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/gfHWwfrb95",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,2353680690,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:13.000Z,,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/gfHWwfrb95', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521698175207280640,Twitter Web App,everyone,1521698175207280640,"Wordle (ES)  #117 4/6

⬜⬜⬜⬜🟨
⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/5pkag1ktAg",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,548732266,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:11.000Z,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/5pkag1ktAg', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521698167108128769,Twitter for Android,everyone,1521698167108128769,"Wordle After Dark
Wordle 318 5/6

⬛⬛🟩⬛⬛
🟨⬛🟨⬛⬛
⬛⬛🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,83510411,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:09.000Z,,,,,
1521698163308081154,Twitter for Android,everyone,1521698163308081154,"(•ˋ _ ˊ•)
Игра Wordle (RU) День #118 X/6

⬜⬜⬜⬜🟨
⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟨
🟨🟩🟨⬜⬜
⬜🟩🟩🟩🟩

#вордли 

Отгадайте слово на  https://t.co/80L9cWdlwT",ru,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",True,589640248,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:08.000Z,,,"{'urls': [{'start': 109, 'end': 132, 'url': 'https://t.co/80L9cWdlwT', 'expanded_url': 'https://wordle.belousov.one', 'display_url': 'wordle.belousov.one'}], 'hashtags': [{'start': 79, 'end': 86, 'tag': 'вордли'}]}",,
1521698158908264449,Twitter for Android,everyone,1521698158908264449,"#Wordle318 4/6
#Wordle
⬜🟨⬜🟨⬜
⬜⬜⬜🟨⬜
⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩",und,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,3950544737,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:07.000Z,,,"{'hashtags': [{'start': 0, 'end': 10, 'tag': 'Wordle318'}, {'start': 15, 'end': 22, 'tag': 'Wordle'}]}",,
1521698154223378433,Twitter for iPhone,everyone,1521698154223378433,"Wordle 319 3/6*
Love a 3🥰
⬜🟩⬜🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,2998173235,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:06.000Z,,,,,
1521698149764632578,Twitter Web App,everyone,1521698149764632578,"Wordle 319 3/6

⬜🟩⬜🟨⬜
⬜⬜🟨🟨🟨
🟩🟩🟩🟩🟩

#Wordle319 back to easier words j see and 3/6",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,50397921,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:05.000Z,,,"{'hashtags': [{'start': 35, 'end': 45, 'tag': 'Wordle319'}]}",,
1521698134178422785,Janetter iOS,everyone,1521698134178422785,"Wordle 319 4/6

⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩

海を眺めつつ（強風に煽られつつ） https://t.co/Y7NJAFlWoB",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",False,122220714,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:48:01.000Z,,,"{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/Y7NJAFlWoB', 'expanded_url': 'https://twitter.com/takayuki0123/status/1521698134178422785/photo/1', 'display_url': 'pic.twitter.com/Y7NJAFlWoB', 'media_key': '3_1521698132311961600'}]}",{'media_keys': ['3_1521698132311961600']},
1521698124422848512,Twitter for iPhone,everyone,1521698124422848512,"Wordle 319 2/6

🟩🟩🟨🟨⬛
🟩🟩🟩🟩🟩
最速記録更新した",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1078924524479930368,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:47:59.000Z,,,,,
1521698121889497088,Twitter for Android,everyone,1521698121889497088,"Wordle 319 3/6
簡単に開いちゃうとつまらんな。
🟩⬛🟨🟨⬛
🟩🟨⬛🟨🟩
🟩🟩🟩🟩🟩",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1280681869718126592,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:47:58.000Z,,,,,
1521698115686133760,Twitter Web App,everyone,1518635556674338816,"Wordle 316 5/6*

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛🟨🟨
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩

Wordle 317 4/6*

⬛🟨⬛🟨⬛
🟩⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

Wordle 318 5/6*

⬛⬛⬛⬛⬛
🟨⬛🟨🟨⬛
⬛🟨🟩⬛🟨
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩

Wordle 319 3/6*

🟨⬛🟨⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,947445256059883521,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:47:57.000Z,947445256059883521,"[{'type': 'replied_to', 'id': '1520285432449499136'}]",,,
1521698077375184897,Twitter for iPhone,everyone,1521698077375184897,"Wordle 318 4/6

⬛⬛🟨⬛🟨
🟩⬛🟨🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1214707704951906306,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:47:48.000Z,,,,,
1521698070152589312,Twitter for iPhone,everyone,1521698070152589312,"Wordle 318 4/6

⬛🟨🟨🟩⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1376014220,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:47:46.000Z,,,,,
1521698064767070210,Twitter Web App,everyone,1521698064767070210,"Sorry, everyone, I had to be offline all afternoon (being a hospital board election judge). Brain is melted, but at least I didn't break my streak!
Wordle 318 5/6

⬜🟩⬜⬜🟨
🟨🟩🟩⬜⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",False,14952426,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-04T03:47:45.000Z,,,,,
