id,reply_settings,source,possibly_sensitive,lang,context_annotations,text,author_id,created_at,public_metrics,conversation_id,entities,referenced_tweets,in_reply_to_user_id,geo,attachments
1521122930092122113,everyone,Twitter Web App,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #116 6/6

⬜🟨⬜⬜🟨
🟩🟨⬜⬜⬜
🟩⬜⬜🟩⬜
🟩⬜⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/rVg3t5rISm",944101794,2022-05-02T13:42:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521122930092122113,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/rVg3t5rISm', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521122921686904832,everyone,Twitter for Android,False,ja,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","絞るために4文字の進化後入れたのに進化前すっかり忘れてたやーつ。ポケモンWordle 8/10

⬛⬛⬛⬛⬛  ⬛⬛🟨🟩⬛
⬛⬛⬛⬛⬛  ⬛🟩⬛⬛⬜
⬛⬛⬛🟩⬛  🟩🟩🟩🟩🟩
⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛

https://t.co/txQHFdzEgb
 #ポケモンWordle",290890251,2022-05-02T13:42:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521122921686904832,"{'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/txQHFdzEgb', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 126, 'end': 137, 'tag': 'ポケモンWordle'}]}",,,,
1521122921216974848,everyone,Twitter for iPad,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040666972', 'name': 'The New York Times'}}]","Wordle - The New York Times

Wordle 317 4/6

🟩⬜⬜🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩 https://t.co/NzYVThv033",4858926891,2022-05-02T13:42:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521122921216974848,"{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/NzYVThv033', 'expanded_url': 'https://www.nytimes.com/games/wordle/index.html', 'display_url': 'nytimes.com/games/wordle/i…'}], 'annotations': [{'start': 9, 'end': 26, 'probability': 0.3957, 'type': 'Other', 'normalized_text': 'The New York Times'}]}",,,,
1521122920117977089,everyone,Twitter Web App,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Good morning. May this be a better omen for my Monday than the thunderstorms that woke me up before my alarm: 

Wordle 317 3/6

⬜⬜🟩⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",920085356,2022-05-02T13:42:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521122920117977089,,,,,
1521122916745809925,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #116 4/6

🟩⬜⬜🟩🟨
🟩⬜🟩🟩⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/GxISKLt0wo",94147929,2022-05-02T13:42:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521122916745809925,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/GxISKLt0wo', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521122916657729536,everyone,Twitter Web App,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle Tildes #63 5/6

⬛⬛⬛⬛⬛⬛
⬛🟩🟩🟨🟨⬛
⬛🟩🟩🟨🟩⬛
⬛🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/LFYOD7dSg2",201624035,2022-05-02T13:42:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521122916657729536,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/LFYOD7dSg2', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521122914245898242,everyone,bvrith,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","RT @dukeduluth: Wordle 317 5/6 #Wordle317 

🟩⬜⬜⬜⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",740125524278706176,2022-05-02T13:42:18.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521122914245898242,"{'hashtags': [{'start': 31, 'end': 41, 'tag': 'Wordle317'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'dukeduluth', 'id': '429487834'}]}","[{'type': 'retweeted', 'id': '1521119615866130432'}]",,,
1521122907111448577,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

🟨⬛⬛🟨⬛
⬛🟨⬛⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",3220552894,2022-05-02T13:42:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521122907111448577,,,,,
1521122905366671363,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #116 6/6

🟩⬜🟨⬜🟨
🟩🟨⬜🟨⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/uTp1dem1RM",779110369721712645,2022-05-02T13:42:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521122905366671363,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/uTp1dem1RM', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521122901067329536,everyone,Twitter for iPhone,False,ja,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","ポケモンWordle 3/10

⬛🟨⬛⬛⬛
🟨🟩⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/VH8SUQuAgP
 #ポケモンWordle",555314957,2022-05-02T13:42:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521122901067329536,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/VH8SUQuAgP', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",,,,
1521122898685181954,everyone,Twitter for iPad,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #116 6/6

🟩🟨⬜⬜⬜
🟩⬜⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/54ZSsrdYEG bufff 🤪",29173003,2022-05-02T13:42:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521122898685181954,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/54ZSsrdYEG', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521122891596664833,everyone,Twitter Web App,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","That was different...no yellows!
Wordle 317 4/6

⬜⬜⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",17300773,2022-05-02T13:42:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521122891596664833,,,,,
1521122886244839424,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 6/6

🟨🟨⬛🟨🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1226624455209779200,2022-05-02T13:42:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1521122886244839424,,,,,
1521122885171134464,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 3/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩Happy Wordle Monday",329172318,2022-05-02T13:42:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1521122885171134464,,,,,
