id,source,entities,reply_settings,created_at,lang,possibly_sensitive,public_metrics,text,conversation_id,author_id,context_annotations,in_reply_to_user_id,referenced_tweets,geo,attachments
1522253383771770880,Twitter for Android,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/saBA4taT4x', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",everyone,2022-05-05T16:34:23.000Z,ja,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 4/10

⬛⬛⬛🟨⬛
🟩🟨⬛⬛🟩
⬛🟨⬛🟨🟨
🟩🟩🟩🟩🟩

https://t.co/saBA4taT4x
 #ポケモンWordle",1522253383771770880,1371048116560949250,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,,,
1522253377475944450,Twitter for iPhone,,everyone,2022-05-05T16:34:21.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 2/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩 🎉🎉🎉",1522253377475944450,1033083429481533440,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253377396088832,Twitter Web App,,everyone,2022-05-05T16:34:21.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 321 4/6*

⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛
⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩",1522253377396088832,1284706664336125954,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253373965148160,Twitter for iPhone,,everyone,2022-05-05T16:34:21.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 321 5/6

⬜⬜⬜⬜🟨
🟨🟨⬜⬜⬜
⬜🟩🟩🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1522253373965148160,1341501421686935552,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253367774490627,Twitter for iPhone,,everyone,2022-05-05T16:34:19.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 X/6

Who even thought of that word….

⬛⬛⬛🟩⬛
⬛🟩⬛🟩⬛
🟨🟩⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩",1522253367774490627,854183893448232960,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253364729290754,Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 8, 'username': 'BtotheJ', 'id': '22339829'}]}",everyone,2022-05-05T16:34:18.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@BtotheJ Womp womp average showing today lol 

Wordle 320 3/6

⬛⬛⬛🟩⬛
🟨⬛🟨🟩🟩
🟩🟩🟩🟩🟩",1521966889638907904,378733058,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",22339829,"[{'type': 'replied_to', 'id': '1522244798291140610'}]",,
1522253364721033217,Twitter for iPhone,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/Uam6ijJVEz', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/', 'display_url': 'wordle.danielfrg.com/ciencia/', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521663230447427585/_nnbHN5Y?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521663230447427585/_nnbHN5Y?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/ciencia/'}]}",everyone,2022-05-05T16:34:18.000Z,es,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Científico #53 3/6

🟩🟩🟩🟩⬜🟨⬜
🟩🟩🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/Uam6ijJVEz nice",1522253364721033217,888514758667849729,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253361772638209,TweetDeck,,everyone,2022-05-05T16:34:18.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 321 6/6

⬜⬜🟨🟨⬜
⬜⬜⬜⬜🟩
🟨⬜🟨🟨🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1522253361772638209,467336274,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253360505802753,Twitter Web App,"{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/Viw9oWI7pR', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",everyone,2022-05-05T16:34:17.000Z,es,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle Científico #53 4/6

⬜⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜🟩
🟨🟩🟨🟩⬜🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/Viw9oWI7pR",1522253360505802753,386905942,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253354587463690,Twitter for iPhone,,everyone,2022-05-05T16:34:16.000Z,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 320 X/6

⬜⬜🟨⬜⬜
⬜🟨🟨⬜⬜
🟨🟨⬜⬜⬜
⬜🟨⬜🟩⬜
⬜⬜⬜🟩🟩
⬜🟩⬜🟩🟩",1490304417165639683,802748614267150336,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",802748614267150336,"[{'type': 'replied_to', 'id': '1520256611268263936'}]",,
1522253345922105344,Twitter for Android,,everyone,2022-05-05T16:34:14.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 320 4/6

🟨🟩⬜🟩⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1522253345922105344,752258678,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253345456820224,Twitter for Android,,everyone,2022-05-05T16:34:14.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 320 6/6

⬜⬜⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟨⬜⬜
🟨🟩⬜⬜🟨
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1522253345456820224,1239788199259418626,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253342394621952,Twitter for iPhone,,everyone,2022-05-05T16:34:13.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 3/6

⬛⬛⬛🟩⬛
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1522253342394621952,516083701,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253338233872388,Twitter for iPhone,,everyone,2022-05-05T16:34:12.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 5/6

⬜⬜⬜🟨⬜
⬜⬜🟩⬜⬜
⬜🟩🟨🟨⬜
⬜🟨⬜🟩🟨
🟩🟩🟩🟩🟩",1522253338233872388,34699711,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253325198315521,Twitter for iPhone,,everyone,2022-05-05T16:34:09.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 320 6/6

⬜⬜🟨🟩⬜
🟨🟩⬜🟩⬜
⬜🟩⬜🟩🟨
🟨🟩🟨🟩⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1522253325198315521,458264099,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253322010472448,Twitter for iPhone,,everyone,2022-05-05T16:34:08.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 320 5/6

⬜⬜⬜🟩⬜
⬜🟩🟨🟩⬜
🟨🟩⬜🟩⬜
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩

???? that’s a word????? I thought it was a name 🤨",1522253322010472448,909812247949643776,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253321184026624,Twitter for iPhone,,everyone,2022-05-05T16:34:08.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 321 4/6

⬛⬛⬛🟨⬛
⬛⬛⬛⬛🟩
⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩",1522253321184026624,326057414,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253306936324098,Twitter for Android,,everyone,2022-05-05T16:34:05.000Z,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 321 3/6*

⬛🟩⬛🟨⬛
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩

Wonderful",1520189917690986501,1482880368076148736,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1482880368076148736,"[{'type': 'replied_to', 'id': '1522009792403087361'}]",,
1522253305048866816,Twitter Web App,,everyone,2022-05-05T16:34:04.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 321 4/6

⬛⬛🟨⬛🟩
⬛⬛⬛⬛⬛
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",1522253305048866816,190173855,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253304721383429,Twitter for Android,,everyone,2022-05-05T16:34:04.000Z,ko,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","휴
Wordle 321 5/6

🟩⬛⬛🟨🟨
🟩🟨🟨🟨⬛
🟨⬛🟨🟨⬛
🟩🟩⬛🟨🟨
🟩🟩🟩🟩🟩",1522253304721383429,1079691058059984896,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253297507307523,Twitter for Android,"{'mentions': [{'start': 0, 'end': 16, 'username': 'chrisho65611068', 'id': '1020236888320430080'}]}",everyone,2022-05-05T16:34:02.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","@chrisho65611068 Wordle 320 6/6

⬜⬜🟨⬜⬜
⬜⬜⬜🟨🟨
⬜⬜⬜⬜⬜
🟨🟩⬜🟩⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1522125476747268096,771012452230295553,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1020236888320430080,"[{'type': 'replied_to', 'id': '1522125476747268096'}]",,
1522253296307773440,Twitter for Android,,everyone,2022-05-05T16:34:02.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 5/6*

⬛⬛⬛⬛⬛
⬛🟨⬛⬛🟩
⬛⬛🟩⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",1522253296307773440,15454913,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253291798732800,Twitter for iPhone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/baDZBibLAo', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",everyone,2022-05-05T16:34:01.000Z,fr,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Le Mot (@WordleFR) #116 5/6

⬛⬛⬛⬛⬛
⬛⬛🟨🟨⬛
🟩🟩🟩🟨⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/baDZBibLAo",1510514723757850630,3168090533,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3168090533,"[{'type': 'replied_to', 'id': '1521890070210355201'}]",,
1522253283921829890,Twitter Web App,,everyone,2022-05-05T16:33:59.000Z,en,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 321 X/6

⬜⬜⬜⬜⬜
🟨⬜🟨⬜⬜
🟨⬜⬜⬜🟨
⬜🟨🟨⬜⬜
🟩⬜⬜🟩🟩
🟩⬜🟩🟩🟩

bokya 🤣",1492550304004714496,715783846868987904,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",715783846868987904,"[{'type': 'replied_to', 'id': '1521885000861630468'}]",,
1522253280650272777,Twitter for Android,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/vQ3V3fCmxC', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",everyone,2022-05-05T16:33:58.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #119 5/6

⬛🟩⬛🟨⬛
⬛🟩⬛🟨⬛
🟩🟩⬛🟨⬛
🟩🟩⬛🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/vQ3V3fCmxC",1522253280650272777,1270919863528194048,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253278100312069,Twitter Web App,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/C6dCNIZo7c', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/', 'display_url': 'wordle.danielfrg.com/ciencia/', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521663230447427585/_nnbHN5Y?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521663230447427585/_nnbHN5Y?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/ciencia/'}]}",everyone,2022-05-05T16:33:58.000Z,es,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Mucha suerte
Wordle Científico #53 2/6

🟩⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/C6dCNIZo7c",1522253278100312069,184032620,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253273796911104,Twitter for Android,,everyone,2022-05-05T16:33:57.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 5/6

🟨🟨⬛⬛⬛
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522253273796911104,53976959,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253270298808320,Twitter for Android,"{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/CZtR4Qo7P4', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",everyone,2022-05-05T16:33:56.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Tildes #66 3/6

⬜🟨⬜⬜⬜⬜
⬜🟨🟨🟩⬜🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/CZtR4Qo7P4",1522253270298808320,987387355,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253263059525632,Twitter for iPhone,,everyone,2022-05-05T16:33:54.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 6/6

⬛⬛🟨⬛🟨
🟨⬛⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522253263059525632,224795684,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253253983014915,Twitter for Android,,everyone,2022-05-05T16:33:52.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 4/6

⬜⬜⬜🟨🟨
⬜⬜🟨⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1522253253983014915,22222414,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253245565272065,Twitter for iPhone,,everyone,2022-05-05T16:33:50.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 321 4/6

🟩⬜🟨🟨⬜
🟨🟨🟨⬜⬜
⬜🟩🟨🟨🟨
🟩🟩🟩🟩🟩",1522253245565272065,551830603,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253243753299968,Twitter for iPhone,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/WCOJbiJys3', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",everyone,2022-05-05T16:33:50.000Z,ja,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 3/10

⬛🟨⬛⬛⬛
⬛⬛⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/WCOJbiJys3
 #ポケモンWordle",1522253243753299968,911977573420167169,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,,,
1522253209523265537,Twitter for iPhone,,everyone,2022-05-05T16:33:41.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 3/6

⬛🟩⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1522253209523265537,42125848,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253208566964230,Twitter for Android,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/px8mZvNbiT', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",everyone,2022-05-05T16:33:41.000Z,ja,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 6/10

⬛⬛🟨⬛⬛  🟩🟩🟩🟩🟩
⬛🟨⬛🟨⬛
⬛⬛⬛🟨🟩
⬛🟨🟩⬛🟩
🟩🟨⬛⬛🟩

https://t.co/px8mZvNbiT
 #ポケモンWordle",1522253208566964230,199269825,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,,,
1522253204293308416,Twitter for Android,,everyone,2022-05-05T16:33:40.000Z,ja,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","ふふふ
Wordle 321 3/6

⬛⬛🟨⬛🟩
🟨⬛⬛🟨⬛
🟩🟩🟩🟩🟩",1522253204293308416,232230152,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253195308941312,Twitter for iPhone,,everyone,2022-05-05T16:33:38.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 320 4/6

⬛⬛⬛🟨🟨
🟨⬛⬛🟩⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522253195308941312,34431149,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
1522253189495463938,Twitter for iPhone,,everyone,2022-05-05T16:33:37.000Z,ja,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 321 5/6

⬛⬛🟨🟨⬛
⬛⬛⬛⬛🟨
⬛⬛🟨⬛⬛
🟨🟨🟨🟨🟨
🟩🟩🟩🟩🟩

🟨×5はアホやな",1522253189495463938,408380892,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,
