id,source,reply_settings,conversation_id,text,lang,public_metrics,possibly_sensitive,author_id,context_annotations,created_at,entities,in_reply_to_user_id,referenced_tweets,geo,attachments
1521545801998438401,Twitter Web App,everyone,1521545801998438401,"Wordle 319 5/6

⬜⬜⬜⬜⬜
⬜⬜🟩🟨⬜
⬜🟨🟨⬜⬜
🟨⬜⬜⬜⬜
🟩🟩🟩🟩🟩

ことのはたんご 第103回  8/10
 
⬜⬜⬜⬜⬜ 15575 
⬜⬜🟨⬜⬜ 1635 
⬜⬜⬜🟨⬜ 791 
⬜🟩⬜🟩⬜ 4 
⬜🟩⬜🟩⬜ 2 
⚪🟢🟢🟢⚪ 1 
⚪🟢🟢🟢⚪ 1 
🟢🟢🟢🟢🟢 1",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,915159054984474624,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:42.000Z,,,,,
1521545800333119493,Twitter for iPhone,everyone,1521545800333119493,"Wordle 318 4/6

🟨⬜🟩⬜⬜
⬜🟨🟩🟨⬜
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,20704198,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:42.000Z,,,,,
1521545798013489152,Twitter for Android,everyone,1521445616076787712,"@RKNyman Wordle 318 5/6

⬛⬛🟨⬛⬛
⬛⬛⬛🟩⬛
🟨⬛⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

Guessing we had the same second to last guess",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,17203075,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:41.000Z,"{'mentions': [{'start': 0, 'end': 8, 'username': 'RKNyman', 'id': '1038862212'}]}",1038862212,"[{'type': 'replied_to', 'id': '1521445616076787712'}]",,
1521545790749085697,Twitter for Android,everyone,1482292948834426881,"Wordle (ES)  #117 5/6

⬜⬜⬜🟨🟩
⬜🟨⬜⬜⬜
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/9U7N30z8n4",en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",False,1223649450,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:40.000Z,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/9U7N30z8n4', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1223649450,"[{'type': 'replied_to', 'id': '1521018307045904385'}]",,
1521545787406049280,Twitter for Android,everyone,1521545787406049280,"Wordle (ES)  #117 3/6

⬜⬜⬜🟨⬜
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/1X0QsrUmhD",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,900517505395032064,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:39.000Z,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/1X0QsrUmhD', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521545780754014209,Twitter for iPhone,everyone,1521545780754014209,"Wordle 318 5/6 Bogied it. Next time I’m trying the single letter options in reverse alphabetical order.

⬜⬜🟩⬜⬜
⬜⬜🟩⬜🟨
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,42473089,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:37.000Z,,,,,
1521545775125532672,Twitter for iPhone,everyone,1521545775125532672,"Wordle 319 3/6

🟩🟨⬛⬛🟨
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,94574282,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:36.000Z,,,,,
1521545766782840835,Twitter Web App,everyone,1521538251835809798,"Wordle Tildes 64 5/6

🟨⬛🟨⬛⬛🟨⬛
⬛🟨🟨⬛⬛⬛⬛
🟨⬛⬛⬛⬛🟨🟩
🟨⬛⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",False,990654339659304961,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:34.000Z,,990654339659304961,"[{'type': 'replied_to', 'id': '1521544495338250243'}]",,
1521545759187156992,TweetDeck,everyone,1521545759187156992,"ポケモンWordle 9/10

⬛⬛⬛⬛🟨  ⬛⬛⬛🟩⬛
⬛🟨⬛⬛⬛  ⬛🟨⬛🟩⬛
⬛⬛⬛🟩⬛  ⬛⬛🟩🟩🟩
⬛⬛⬛🟩⬛  🟩🟩🟩🟩🟩
⬛⬛⬛🟩⬛

https://t.co/6YYl5fGrb2

あっぶない",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,285084440,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-03T17:42:32.000Z,"{'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/6YYl5fGrb2', 'expanded_url': 'https://wordle.mega-yadoran.jp', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1521545732922089472,Twitter Web App,everyone,1521545732922089472,"Wordle 319 4/6

⬛⬛🟩⬛⬛
⬛⬛🟨🟨⬛
🟨⬛⬛🟨⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1492939329614016512,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:26.000Z,,,,,
1521545722306469891,Twitter for Android,everyone,1521493133128876034,"@duchesswhom Wordle 318 4/6

🟩⬛⬛⬛⬛
⬛⬛🟨⬛⬛
🟨🟨⬛⬛⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,3165929775,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:23.000Z,"{'mentions': [{'start': 0, 'end': 12, 'username': 'duchesswhom', 'id': '1559467273'}]}",1559467273,"[{'type': 'replied_to', 'id': '1521493133128876034'}]",,
1521545718581841921,Twitter for iPhone,everyone,1521545718581841921,"RT @heyalecka: Wordle 267 6/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟨⬜⬜
⬜⬜🟨🟩⬜
⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩
Down to the wire with this one 💀",en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1502218893133238272,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:22.000Z,"{'mentions': [{'start': 3, 'end': 13, 'username': 'heyalecka', 'id': '23205149'}]}",,"[{'type': 'retweeted', 'id': '1503109773386031109'}]",,
1521545712046993408,Twitter for Android,everyone,1521545712046993408,"Hairy

Wordle 318 4/6

⬛⬛🟨⬛🟨
🟩🟩⬛⬛🟩
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,57193144,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:21.000Z,,,,,
1521545711690473472,Twitter for iPhone,everyone,1521545711690473472,"Wordle 319 6/6

🟨⬛⬛🟩⬛
⬛⬛🟨🟩⬛
⬛⬛⬛🟩⬛
⬛⬛🟨🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
あぶねーっ。",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,2942097541,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:21.000Z,,,,,
1521545679428071425,Twitter for iPhone,everyone,1521545679428071425,"Wordle 318 4/6

⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,35462801,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:13.000Z,,,,,
1521545675473055744,Twitter for iPhone,everyone,1521545675473055744,"ポケモンWordle 4/10

⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩⬛⬛⬜
🟩🟩🟩🟩🟩

https://t.co/NRnWBz4IAa
 #ポケモンWordle",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,107220405,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-03T17:42:12.000Z,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/NRnWBz4IAa', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",,,,
1521545673270771712,Twitter for iPad,everyone,1521545673270771712,"Wordle 318 4/6

⬜🟨⬜⬜⬜
⬜⬜🟨🟩⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

Pizza, #Wordle and chill 👌🏻",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,600343620,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:12.000Z,"{'hashtags': [{'start': 48, 'end': 55, 'tag': 'Wordle'}]}",,,,
1521545665897443328,Twitter for Android,everyone,1521545665897443328,"ポケモンWordle 6/10

⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛

https://t.co/F1aQJWqQv4
 #ポケモンWordle",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,728793343405101058,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-03T17:42:10.000Z,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/F1aQJWqQv4', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",,,,
1521545641293352960,Twitter for iPhone,everyone,1521545641293352960,"Wordle 318 4/6

⬜⬜⬜⬜🟨
⬜🟨🟨⬜🟨
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,897915748928020480,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:04.000Z,,,,,
1521545640643158017,Twitter for Android,everyone,1521545640643158017,"Wordle (ES)  #117 5/6

⬛⬛⬛🟨⬛
⬛⬛⬛⬛🟩
🟨🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/NrgA8tlwXQ",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,2752223384,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:04.000Z,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/NrgA8tlwXQ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521545625933914113,Twitter for iPhone,everyone,1521545625933914113,"Wordle (ES)  #117 5/6

⬜⬜🟨🟨🟩
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/SGFGOTWwtF",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,981978644,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:42:00.000Z,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/SGFGOTWwtF', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521545616626622464,Twitter for iPhone,everyone,1521545616626622464,"Wordle Tildes #64 4/6

⬜🟩⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟩🟩🟩
⬜🟩⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/v61qQnxQzn",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,69499941,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:41:58.000Z,"{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/v61qQnxQzn', 'expanded_url': 'https://wordle.danielfrg.com/tildes/', 'display_url': 'wordle.danielfrg.com/tildes/'}]}",,,,
1521545593558077445,Twitter for Android,everyone,1521545593558077445,"Wordle Türkçe 318 4/6

⬛🟨⬛⬛⬛
🟩⬛⬛⬛🟨
🟩🟨🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/5Fy5A6j2Lx",tr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,810126469938769920,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:41:53.000Z,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/5Fy5A6j2Lx', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1521545585794240512,Twitter for Android,everyone,1521545585794240512,"꼬들 123 2/6 https://t.co/861wmCBsCO 🔥10

🟨⬜🟩🟨🟩⬜
🟩🟩🟩🟩🟩🟩

워들 205 4/6
https://t.co/cxJLJSTFss

🟨⬜⬜⬜⬜
⬜🟨🟨⬜🟨
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",ko,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,839062921091043328,,2022-05-03T17:41:51.000Z,"{'urls': [{'start': 11, 'end': 34, 'url': 'https://t.co/861wmCBsCO', 'expanded_url': 'http://Kordle.Kr', 'display_url': 'Kordle.Kr'}, {'start': 66, 'end': 89, 'url': 'https://t.co/cxJLJSTFss', 'expanded_url': 'https://jhlov.github.io/wordle', 'display_url': 'jhlov.github.io/wordle'}]}",,,,
1521545578361982977,Twitter for iPhone,everyone,1521545578361982977,"Markie got it and ruined it for me. 😒

Wordle 318 4/6

🟩⬛⬛⬛⬛
🟩🟩⬛⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,435421559,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:41:49.000Z,"{'annotations': [{'start': 0, 'end': 5, 'probability': 0.9641, 'type': 'Person', 'normalized_text': 'Markie'}]}",,,,
1521545575480676353,Twitter for Android,everyone,1521545575480676353,"Wordle 318 5/6

⬛⬛⬛⬛⬛
🟩⬛🟨🟩⬛
🟩⬛⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,72694963,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:41:48.000Z,,,,,
1521545569570807808,Twitter for iPhone,everyone,1521545569570807808,"Wordle 318 5/6

⬛⬛🟨⬛⬛
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🐇🐇🐇🐇🐇",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,14939865,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:41:47.000Z,,,,,
1521545559034806276,Twitter for iPhone,everyone,1521545559034806276,"RT @heyalecka: Wordle 270 4/6

⬜🟨⬜⬜🟨
🟨🟨⬜🟩⬜
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩

Splendid",en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1502218893133238272,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:41:44.000Z,"{'mentions': [{'start': 3, 'end': 13, 'username': 'heyalecka', 'id': '23205149'}]}",,"[{'type': 'retweeted', 'id': '1504139062856323072'}]",,
1521545554190340097,Twitter for Android,everyone,1521545554190340097,"#Wordle318 #Wordle 318 6/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟨
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",und,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,37707721,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:41:43.000Z,"{'hashtags': [{'start': 0, 'end': 10, 'tag': 'Wordle318'}, {'start': 11, 'end': 18, 'tag': 'Wordle'}]}",,,,
1521545552500080642,Twitter for Android,everyone,1521545552500080642,"Wordle 318 3/6
😏
⬛🟨⬛⬛⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,2230496564,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:41:43.000Z,,,,,
1521545548070854658,Twitter for iPhone,everyone,1521545548070854658,"RT @heyalecka: Wordle 271 5/6

⬜⬜⬜⬜🟩
⬜⬜🟨⬜🟩
⬜🟩⬜⬜⬜
⬜🟩🟨🟨⬜
🟩🟩🟩🟩🟩
Why did this take so long 😭",en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1502218893133238272,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:41:42.000Z,"{'mentions': [{'start': 3, 'end': 13, 'username': 'heyalecka', 'id': '23205149'}]}",,"[{'type': 'retweeted', 'id': '1504447931444826121'}]",,
1521545533176926209,Twitter for iPhone,everyone,1521545533176926209,"Wordle 318 4/6

🟨⬛⬛🟩⬛
⬛⬛🟨🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,2304092658,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:41:38.000Z,,,,,
1521545529166991361,Twitter for iPhone,everyone,1490824200055304193,"Wordle 319 4/6

⬜⬜🟨⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",False,5062571,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:41:37.000Z,,5062571,"[{'type': 'replied_to', 'id': '1521147557400834050'}]",,
1521545527208255488,Twitter for iPhone,everyone,1521545527208255488,"Wordle 318 6/6

🟨⬛🟨⬛⬛
⬛⬛🟨🟨⬛
🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩

Rough one… 😳",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1445138968593375237,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:41:37.000Z,,,,,
1521545525417414656,Tweetbot for iΟS,everyone,1521545525417414656,"Wordle 318 5/6

⬛⬛🟨⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,17137905,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:41:36.000Z,,,,,
1521545522309439488,Twitter for Android,everyone,1521545522309439488,"Wordle 318 4/6

⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩🟩

FOCLACH 99 - 4/6
⬛⬛⬛⬛⬛
⬛⬛⬛💛⬛
☘️⬛☘️☘️☘️
☘️☘️☘️☘️☘️",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,22752615,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T17:41:36.000Z,,,,,
