id,created_at,source,possibly_sensitive,lang,public_metrics,text,conversation_id,reply_settings,author_id,context_annotations,in_reply_to_user_id,referenced_tweets,entities,geo,attachments
1520454570123530240,2022-04-30T17:26:32.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 3/6

🟨⬜⬜⬜⬜
⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩",1520454570123530240,everyone,197337095,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454569070792704,2022-04-30T17:26:32.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1520454569070792704,everyone,1307105650443317248,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454543129018368,2022-04-30T17:26:26.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

🟨⬜⬜⬜⬜
🟩⬜🟨🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520454543129018368,everyone,968954576777785344,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454535239671810,2022-04-30T17:26:24.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 4/6

⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
🟩🟩⬜🟨🟩
🟩🟩🟩🟩🟩",1520454535239671810,everyone,1303510864004177922,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454530432864256,2022-04-30T17:26:23.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛⬛⬛⬛
⬛🟩🟩⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1520454530432864256,everyone,428327324,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454525391601664,2022-04-30T17:26:22.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Day 106
Wordle 316 4/6

🟨⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",1482779413645492224,everyone,77664220,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",77664220,"[{'type': 'replied_to', 'id': '1520100401324113921'}]",,,
1520454510153453568,2022-04-30T17:26:18.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Tildes #61 5/6

⬛⬛⬛⬛🟩⬛
⬛⬛⬛⬛🟨🟨
⬛⬛🟩⬛⬛🟨
🟩⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩🟩
 https://t.co/0k0RNedckj",1520454510153453568,everyone,264996114,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/0k0RNedckj', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521711690043170820/rO79OYE2?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521711690043170820/rO79OYE2?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/tildes/index.html'}]}",,
1520454509017047042,2022-04-30T17:26:18.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}","@theChescapades Wordle 316 X/6*

⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟨
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜🟩",1482718872835063812,everyone,139805555,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",139805555,"[{'type': 'replied_to', 'id': '1520096586948558848'}]","{'mentions': [{'start': 0, 'end': 15, 'username': 'theChescapades', 'id': '602410340'}]}",,
1520454503740321792,2022-04-30T17:26:17.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛⬛🟨⬛
⬛⬛⬛⬛🟩
⬛🟨🟨⬛⬛
🟨🟩⬛⬛⬛
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩

To let go",1497704509577240576,everyone,905537616,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",905537616,"[{'type': 'replied_to', 'id': '1520441261932838912'}]",,,
1520454502255849472,2022-04-30T17:26:16.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬜⬜⬜⬜🟨
🟨🟩⬜⬜⬜
⬜🟩⬜⬜⬜
🟨🟩🟨🟨⬜
🟩🟩🟩🟩🟩",1520454502255849472,everyone,90376017,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454499374149633,2022-04-30T17:26:15.000Z,Twitter for Android,False,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@chino9341 HAHAHAHAHA

Wordle 315 4/6

⬛🟨🟨⬛⬛
⬛🟩🟩⬛⬛
🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩",1520318920279924736,everyone,1317578748737224705,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",382444197,"[{'type': 'replied_to', 'id': '1520318920279924736'}]","{'mentions': [{'start': 0, 'end': 10, 'username': 'chino9341', 'id': '382444197'}]}",,
1520454496849391616,2022-04-30T17:26:15.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬜⬜⬜⬜⬜
🟨🟨⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟩⬜⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1520454496849391616,everyone,305516970,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454496429649920,2022-04-30T17:26:15.000Z,Twitter for Android,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","ポケモンWordle 5/10

🟨⬛⬛🟨⬛
🟨⬛🟩⬛⬜
⬛⬛🟩⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/EoRltIzfL9
 #ポケモンWordle",1520454496429649920,everyone,3066289411,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/EoRltIzfL9', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",,
1520454493032308736,2022-04-30T17:26:14.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #114 4/6

🟨🟨🟩⬜⬜
⬜⬜🟩⬜🟨
🟨⬜🟩🟨⬜
🟩🟩🟩🟩🟩
 https://t.co/erRrgOdiNr",1520454493032308736,everyone,308244067,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/erRrgOdiNr', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520454489400131588,2022-04-30T17:26:13.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 315 4/6

🟨⬜⬜🟨⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩

That took longer than I thought it would.",1520454489400131588,everyone,2348906468,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454483729391617,2022-04-30T17:26:12.000Z,TweetDeck,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle (IT) 315 6/6

⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩

⬇️ ⬇️ ⬇️ ⬇️ ⬇️
https://t.co/EkGq3Wb8ze
⬆️ ⬆️ ⬆️ ⬆️ ⬆️

#Wordle #Wordle5 #WordleIT #WordleItaliano #Wordle315",1520454483729391617,everyone,843007445853257729,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/EkGq3Wb8ze', 'expanded_url': 'https://wordle.wekele.com', 'display_url': 'wordle.wekele.com'}], 'hashtags': [{'start': 113, 'end': 120, 'tag': 'Wordle'}, {'start': 121, 'end': 129, 'tag': 'Wordle5'}, {'start': 130, 'end': 139, 'tag': 'WordleIT'}, {'start': 140, 'end': 155, 'tag': 'WordleItaliano'}, {'start': 156, 'end': 166, 'tag': 'Wordle315'}]}",,
1520454471444168704,2022-04-30T17:26:09.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #114 5/6

🟨⬜⬜⬜⬜
⬜🟨🟨⬜🟨
⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/N7PuuDNi8v",1520454471444168704,everyone,238402649,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/N7PuuDNi8v', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520454466906263552,2022-04-30T17:26:08.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛🟨⬛
⬛🟩⬛⬛🟨
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520454466906263552,everyone,419128990,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454466415251456,2022-04-30T17:26:08.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520454466415251456,everyone,3322672492,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454457200607232,2022-04-30T17:26:05.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

🟩⬛⬛⬛⬛
🟩⬛⬛⬛🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1520454457200607232,everyone,932229521574473728,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454445972131840,2022-04-30T17:26:03.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬜⬜⬜🟨⬜
🟨⬜⬜⬜⬜
🟨🟨🟨⬜⬜
🟩⬜⬜🟨⬜
🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩",1520454445972131840,everyone,1731785977,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454438569316353,2022-04-30T17:26:01.000Z,Twitter for Android,False,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Tenía días que no jugaba 🤯

Wordle (ES)  #114 4/6

⬜⬜⬜⬜🟩
⬜⬜⬜⬜🟩
⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/hGCYS4UTsd",1520454438569316353,everyone,91410124,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/hGCYS4UTsd', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520454435025358848,2022-04-30T17:26:00.000Z,Twitter for iPhone,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬜🟩🟩⬜⬜
⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
🟨🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩

よしゃ",1520454435025358848,everyone,528629446,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454434824007680,2022-04-30T17:26:00.000Z,ツイタマ+ for Android,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬜⬜⬜⬜⬜
⬜🟨⬜⬜⬜
⬜🟩⬜⬜⬜
🟨🟩🟨⬜⬜
🟨🟩⬜⬜⬜
🟩🟩🟩🟩🟩

なんやこの単語…（語彙力不足）",1520454434824007680,everyone,281946732,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454428779630592,2022-04-30T17:25:59.000Z,Twitter for Android,False,es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Todo culpa de esa canción de mierda 🤬

Wordle (ES)  #114 4/6

⬜🟨⬜🟨⬜
🟨⬜🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩
 https://t.co/q9Nf77Ri9u",1520454428779630592,everyone,143689777,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 87, 'end': 110, 'url': 'https://t.co/q9Nf77Ri9u', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",{'place_id': '018f1cde6bad9747'},
1520454425625894912,2022-04-30T17:25:58.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 X/6

⬛🟩⬛🟨⬛
⬛🟩⬛⬛🟨
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩",1520454425625894912,everyone,1150019625343578112,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454422081327105,2022-04-30T17:25:57.000Z,Twitter for Android,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 6/10

⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
🟨⬛🟨⬛⬛
⬛⬛⬛⬛⬛
🟩⬛⬛🟩⬛

https://t.co/K9v7c56acs
 #ポケモンWordle",1520454422081327105,everyone,1040809463584706561,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/K9v7c56acs', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",,
1520454417849339904,2022-04-30T17:25:56.000Z,Twitter for iPhone,False,ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 3/6

⬛⬛🟩⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩

緑一色",1520454417849339904,everyone,2390551736,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454417606189062,2022-04-30T17:25:56.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

🟨🟩⬛⬛⬛
⬛⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520454417606189062,everyone,1120123461542862848,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454417014661125,2022-04-30T17:25:56.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","#btwordleclub
Hard one today! Mum had her scrabble tiles out to try different combinations. (Is that cheating?)

Wordle 315 4/6

⬛⬛⬛🟨🟩
⬛⬛🟩⬛🟩
⬛⬛🟩⬛🟩
🟩🟩🟩🟩🟩",1520454417014661125,everyone,853045325552001024,"[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '872578743771963392', 'name': 'Tabletop gaming', 'description': 'Board Games'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '872582852361072640', 'name': 'Scrabble', 'description': 'Scrabble'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1148230949382922240', 'name': 'Board games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'hashtags': [{'start': 0, 'end': 13, 'tag': 'btwordleclub'}]}",,
1520454406780731392,2022-04-30T17:25:53.000Z,Twitter Web App,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

🟨⬛⬛⬛⬛
⬛⬛⬛🟨⬛
⬛⬛🟨🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1520454406780731392,everyone,1305725064885809152,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454399839162370,2022-04-30T17:25:52.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Interesting 

Wordle 315 3/6

⬜⬜⬜🟩⬜
⬜🟨⬜🟩⬜
🟩🟩🟩🟩🟩",1520454399839162370,everyone,1073064302515511297,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520454398782033921,2022-04-30T17:25:52.000Z,Twitter for Android,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 3/6

⬛⬛⬛⬛⬛
⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩

I made a face 😐 lol",1520454398782033921,everyone,18795004,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,{'place_id': '8af346f16e955392'},
1520454393400811523,2022-04-30T17:25:50.000Z,Twitter for iPhone,False,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 315 6/6

⬜🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜🟨
🟩🟩🟨🟨🟩
🟩🟩🟩🟩🟩⁦@jeremypotvin⁩ what goes up, must come down. Thud.",1520454393400811523,everyone,126696713,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'mentions': [{'start': 52, 'end': 65, 'username': 'jeremypotvin', 'id': '48599624'}]}",,
1520454388707385344,2022-04-30T17:25:49.000Z,Twitter for Android,False,fr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Le Mot (@WordleFR) #111 5/6

⬛🟨⬛🟨⬛
⬛🟩⬛🟩⬛
🟨🟩⬛🟩⬛
🟨🟩🟨🟩⬛
🟩🟩🟩🟩🟩

https://t.co/9vzdaO4LDB",1520454388707385344,everyone,871325591068446720,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/9vzdaO4LDB', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,
