id,reply_settings,source,possibly_sensitive,lang,context_annotations,text,author_id,created_at,public_metrics,conversation_id,entities,referenced_tweets,in_reply_to_user_id,geo,attachments
1521360272186880000,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@KateThurland Wordle 318 4/6

⬛⬛⬛🟩⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2365863209,2022-05-03T05:25:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521351632465842178,"{'mentions': [{'start': 0, 'end': 13, 'username': 'KateThurland', 'id': '1257924157368676354'}]}","[{'type': 'replied_to', 'id': '1521351632465842178'}]",1257924157368676354,,
1521360260707016705,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #117 4/6

⬛⬛🟨⬛🟩
🟨🟩⬛⬛🟩
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/BE6vZXoB0M",1179657235259166722,2022-05-03T05:25:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360260707016705,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/BE6vZXoB0M', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521360259947847688,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6*

⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
⬜⬜🟩🟩⬜
🟩🟩🟩🟩🟩",355303612,2022-05-03T05:25:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360259947847688,,,,,
1521360250271531008,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #117 4/6

🟨🟨⬜⬜🟨
⬜🟩🟨🟨⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/scTxKowqEF",51195499,2022-05-03T05:25:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360250271531008,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/scTxKowqEF', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521360249474756608,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Uplate....#Wordle #Wordle318 4/6

⬜⬜⬜⬜⬜
🟨⬜🟨⬜🟩
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩",296877964,2022-05-03T05:25:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1521360249474756608,"{'hashtags': [{'start': 10, 'end': 17, 'tag': 'Wordle'}, {'start': 18, 'end': 28, 'tag': 'Wordle318'}]}",,,,
1521360249436913664,everyone,Twitter for iPhone,False,de,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wördl 318 3/6 🔥4

🟨⬛⬛🟨⬛
⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩

https://t.co/1aU9GSXTyb",1117490497,2022-05-03T05:25:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360249436913664,"{'urls': [{'start': 37, 'end': 60, 'url': 'https://t.co/1aU9GSXTyb', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,,,
1521360237076361217,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #117 4/6

🟨⬜⬜⬜⬜
⬜⬜⬜⬜🟨
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩
😳😳 https://t.co/ijgZwRpr9w",9796722,2022-05-03T05:25:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360237076361217,"{'urls': [{'start': 50, 'end': 73, 'url': 'https://t.co/ijgZwRpr9w', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521360234471636993,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

⬜🟨🟨⬜🟩
⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟨
🟩🟩🟩🟩🟩",1140003158,2022-05-03T05:25:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360234471636993,,,,,
1521360233314009088,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

⬛⬛⬛🟩⬛
⬛⬛⬛🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

neuron activation",1151262488920567808,2022-05-03T05:25:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360233314009088,,,,,
1521360232537944064,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",255049673,2022-05-03T05:25:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360232537944064,,,,,
1521360231858589696,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 5/6

⬛⬛🟨⬛⬛
🟨⬛⬛🟨⬛
⬛🟩⬛🟨⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",292404123,2022-05-03T05:25:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360231858589696,,,,,
1521360228343762944,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 3/6

🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1036424285454323713,2022-05-03T05:25:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360228343762944,,,,,
1521360226754179073,everyone,Twitter for iPhone,True,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #117 5/6

que?????

⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/MAo6W5d51T",1428095779164626944,2022-05-03T05:25:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360226754179073,"{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/MAo6W5d51T', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521360221838487552,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000467383', 'name': 'NHL Hockey', 'description': 'The latest hockey action from across the NHL.'}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1520394439998406657', 'name': 'Lightning at Maple Leafs'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '829003678765821984', 'name': 'Hockey'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '829003678795173888', 'name': 'Toronto Maple Leafs'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '829003697749258240', 'name': 'NHL', 'description': 'Photo via @GettyImages'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1520394439998406657', 'name': 'Lightning at Maple Leafs'}}, {'domain': {'id': '68', 'name': 'Hockey Game', 'description': 'Sports Event specific to Hockey games'}, 'entity': {'id': '1520394439998406657', 'name': 'Lightning at Maple Leafs'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 3/6
Start with the right words.  Lots of vowels.   This too one minute after 2nd line. 🤣🤣🤣🇨🇦🇨🇦🌻🌻🇺🇦🇺🇦🙏😷😷😷🏒🥅🏒🥅MapleLeafs 5-0😂
⬛⬛🟩⬛🟩
⬛⬛🟨⬛🟨
🟩🟩🟩🟩🟩",830575410274500608,2022-05-03T05:25:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360221838487552,,,,,
1521360213143601154,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 3/6

🟨⬛🟨⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",4430595621,2022-05-03T05:25:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360213143601154,,,,,
1521360212925558785,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

⬛⬛🟨⬛🟨
⬛⬛🟨⬛⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",132875582,2022-05-03T05:25:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360212925558785,,,,,
1521360208550895618,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Momentary lapse on the third, there.
Wordle 318 4/6

⬜⬜🟨⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩",2797728566,2022-05-03T05:25:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360208550895618,,,,,
1521360207544213504,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 2/6

⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩",1008400205740421121,2022-05-03T05:25:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360207544213504,,,,,
1521360207007334404,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 3/6

⬜🟨🟩⬜⬜
🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩",28701332,2022-05-03T05:25:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1521360207007334404,,,,,
1521360205010944001,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","A steady 4 today... No close shaves Wordle 318 4/6

⬜⬜⬜🟩⬜
🟨⬜⬜🟨⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1285137863177318400,2022-05-03T05:25:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360205010944001,,,,,
1521360201529577473,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

⬛⬛⬛🟩⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2365863209,2022-05-03T05:25:12.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",1521360201529577473,,,,,
1521360201521192960,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 5/6

⬜⬜🟨⬜⬜
⬜🟩🟨⬜⬜
🟨🟩⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

#Wordle318",617033,2022-05-03T05:25:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521360201521192960,"{'hashtags': [{'start': 47, 'end': 57, 'tag': 'Wordle318'}]}",,,{'place_id': '1ea588c12abd39d7'},
1521360200707592192,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","🙌🏼🙌🏼🙌🏼 Wordle (ES)  #117 4/6

⬜⬜⬜⬜🟩
⬜⬜🟨⬜🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/LpBJopx7vj",115058121,2022-05-03T05:25:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360200707592192,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/LpBJopx7vj', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521360198274850816,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 3/6

⬛🟩🟨⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",26107125,2022-05-03T05:25:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360198274850816,,,,,
1521360198220267521,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

⬛🟩⬛🟨🟨
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

What a strange word choice. 😂",91761488,2022-05-03T05:25:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360198220267521,,,,,
1521360191379415040,everyone,Twitter Web App,False,fr,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Le Mot (@WordleFR) #114 6/6

⬛⬛🟨🟨⬛
🟨🟩⬛⬛⬛
⬛⬛🟨⬛🟩
⬛🟩⬛🟨🟨
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/61i2KtGy9Y",373258308,2022-05-03T05:25:09.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1486233185746923522,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/61i2KtGy9Y', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}","[{'type': 'replied_to', 'id': '1521014304031522817'}]",373258308,,
1521360185217925120,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6*
And with that, i have 19 each of 3s, 4s, and 5s.

⬛⬛🟨⬛⬛
🟨🟩⬛⬛🟩
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩",26978590,2022-05-03T05:25:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521360185217925120,"{'annotations': [{'start': 61, 'end': 62, 'probability': 0.5672, 'type': 'Product', 'normalized_text': '5s'}]}",,,,
1521360182885900288,everyone,Twitter for iPad,True,es,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Buenos días. Hoy ná de ná. #WordleES #WordleEspañol 

Wordle (ES)  #117 X/6

⬜⬜🟨⬜⬜
⬜🟨🟩🟨⬜
⬜🟩🟩🟨⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
 https://t.co/mLvtmUFAVF",325491676,2022-05-03T05:25:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521360182885900288,"{'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/mLvtmUFAVF', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'hashtags': [{'start': 27, 'end': 36, 'tag': 'WordleES'}, {'start': 37, 'end': 51, 'tag': 'WordleEspañol'}]}",,,,
1521360182793625605,everyone,Twitter Web App,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

⬜⬜🟨🟩⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2507110354,2022-05-03T05:25:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1521360182793625605,,,,,
1521360176732942337,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 X/6

⬛⬛🟨🟩⬛
🟨⬛⬛🟩⬛
⬛⬛⬛🟩🟨
⬛🟩⬛🟩🟨
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩come on!",3352327954,2022-05-03T05:25:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521360176732942337,,,,,
