id,created_at,reply_settings,conversation_id,possibly_sensitive,text,entities,source,public_metrics,context_annotations,author_id,lang,referenced_tweets,in_reply_to_user_id,geo,attachments
1521806917730975745,2022-05-04T11:00:17.000Z,everyone,1521806917730975745,False,"Wordle 319 3/6

⬛⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",771703229226844160,en,,,,
1521806902082088962,2022-05-04T11:00:13.000Z,everyone,1521806902082088962,False,"Wordle 319 2/6

🟩⬛⬛🟨⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1081649438,en,,,,
1521806901054517250,2022-05-04T11:00:13.000Z,everyone,1521806901054517250,False,"Wordle (#galego) #2 5/6

🟩⬜🟩⬜⬜
🟩⬜🟩⬜⬜
🟩⬜🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩

#WordleGalego
https://t.co/x2HdIBF5Rq","{'hashtags': [{'start': 8, 'end': 15, 'tag': 'galego'}, {'start': 56, 'end': 69, 'tag': 'WordleGalego'}], 'urls': [{'start': 70, 'end': 93, 'url': 'https://t.co/x2HdIBF5Rq', 'expanded_url': 'https://wordlegalego.appspot.com/', 'display_url': 'wordlegalego.appspot.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1146051110844686337,en,,,{'place_id': '0df6ac4d361d4e0e'},
1521806900119154691,2022-05-04T11:00:13.000Z,everyone,1521806900119154691,False,"Wordle 319 5/6

⬜🟨🟩🟨⬜
⬜🟨🟩🟩⬜
⬜🟩⬜🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1047528616052084736,en,,,,
1521806895845343232,2022-05-04T11:00:12.000Z,everyone,1521806895845343232,False,"Wordle 319 3/6

⬛⬛🟩🟨⬛
🟨⬛🟩⬛🟨
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3682320080,en,,,,
1521806887704043521,2022-05-04T11:00:10.000Z,everyone,1521806887704043521,False,"Wordle 319 3/6

⬛⬛🟩🟨⬛
🟨⬛🟩⬛⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1542361454,en,,,,
1521806883874557953,2022-05-04T11:00:09.000Z,everyone,1521806883874557953,False,"Wordle 319 5/6

🟨⬛⬛🟩⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩 😒 😂",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1249613024,en,,,,
1521806879370133504,2022-05-04T11:00:08.000Z,everyone,1480147608014254084,False,"Wordle 319 4/6

🟨⬛⬛🟩⬛
🟩🟨⬛🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",62518425,en,"[{'type': 'replied_to', 'id': '1521476602924011520'}]",62518425,,
1521806877411188737,2022-05-04T11:00:08.000Z,everyone,1521806877411188737,False,"Wordle (ES)  #118 6/6

🟨⬜🟨🟨⬜
⬜🟨🟨⬜🟨
⬜🟨⬜🟨🟨
⬜🟨🟨⬜🟩
🟨🟩🟩🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/iH61rkOMB0","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/iH61rkOMB0', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1300745904136351745,en,,,,
1521806865155428352,2022-05-04T11:00:05.000Z,everyone,1521806865155428352,False,"Wordle Türkçe 319 4/6

⬛🟨🟨⬛⬛
🟨⬛⬛🟩⬛
🟩⬛⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/7JgIH4UgQv","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/7JgIH4UgQv', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1494756576288202760,tr,,,,
1521806863104458752,2022-05-04T11:00:04.000Z,everyone,1521806863104458752,False,"Wordle Tildes #65 6/6

⬜⬜⬜🟨⬜⬜⬜
⬜⬜⬜🟨⬜⬜⬜
🟩⬜⬜⬜🟩⬜⬜
🟩🟨🟨⬜🟨⬜⬜
⬜⬜🟨⬜⬜🟩🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/fAyI447gAW","{'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/fAyI447gAW', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",486993378,en,,,,
1521806860311056386,2022-05-04T11:00:03.000Z,everyone,1521806860311056386,False,"Wordle 319 2/6

🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",165244621,en,,,,
1521806831458390016,2022-05-04T10:59:57.000Z,everyone,1509063471903744003,False,"Wordle 319 4/6*

⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1226827296700555265,en,"[{'type': 'replied_to', 'id': '1521478874193932289'}]",1226827296700555265,,
1521806809488580608,2022-05-04T10:59:51.000Z,everyone,1521806809488580608,False,"Wordle 319 3/6

⬛🟩⬛🟨⬛
⬛🟨⬛⬛🟨
🟩🟩🟩🟩🟩 https://t.co/PfAF0YIqDR","{'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/PfAF0YIqDR', 'expanded_url': 'https://twitter.com/plauchej/status/1521806809488580608/photo/1', 'display_url': 'pic.twitter.com/PfAF0YIqDR', 'media_key': '16_1521806803918594049'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",240092730,en,,,,{'media_keys': ['16_1521806803918594049']}
1521806806552612865,2022-05-04T10:59:51.000Z,everyone,1521806806552612865,False,"🥳 #Wordle 319 4/6

🟨⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨🟨
🟩🟩🟩🟩🟩","{'hashtags': [{'start': 2, 'end': 9, 'tag': 'Wordle'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3243983638,und,,,,
1521806803318853632,2022-05-04T10:59:50.000Z,everyone,1521806803318853632,False,"Morning Wordle to start the day…

⬜🟩⬜🟨🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",30259667,en,,,,
1521806799556554755,2022-05-04T10:59:49.000Z,everyone,1521806799556554755,False,"Wordle 319 3/6

⬛🟩⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",994217934036881409,en,,,,
1521806787611172867,2022-05-04T10:59:46.000Z,everyone,1521806787611172867,False,"Wordle 319 3/6*

⬛⬛🟩⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",149267839,en,,,,
1521806782930247681,2022-05-04T10:59:45.000Z,everyone,1521806782930247681,False,"Wordle (ES)  #118 3/6

⬜🟨🟨⬜🟨
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/GSDTkmrzSn","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/GSDTkmrzSn', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",312849658,en,,,,
1521806782817275904,2022-05-04T10:59:45.000Z,everyone,1521806782817275904,False,"Wordle 319 5/6

⬛🟨⬛⬛⬛
⬛⬛🟨🟨🟨
⬛🟨🟩🟨🟨
🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",84587380,en,,,,
1521806774864654337,2022-05-04T10:59:43.000Z,everyone,1521806774864654337,False,"I forgot to finish yesterdays 😭🥹

Wordle 319 3/6

⬛⬛🟩⬛🟨
⬛⬛🟩🟨⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",15507421,en,,,,
1521806772503162880,2022-05-04T10:59:43.000Z,everyone,1521806772503162880,False,"Wordle 319 4/6

⬛⬛🟩🟨⬛
🟨⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2546262402,en,,,,
1521806765389668352,2022-05-04T10:59:41.000Z,everyone,1521806765389668352,False,"Wordle 319 3/6

⬜⬜🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2978133810,en,,,,
1521806763171135490,2022-05-04T10:59:40.000Z,everyone,1521806763171135490,False,"Wordle 319 5/6

🟩⬜🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

最後の詰めが甘かった…",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",83807194,ja,,,,
1521806757437259777,2022-05-04T10:59:39.000Z,everyone,1521806757437259777,False,"Wordle 319 4/6

⬛⬛🟨⬛⬛
🟨🟨🟨⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",301146241,en,,,,
1521806754127904768,2022-05-04T10:59:38.000Z,everyone,1521806754127904768,False,"Wordle 319 3/6

⬜🟩⬜🟨⬜
⬜⬜🟨🟨🟨
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",145601581,en,,,,
1521806742262267904,2022-05-04T10:59:35.000Z,everyone,1521806742262267904,True,"Wordle (ES)  #118 4/6

⬜⬜🟨⬜⬜
🟩⬜⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/nJ3ooJaGow","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/nJ3ooJaGow', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3433439015,en,,,,
1521806734775488513,2022-05-04T10:59:34.000Z,everyone,1521806734775488513,False,"Wordle 319 4/6

⬜⬜🟩🟨⬜
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",726892802,en,,,,
1521806733240418306,2022-05-04T10:59:33.000Z,everyone,1521806733240418306,False,"Wordle 319 4/6

⬜⬜🟩⬜⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

😤😤",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1230308482202640385,en,,,,
1521806730811826177,2022-05-04T10:59:33.000Z,everyone,1521806730811826177,False,"Wordle 319 3/6*

🟨⬜⬜⬜⬜
🟨🟨⬜🟩⬜
🟩🟩🟩🟩🟩",,Tweetbot for iΟS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",138481282,en,,,,
1521806724545531904,2022-05-04T10:59:31.000Z,everyone,1521801656643596289,False,"@elizaorlins Wordle 319 3/6*

🟨⬜⬜🟩⬜
⬜🟨⬜🟩⬜
🟩🟩🟩🟩🟩

Congrats!","{'mentions': [{'start': 0, 'end': 12, 'username': 'elizaorlins', 'id': '7391432'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",20479722,en,"[{'type': 'replied_to', 'id': '1521801656643596289'}]",7391432,,
1521806724402982912,2022-05-04T10:59:31.000Z,everyone,1521806724402982912,False,"Wordle 319 3/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",187244775,en,,,,
1521806724344303621,2022-05-04T10:59:31.000Z,everyone,1521806724344303621,False,"Wordle 319 5/6*

🟨⬜⬜🟩⬜
⬜🟨⬜🟩⬜
⬜⬜🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",54148978,en,,,,
1521806713078358018,2022-05-04T10:59:28.000Z,everyone,1521806713078358018,False,"Wordle 319 2/6 🥳

⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩

#Wordle319","{'hashtags': [{'start': 31, 'end': 41, 'tag': 'Wordle319'}]}",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1037424250498547716,en,,,,
1521806708024258560,2022-05-04T10:59:27.000Z,everyone,1521806708024258560,False,"Wordle 319 2/6

⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3222792035,en,,,,
1521806690110550016,2022-05-04T10:59:23.000Z,everyone,1521806690110550016,False,"Wordle 319 5/6
知ってる方で正解w
🟨⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩⬛🟨🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",393741503,ja,,,,
1521806685806874624,2022-05-04T10:59:22.000Z,everyone,1521806685806874624,False,"Wordle (ES)  #118 4/6

⬜🟨⬜🟨⬜
⬜🟨🟨⬜🟩
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/fs2kT5MMKJ","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/fs2kT5MMKJ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",737611315686969344,en,,,,
1521806683500130305,2022-05-04T10:59:21.000Z,everyone,1521806683500130305,False,"Did better than @RebeccaZandberg 

Wordle 319 2/6

🟨🟨⬜🟩⬜
🟩🟩🟩🟩🟩","{'mentions': [{'start': 16, 'end': 32, 'username': 'RebeccaZandberg', 'id': '163086710'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",50748187,en,,,{'place_id': '1795f2e3639cab31'},
1521806682485301248,2022-05-04T10:59:21.000Z,everyone,1521806682485301248,False,"Wordle 319 4/6

⬛🟨⬛⬛🟨
🟩⬛⬛🟨⬛
🟩🟨⬛⬛⬛
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",4077206173,en,,,,
1521806672418770945,2022-05-04T10:59:19.000Z,everyone,1521806672418770945,False,"Makes up for yesterday’s fail…  Wordle 319 2/6

⬜⬜🟩⬜🟨
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",337387448,en,,,,
1521806669684031488,2022-05-04T10:59:18.000Z,everyone,1521806669684031488,False,"Wordle 319 4/6

⬛⬛🟩⬛⬛
⬛⬛🟩🟨🟨
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",731612858,en,,,{'place_id': 'c0b8e8dc81930292'},
1521806669315031043,2022-05-04T10:59:18.000Z,everyone,1521806669315031043,False,"Wordle (ES)  #118 4/6

🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/oft9a0tkCN","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/oft9a0tkCN', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",281596457,en,,,,
1521806656690081794,2022-05-04T10:59:15.000Z,everyone,1521806656690081794,False,"Wordle Científico #52 4/6

🟨⬜⬜⬜🟩
⬜🟨⬜🟨🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/aVaV85JMyA","{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/aVaV85JMyA', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3011107533,es,,,,
1521806656530751489,2022-05-04T10:59:15.000Z,everyone,1521806656530751489,False,"Wordle 319 3/6

⬛🟩🟩🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",262944959,en,,,,
