id,text,author_id,source,possibly_sensitive,context_annotations,lang,created_at,conversation_id,public_metrics,reply_settings,in_reply_to_user_id,entities,referenced_tweets,geo,attachments
1521854177747476480,"Wordle 319 3/6

⬛🟩🟩⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩",1359642932,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:08:05.000Z,1521854177747476480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521854164539559936,"Wordle (ES)  #118 4/6

🟨⬛⬛⬛⬛
⬛🟨⬛⬛🟨
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/IqHmVJrtYc",3397649103,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:08:02.000Z,1521854164539559936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/IqHmVJrtYc', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521854163025596416,"Wordle (ES)  #118 3/6

⬜⬜⬜⬜🟩
⬜⬜🟨⬜🟩
🟩🟩🟩🟩🟩",319475758,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:08:01.000Z,1498818380417089541,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,319475758,,"[{'type': 'replied_to', 'id': '1521544053506064384'}]",,
1521854155828039682,"Artificially increasing difficulty via using a word with cavalcade of related words is does not make it difficult, it just makes it tedious and annoying.

Wordle 319 6/6*

⬛⬛🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",826599259403284481,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:08:00.000Z,1521854155828039682,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521854153374412801,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛⬛⬛⬛🟨
🟩🟩🟩🟩🟩

よっしゃ",20966628,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-04T14:07:59.000Z,1521854153374412801,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521854153051578370,"Wordle Científico #52 4/6

🟩⬜⬜⬜🟨🟨🟩
🟩🟩🟨⬜⬜⬜🟩
🟩🟩⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/RGrxG2FWCj",2236242836,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-04T14:07:59.000Z,1521854153051578370,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/RGrxG2FWCj', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/', 'display_url': 'wordle.danielfrg.com/ciencia/'}]}",,,
1521854146902593537,"i was dum 

Wordle 319 5/6

⬛🟩⬛🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟨⬛
🟩🟩🟩🟩🟩",3083588528,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:57.000Z,1488636211149381632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,3083588528,,"[{'type': 'replied_to', 'id': '1521493929509666816'}]",,
1521854143933034497,"Wordle 320 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩",187820320,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:57.000Z,1521854143933034497,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521854134017740800,"Wordle 319 4/6

⬛⬛⬛🟩⬛
⬛🟨🟨🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1085304175733473283,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:54.000Z,1521854134017740800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521854133170577409,"Wordle 319 4/6

⬜⬜🟨🟨🟨
🟩🟨🟨⬜⬜
🟩🟨⬜⬜🟩
🟩🟩🟩🟩🟩",1112491740,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:54.000Z,1521854133170577409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521854122957312000,"Wordle 319 3/6

⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1928181632,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:52.000Z,1521854122957312000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521854119354454016,"Vocaloid Heardle #28

🔊🟩⬜️⬜️⬜️⬜️⬜️

C'est un blind test vocaloid c'est le feu, avec une musique par jour, genre Wordle mais sonore et vocaloid",1438001329880936448,Twitter Web App,False,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1247236287485997056', 'name': 'Vocaloid'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",fr,2022-05-04T14:07:51.000Z,1521854119354454016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",everyone,,,,,
1521854112899510273,"Wordle 319 4/6

⬛⬛🟨⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",617621096,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:49.000Z,1521854112899510273,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521854102237585408,"Wordle 319 4/6

⬛⬛⬛🟨⬛
⬛⬛⬛🟩⬛
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",1220473370829115392,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:47.000Z,1521854102237585408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521854101427941378,"Wordle 319 4/6

⬜🟨⬜🟨⬜
🟩⬜🟩🟨⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩

What do you mean it’s not the archaic word I assumed it HAD to be on the third guess!?",731088018,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:47.000Z,1521854101427941378,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521854089709170688,"Wordle (ES)  #118 4/6

⬜🟩⬜🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/eV4TXneRG9

🤨",1369037306443657216,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:44.000Z,1521854089709170688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/eV4TXneRG9', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521854089193455620,"Wordle 320 4/6

⬜⬜🟨⬜⬜
🟨🟩⬜🟩⬜
⬜🟩🟨🟩⬜
🟩🟩🟩🟩🟩",3118746904,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:44.000Z,1521854089193455620,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521854085967884290,"@crisrocax
@franroca09
@angelaamrtnz_
Otro. ✌️
Wordle Científico #52 5/6

⬜🟨⬜⬜⬜
⬜⬜⬜⬜🟩
⬜⬜⬜⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/GsWwZygIr5",297055692,Twitter for Android,True,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-04T14:07:43.000Z,1521854085967884290,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,304590598,"{'urls': [{'start': 105, 'end': 128, 'url': 'https://t.co/GsWwZygIr5', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/', 'display_url': 'wordle.danielfrg.com/ciencia/'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'crisrocax', 'id': '304590598'}, {'start': 11, 'end': 22, 'username': 'franroca09', 'id': '266757036'}, {'start': 23, 'end': 37, 'username': 'angelaamrtnz_', 'id': '1520506294196654082'}]}",,,
1521854069178093570,"Wordle 319 3/6

🟨⬜⬜⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",124449337,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:39.000Z,1521854069178093570,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521854065780695042,"Wordle 319 4/6

🟩⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩🟩",770798306914029569,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:38.000Z,1521854065780695042,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521854060562763776,"Wordle (ES)  #118 5/6

⬜🟩🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",19643924,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:37.000Z,1521854060562763776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521854052275048449,"Wordle 319 6/6

⬜⬜🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1413400514,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:35.000Z,1521854052275048449,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521854050316267521,"@Sof4_8_15_16_23 @crisgoatt @Carol1122_ @AliciaCDLO @andreatglt @noewaves @PB_ire @pablostabos Wordle (ES)  #118 4/6

🟨⬜🟨🟨⬜
🟩🟩⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/czEVLchGDF",454293161,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:34.000Z,1489892258925187078,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,1159741746659700736,"{'urls': [{'start': 143, 'end': 166, 'url': 'https://t.co/czEVLchGDF', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'Sof4_8_15_16_23', 'id': '1159741746659700736'}, {'start': 17, 'end': 27, 'username': 'crisgoatt', 'id': '525664787'}, {'start': 28, 'end': 39, 'username': 'Carol1122_', 'id': '3235906515'}, {'start': 40, 'end': 51, 'username': 'AliciaCDLO', 'id': '359983819'}, {'start': 52, 'end': 63, 'username': 'andreatglt', 'id': '370067492'}, {'start': 64, 'end': 73, 'username': 'noewaves', 'id': '802973647'}, {'start': 74, 'end': 81, 'username': 'PB_ire', 'id': '549351278'}, {'start': 82, 'end': 94, 'username': 'pablostabos', 'id': '1148750389606592512'}]}","[{'type': 'replied_to', 'id': '1521815045856010240'}]",,
1521854042636496896,"Wordle 319 3/6

🟨🟨⬛⬛⬛
🟨🟨⬛🟩⬛
🟩🟩🟩🟩🟩",68122323,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:33.000Z,1521854042636496896,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,,,,,
1521854035854254081,"Wordle 319 3/6
🎶🎸 Reality's a dream
A game in which I seem to never find out just what I am
I don't know if I'm an actor or ham
A shaman or sham but if you don't mind, I don't mind🎶🎸
⬛⬛⬛🟩⬛
🟨🟨🟨🟩⬛
🟩🟩🟩🟩🟩",985496888,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:31.000Z,1521854035854254081,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,,,
1521854020691759104,"Wordle (ES)  #118 4/6

⬜🟨🟨⬜⬜
⬜🟨⬜⬜🟩
🟩⬜🟨🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/rlRujH61IM",370827303,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:27.000Z,1521854020691759104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/rlRujH61IM', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521853995434004480,"Wordle 320 4/6*

⬛🟨⬛⬛⬛
⬛⬛🟨⬛🟨
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",969734683,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:21.000Z,1521853995434004480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521853972465831936,"Wordle (ES)  #118 5/6

🟩⬜⬜⬜⬜
🟩🟨⬜🟨⬜
🟩🟩⬜🟨⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/9m58MLWWgw",4735654095,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:16.000Z,1521853972465831936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/9m58MLWWgw', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521853971224313857,"Wordle (ES)  #118 5/6

⬜🟨⬜🟩⬜
🟨⬜⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩
facil. https://t.co/blwHU4mXEM",984302092008517633,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:16.000Z,1521853971224313857,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/blwHU4mXEM', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521853967550066689,"Dear gods
Wordle 319 4/6

⬛⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",756498906821849089,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:15.000Z,1521853967550066689,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521853965146669056,"Wordle 319 5/6

⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",496349759,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:14.000Z,1521853965146669056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521853959375360001,"Wordle 318 X/6
😑
⬛⬛⬛⬛⬛
🟨⬛🟨⬛⬛
🟨🟨⬛⬛🟩
⬛🟩🟨⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩",784493748965212164,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:13.000Z,1521853959375360001,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521853956292415488,"Wordle 319 4/6*

⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩",400934180,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:12.000Z,1521853956292415488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521853953461440512,"Wordle 319 5/6

🟨⬛🟩⬛⬛
⬛🟩🟨🟨⬛
🟩🟩🟩🟩⬛
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩",83510411,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:11.000Z,1521853953461440512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521853951208919040,"Wordle 320 5/6

⬜🟨⬜🟨⬜
⬜🟨⬜⬜⬜
⬜🟩⬜⬜⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",200121182,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:11.000Z,1473996678789140485,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,200121182,,"[{'type': 'replied_to', 'id': '1521507859967578113'}]",,
1521853946398138374,"Wordle 319 5/6

⬛⬛🟩⬛⬛
⬛⬛🟩🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩",967230246658461696,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:10.000Z,1521853946398138374,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521853935585222656,"Da fängt es gut an und dann ... Wördl 319 X/6 🔥0

🟩⬛⬛🟨🟨
🟩🟩🟨⬛🟩
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩

https://t.co/2PmWKhe58v",2175617801,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",de,2022-05-04T14:07:07.000Z,1521853935585222656,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,,"{'urls': [{'start': 87, 'end': 110, 'url': 'https://t.co/2PmWKhe58v', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,,
1521853934477795328,"Wordle 319 2/6

⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩

lmaooo easy",2349634310,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:07.000Z,1521853934477795328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,,,
1521853932657545216,"Un poco de suerte y derechito.
Wordle (ES)  #118 3/6

🟨⬜⬜⬜🟩
🟩🟩⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/oOmBGx3HVJ",307638109,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,2022-05-04T14:07:06.000Z,1521853932657545216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,"{'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/oOmBGx3HVJ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521853926286323712,"Wordle (ES)  #118 4/6

⬜🟩⬜⬜⬜
🟨🟩⬜⬜🟨
🟩🟩⬜🟨🟨
🟩🟩🟩🟩🟩
 https://t.co/wLndULnqJR",4097025912,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-04T14:07:05.000Z,1521853926286323712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/wLndULnqJR', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
