id,reply_settings,context_annotations,text,source,public_metrics,lang,author_id,possibly_sensitive,created_at,conversation_id,entities,in_reply_to_user_id,referenced_tweets,attachments,geo
1522030517075734528,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 3/6

⬜⬜⬜🟩⬜
⬜🟨⬜🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1271361545524531200,False,2022-05-05T01:48:47.000Z,1522030517075734528,,,,,
1522030508443856896,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@arsh11kaur Wordle 320 4/6

⬜🟨⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,1716173982,False,2022-05-05T01:48:45.000Z,1522000388400218112,"{'mentions': [{'start': 0, 'end': 11, 'username': 'arsh11kaur', 'id': '601594752'}]}",601594752,"[{'type': 'replied_to', 'id': '1522000388400218112'}]",,
1522030491540598786,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","I mean, had to share this one. :)
Wordle 319 5/6

⬜🟨🟨⬜⬜
🟨🟨⬜⬜⬜
🟨🟨⬜🟩⬜
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,18076433,False,2022-05-05T01:48:41.000Z,1522030491540598786,,,,,
1522030491276259330,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle #65 6/6

⬜🟨⬜🟨🟨⬜🟨
⬜⬜⬜⬜🟩⬜⬜
⬜⬜⬜⬜⬜⬜⬜
🟩🟩🟨⬜⬜⬜⬜
🟩⬜⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1373275908,False,2022-05-05T01:48:41.000Z,1522029247484682240,,1373275908,"[{'type': 'replied_to', 'id': '1522029247484682240'}]",,
1522030488395087872,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 3/6

🟨🟩⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩

久々の3手",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ja,816260494965116928,False,2022-05-05T01:48:41.000Z,1522030488395087872,,,,,
1522030474113482752,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","orz

Wordle 320 X/6

🟨⬜🟨⬜🟨
⬜🟩⬜⬜⬜
🟨🟩⬜⬜🟨
⬜⬜🟨⬜⬜
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",en,118442370,False,2022-05-05T01:48:37.000Z,1522030474113482752,,,,,
1522030462830530560,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 319 3/6

⬛⬛⬛⬛🟨
🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,117509745,False,2022-05-05T01:48:34.000Z,1522030462830530560,,,,,
1522030409223221248,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@RhinoArnie @msfriedl @bluerise @da_rinkes @dloebenberger @sthen_ Wordle 320 5/6

⬛🟨⬛⬛🟩
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,589548423,False,2022-05-05T01:48:22.000Z,1481404205806104579,"{'mentions': [{'start': 0, 'end': 11, 'username': 'RhinoArnie', 'id': '948624145360793600'}, {'start': 12, 'end': 21, 'username': 'msfriedl', 'id': '101875055'}, {'start': 22, 'end': 31, 'username': 'bluerise', 'id': '211257941'}, {'start': 32, 'end': 42, 'username': 'da_rinkes', 'id': '98113982'}, {'start': 43, 'end': 57, 'username': 'dloebenberger', 'id': '412292257'}, {'start': 58, 'end': 65, 'username': 'sthen_', 'id': '198680411'}]}",948624145360793600,"[{'type': 'replied_to', 'id': '1521976189337935872'}]",,
1522030392324222976,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 5/6

⬛🟨🟨⬛🟨
⬛🟨🟩🟨⬛
⬛🟩🟩🟩🟩
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1099648279,False,2022-05-05T01:48:18.000Z,1522030392324222976,,,,,
1522030366340665344,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Guessed correctly because I was like, 'no way there's not a word and I want the machine to laugh at me but I really want to know.'

I guess I ended up hitting it out of the park.

Wordle 320 3/6*

⬜🟨⬜⬜🟨
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,359371301,False,2022-05-05T01:48:11.000Z,1522030366340665344,,,,,
1522030357779992582,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 319 2/6

⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,4142475429,False,2022-05-05T01:48:09.000Z,1522030357779992582,,,,,
1522030350968311809,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","So close! Wordle 319 3/6

⬛🟩⬛🟨⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,5054871,False,2022-05-05T01:48:08.000Z,1522030350968311809,,,,,
1522030337874075649,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 5/6

あえて1行捨てて絞る作戦
大成功🤗

#初手リアクト縛り

🟨🟨⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛🟩🟩
🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",ja,73857133,False,2022-05-05T01:48:05.000Z,1522030337874075649,"{'hashtags': [{'start': 35, 'end': 44, 'tag': '初手リアクト縛り'}]}",,,,
1522030326553448448,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #118 5/6

⬛⬛⬛⬛🟩
⬛🟩🟨⬛🟩
⬛🟩⬛🟨🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/FuDdaz5FJQ https://t.co/mn4232LYwm",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,4897670842,False,2022-05-05T01:48:02.000Z,1522030326553448448,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/FuDdaz5FJQ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}, {'start': 78, 'end': 101, 'url': 'https://t.co/mn4232LYwm', 'expanded_url': 'https://twitter.com/arencibiajm/status/1522030326553448448/photo/1', 'display_url': 'pic.twitter.com/mn4232LYwm', 'media_key': '3_1522030317804179461'}]}",,,{'media_keys': ['3_1522030317804179461']},
1522030313823682561,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 4/6

⬛🟨⬛⬛⬛
⬛⬛🟨⬛🟨
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,19671411,False,2022-05-05T01:47:59.000Z,1522030313823682561,,,,,
1522030307897094144,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 5/6

⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,39519500,False,2022-05-05T01:47:58.000Z,1522030307897094144,,,,,
1522030297881055233,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 319 3/6

🟨⬛🟩⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,23121194,False,2022-05-05T01:47:55.000Z,1522030297881055233,,,,,
1522030285289893890,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #118 5/6 hoy no fue fácil 

⬜⬜🟨⬜🟨
🟨🟩🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/SU0UnduQhP",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,146680157,False,2022-05-05T01:47:52.000Z,1522030285289893890,"{'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/SU0UnduQhP', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522030283570221058,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 319 5/6

🟨⬛⬛🟩⬛
⬛🟨🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,147867505,False,2022-05-05T01:47:52.000Z,1522030283570221058,,,,,
1522030279531008002,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","ポケモンWordle 5/10

⬛⬛⬛⬛⬛
🟨⬛⬛⬛🟨
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/MU3bmzAdlk
 #ポケモンWordle",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ja,173347434,False,2022-05-05T01:47:51.000Z,1522030279531008002,"{'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/MU3bmzAdlk', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1522030278365134848,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Gah!

Wordle 319 4/6

⬛⬛🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",en,7198302,False,2022-05-05T01:47:50.000Z,1522030278365134848,,,,,
1522030265870086151,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","ポケモンWordle 7/10

⬛⬛⬛⬛⬛  ⬛🟨⬛⬛⬛
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛

https://t.co/zCdnomJl90
 #ポケモンWordle",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ja,4920645762,False,2022-05-05T01:47:47.000Z,1522030265870086151,"{'hashtags': [{'start': 87, 'end': 98, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/zCdnomJl90', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1522030228050116610,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 5/6

⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,125326275,False,2022-05-05T01:47:38.000Z,1522030228050116610,,,,,
1522030226284638209,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 5/6

⬜⬜⬜🟨🟨
🟨🟩⬜⬜🟨
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,60840698,False,2022-05-05T01:47:38.000Z,1522030226284638209,,,,,
1522030218394882049,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #118 3/6

⬜⬜🟨🟨🟩
🟩⬜🟨🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/eXEzXT70SR",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,130877906,False,2022-05-05T01:47:36.000Z,1522030218394882049,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/eXEzXT70SR', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1522030210790879235,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 320 5/6

⬛⬛⬛⬛🟨
⬛🟨⬛🟨⬛
🟨⬛⬛🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1383613759168520192,False,2022-05-05T01:47:34.000Z,1522030210790879235,,,,,
