id,possibly_sensitive,public_metrics,context_annotations,lang,created_at,text,source,conversation_id,reply_settings,author_id,geo,entities,referenced_tweets,in_reply_to_user_id,attachments
1521221526862839808,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:14:09.000Z,"Wordle 317 4/6

⬛⬛⬛🟨⬛
🟨⬛⬛🟨🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",Twitter for Android,1521221526862839808,everyone,16620002,,,,,
1521221522714681349,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:14:08.000Z,"Wordle 317 4/6

⬜⬜⬜⬜🟩
🟩⬜⬜⬜⬜
🟩🟨⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521221522714681349,everyone,540050205,,,,,
1521221517480464384,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:14:07.000Z,"Wordle 318 4/6

🟨⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter for iPhone,1521221517480464384,everyone,1396004133849600004,,,,,
1521221512828944384,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:14:06.000Z,"Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521221512828944384,everyone,1342536292576362502,,,,,
1521221501089107968,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:14:03.000Z,"🤷‍♀️
Wordle 318 2/6

🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩",Twitter for Android,1521221501089107968,everyone,345033979,{'place_id': '004ec16c62325149'},,,,
1521221490305167361,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:14:00.000Z,"Wordle 317 5/6

⬛⬛⬛⬛⬛
⬛⬛🟩🟨⬛
⬛⬛🟩🟨🟨
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521221490305167361,everyone,1207939990115647488,,,,,
1521221459720294400,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",und,2022-05-02T20:13:53.000Z,"#LeMotLeJeu  (@WordleFR) #113 4/6

🟨⬛🟩🟨⬛
🟩🟨⬛⬛🟩
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩

https://t.co/W38OPcEmPf",Twitter Web App,1521221459720294400,everyone,19261628,,"{'hashtags': [{'start': 0, 'end': 11, 'tag': 'LeMotLeJeu'}], 'mentions': [{'start': 14, 'end': 23, 'username': 'WordleFR', 'id': '1480029602105995267'}], 'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/W38OPcEmPf', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}]}",,,
1521221443199311872,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-02T20:13:49.000Z,"Wordle 318 5/6*

⬜⬜⬜⬜🟨
⬜🟨🟨🟨⬜
🟨🟩⬜🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

どうにかこうにか",Twitter for iPhone,1521221443199311872,everyone,579079532,,,,,
1521221433673801732,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:13:47.000Z,"Wordle 318 3/6

👀

⬛⬛⬛⬛🟨
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521221433673801732,everyone,1082292624558645249,,,,,
1521221416590659584,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:13:43.000Z,"Wordle 318 5/6

⬜⬜🟨⬜🟨
🟩🟩⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521221416590659584,everyone,294513903,,,,,
1521221415541825537,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:13:43.000Z,"Wordle 317 5/6

🟩⬛⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1521221415541825537,everyone,3296457758,,,,,
1521221408944234497,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:13:41.000Z,"Wordle 317 6/6

🟩⬜⬜⬜🟨
⬜🟨⬜⬜⬜
🟩⬜🟨⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter Web App,1521221408944234497,everyone,1325557210064297987,,,,,
1521221408210231296,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:13:41.000Z,"Wordle 317 4/6

⬛⬛🟨🟨🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,1521221408210231296,everyone,376066178,,,,,
1521221404544606208,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,2022-05-02T20:13:40.000Z,"Wordle 318 2/6

🟨🟩🟩⬜⬜
🟩🟩🟩🟩🟩
やった！過去最短手数！！
とはいえ、ローラー作戦がうまくいっただけだけど…。",Twitter for iPhone,1521221404544606208,everyone,14645499,,,,,
1521221386374635520,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:13:36.000Z,"Wordle (ES)  #116 3/6

⬜🟨⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/yZAYGS4u7n",Twitter for Android,1521221386374635520,everyone,244219598,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/yZAYGS4u7n', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521221375272226816,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:13:33.000Z,"@siscoooooooo @smashpro91 @Bluedude15 @dungtatas @Bracefacee112 Wordle 317 4/6*

⬛🟨🟩🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,1488225107260559360,everyone,338122928,,"{'mentions': [{'start': 0, 'end': 13, 'username': 'siscoooooooo', 'id': '142145658'}, {'start': 14, 'end': 25, 'username': 'smashpro91', 'id': '274859524'}, {'start': 26, 'end': 37, 'username': 'Bluedude15', 'id': '430865616'}, {'start': 38, 'end': 48, 'username': 'dungtatas', 'id': '50214009'}, {'start': 49, 'end': 63, 'username': 'Bracefacee112', 'id': '1109656163862249472'}]}","[{'type': 'replied_to', 'id': '1521127892540792832'}]",142145658,
1521221375062552576,False,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040666972', 'name': 'The New York Times'}}]",en,2022-05-02T20:13:33.000Z,"Wordle - The New York Time Wordle 318 4/6
⁦@belungerer⁩ ⁦@KoparaFallsKid⁩ ⁦@otiose94⁩
One of 2 - chose the wrong one
🟨⬜🟩⬜⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩  https://t.co/lGFHQZdj4b",Twitter for iPad,1521221375062552576,everyone,1477042263893024769,,"{'mentions': [{'start': 43, 'end': 54, 'username': 'belungerer', 'id': '228857007'}, {'start': 57, 'end': 72, 'username': 'KoparaFallsKid', 'id': '280980769'}, {'start': 75, 'end': 84, 'username': 'otiose94', 'id': '373149557'}], 'annotations': [{'start': 9, 'end': 41, 'probability': 0.1363, 'type': 'Product', 'normalized_text': 'The New York Time Wordle 318 4/6'}], 'urls': [{'start': 142, 'end': 165, 'url': 'https://t.co/lGFHQZdj4b', 'expanded_url': 'https://www.nytimes.com/games/wordle/index.html', 'display_url': 'nytimes.com/games/wordle/i…'}]}",,,
1521221357132001280,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:13:29.000Z,"Wordle 317 4/6

⬜⬜🟩🟨⬜
🟨⬜🟩⬜🟨
🟩🟩🟩⬜🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,1521221357132001280,everyone,297340554,,,,,
1521221346239336450,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:13:26.000Z,"Wordle 317 5/6*

⬛⬛⬛🟩🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for Android,1521221346239336450,everyone,830235127426973697,,,,,
1521221325607796737,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,2022-05-02T20:13:21.000Z,"ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
🟩🟩🟩🟩🟩

https://t.co/fVneb3CoaF
 #ポケモンWordle",Twitter for iPhone,1521221325607796737,everyone,4086310034,,"{'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/fVneb3CoaF', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,
1521221302178267136,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:13:16.000Z,"Wordle 317 4/6

⬜⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩",Twitter Web App,1521221302178267136,everyone,1361485513,,,,,
1521221290841055232,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:13:13.000Z,"Wordle Tildes #63 6/6

⬜⬜⬜⬜🟨⬜
⬜🟩⬜⬜🟩⬜
⬜🟩⬜⬜⬜🟨
⬜⬜⬜🟨🟨⬜
⬜⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/B1FiuWKWqf",Twitter for Android,1521221290841055232,everyone,738817302796374017,,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/B1FiuWKWqf', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,
1521221258528305153,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:13:05.000Z,"Wordle 318 6/6 😅

⬜🟨🟩⬜⬜
⬜🟨🟩⬜⬜
⬜⬜🟩⬜⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521221258528305153,everyone,838892092470390784,,,,,
1521221256820887552,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:13:05.000Z,"Wordle 317 5/6

⬛🟨⬛🟨⬛
⬛⬛⬛🟨🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1521221256820887552,everyone,1227609475055411200,,,,,
1521221254262530048,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:13:04.000Z,"Wordle 317 5/6

⬛🟨⬛⬛⬛
⬛⬛🟩⬛🟨
⬛⬛🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1521221254262530048,everyone,107828779,,,,,
1521221253259874305,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:13:04.000Z,"Wordle 317 3/6

⬛⬛⬛⬛🟩
⬛⬛🟨⬛🟩
🟩🟩🟩🟩🟩",Twitter for Android,1521221253259874305,everyone,1327915518561382400,,,,,
1521221253209772032,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,und,2022-05-02T20:13:04.000Z,"#WordleCAT 122 3/6

🟨⬜🟩⬜⬜
⬜⬜⬜🟨🟨
🟩🟩🟩🟩🟩

https://t.co/qfwvgshYLJ",Twitter for Android,1502633458832711683,everyone,275219253,,"{'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleCAT'}], 'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/qfwvgshYLJ', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}]}","[{'type': 'replied_to', 'id': '1520769428958457861'}]",275219253,
1521221226764836864,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:12:58.000Z,"Wordle 318 5/6

⬛⬛🟨⬛⬛
⬛⬛⬛🟩⬛
⬛🟨🟨🟩⬛
⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩",Twitter Web App,1521221226764836864,everyone,58434875,,,,,
1521221217902120960,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:12:55.000Z,"Wordle 318 6/6

⬜⬜🟨🟩⬜
🟨⬜⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩😞☹️",Twitter for iPhone,1521221217902120960,everyone,1007448007682297856,,,,,
1521221209169731584,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:12:53.000Z,"Wordle 318 4/6

🟨⬜🟩⬜⬜
⬜⬜⬜🟩⬜
⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩",Twitter Web App,1521221209169731584,everyone,924924377514237953,,,,,
1521221181445128192,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:12:47.000Z,"Wordle 317 4/6

⬜🟨⬜⬜⬜
🟨🟨⬜⬜🟨
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩

*funny comment about wordle*",Twitter Web App,1521221181445128192,everyone,1217546522356617216,,,,,
1521221176751796224,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '159', 'name': 'States', 'description': 'States, provinces, or prefectures, like California or Fukushima Prefecture'}, 'entity': {'id': '1010253916540305408', 'name': 'Oklahoma', 'description': 'Oklahoma'}}]",en,2022-05-02T20:12:46.000Z,"Wordle 317 3/6

⬛⬛🟨🟨⬛
🟩⬛🟩⬛⬛
🟩🟩🟩🟩🟩

Roof leaks on a rainy Oklahoma day = I get awarded with a 3",Twitter for iPhone,1521221176751796224,everyone,87523063,,"{'annotations': [{'start': 66, 'end': 73, 'probability': 0.7993, 'type': 'Place', 'normalized_text': 'Oklahoma'}]}",,,
1521221132883574784,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:12:35.000Z,"Wordle (ES)  #116 4/6

⬜🟨⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩

RELAX!",Twitter Web App,1521221132883574784,everyone,62900630,,,,,
1521221131839098880,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:12:35.000Z,"Wordle 317 5/6

⬛⬛⬛⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",Twitter for iPhone,1521221131839098880,everyone,847373965,,,,,
1521221130174234624,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:12:35.000Z,"Wordle 318 4/6

⬛⬛🟨🟩⬛
⬛⬛⬛🟩🟨
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521221130174234624,everyone,19274037,,,,,
1521221128664289280,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:12:34.000Z,"Wordle 318 4/6

⬛🟨🟨⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",Twitter for iPhone,1521221128664289280,everyone,591949096,,,,,
1521221107751206912,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",tr,2022-05-02T20:12:29.000Z,"Wordle Türkçe 317 5/6

⬜⬜🟨⬜⬜
⬜🟨🟨⬜⬜
🟩⬜🟨⬜⬜
🟩⬜⬜⬜🟨
🟩🟩🟩🟩🟩",Twitter for Android,1521221107751206912,everyone,102676260,{'place_id': '621d49f3ba7a8525'},,,,
1521221101090750464,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:12:28.000Z,"Wordle 317 3/6

⬜🟨⬜🟨⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,1521221101090750464,everyone,441401646,,,,,
1521221093956022272,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:12:26.000Z,"Wordle 317 6/6

⬜⬜⬜⬜🟨
⬜🟨⬜⬜⬜
⬜⬜⬜⬜🟩
⬜🟨⬜⬜⬜
⬜⬜⬜⬜🟨
🟩🟩🟩🟩🟩",Twitter for iPhone,1500284746022014980,mentionedUsers,289137372,,,"[{'type': 'replied_to', 'id': '1520831934514880513'}]",289137372,
1521221093754818561,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:12:26.000Z,"@ComuGlobera Wordle personalizado 5/6

🟨🟨⬜⬜⬜⬜
⬜🟩⬜⬜🟨🟨
⬜🟩🟨🟨⬜⬜
🟨🟩🟩🟨🟨⬜
🟩🟩🟩🟩🟩🟩",Twitter Web App,1521157573461823489,everyone,634724787,,"{'mentions': [{'start': 0, 'end': 12, 'username': 'ComuGlobera', 'id': '1081196352095293440'}]}","[{'type': 'replied_to', 'id': '1521157573461823489'}]",1081196352095293440,
1521221092303540224,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-02T20:12:25.000Z,"forgot to put this here last night . because everyone was dying to know Wordle 317 4/6

⬜⬜⬜⬜🟨
🟩⬜🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",Twitter Web App,1483686838145478656,everyone,3009640952,,,"[{'type': 'replied_to', 'id': '1520661126941274112'}]",3009640952,
