id,source,reply_settings,entities,conversation_id,text,lang,public_metrics,possibly_sensitive,referenced_tweets,author_id,context_annotations,created_at,geo,in_reply_to_user_id,attachments
1520938525323055112,Twitter for Android,everyone,,1520938525323055112,"Wordle 317 4/6

⬜🟨⬜⬜⬜
⬜🟨🟩⬜⬜
🟨⬜🟩⬜🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,536629445,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:29:36.000Z,,,
1520938509884063745,Twitter for Android,everyone,"{'urls': [{'start': 105, 'end': 128, 'url': 'https://t.co/vvK3adaqhw', 'expanded_url': 'https://punjabipuzzle.netlify.app/', 'display_url': 'punjabipuzzle.netlify.app'}], 'hashtags': [{'start': 19, 'end': 26, 'tag': 'ਪੰਜਾਬੀ'}, {'start': 29, 'end': 37, 'tag': 'Punjabi'}]}",1499574134669463556,"ਏਨਾ ਔਖਾ ਨੀ ਸੀ ਅੱਜ 
#ਪੰਜਾਬੀ | #Punjabi wordle | daily: #87 | 5 guesses

⬜🟨🟨⬜
🟨🟨⬜⬜
🟨🟩⬜⬜
⬜🟩⬜🟩
🟩🟩🟩🟩

Play at https://t.co/vvK3adaqhw",en,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",True,"[{'type': 'replied_to', 'id': '1520657995172294656'}]",50052893,"[{'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '1083473088455499776', 'name': 'Punjabi music', 'description': 'Punjabi Music'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:29:33.000Z,,50052893,
1520938509825343488,Twitter for Android,everyone,,1495554115945910272,"Wordle 317 5/6

⬜⬜🟩⬜🟨
🟨⬜🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",False,"[{'type': 'replied_to', 'id': '1520561611463073792'}]",362788497,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:29:33.000Z,,362788497,
1520938508835340291,Twitter for iPhone,everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/HIyWbGlBQv', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",1520938508835340291,"Wordle Türkçe 317 3/6

🟩⬜🟨⬜⬜
⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩

https://t.co/HIyWbGlBQv",tr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",False,,740808166678630400,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:29:32.000Z,,,
1520938495149174784,Twitter Web App,everyone,,1520938495149174784,"Wordle 317 2/6

🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩
LOL IM A GENIUS KAKA-KIMMY KO TO E",ht,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,1186085855623954432,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:29:29.000Z,,,
1520938474093768704,Echofon for Android PRO,everyone,,1520938474093768704,"Wordle 317 3/6

⬜⬜🟨⬜🟩
⬜🟨⬜🟨🟨
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,75728244,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:29:24.000Z,,,
1520938450706382849,Twitter for Android,everyone,,1520938450706382849,"Wordle 317 4/6

⬜⬜⬜⬜⬜
🟩⬜⬜🟨⬜
🟩⬜🟩⬜🟨
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,861731208144850945,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:29:18.000Z,,,
1520938442972332033,Twitter for Android,everyone,"{'mentions': [{'start': 3, 'end': 18, 'username': 'singersrinivas', 'id': '259640436'}]}",1520938442972332033,"RT @singersrinivas: Wordle 317 5/6

⬜⬜⬜⬜🟨
⬜🟨⬜⬜🟨
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,"[{'type': 'retweeted', 'id': '1520843041061281796'}]",3240512923,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:29:17.000Z,,,
1520938431618359296,Twitter Web App,everyone,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/GZguglqP0n', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",1520938431618359296,"ポケモンWordle 3/10

🟩⬛⬛🟨⬛
🟩⬛⬛⬛🟨
🟩🟩🟩🟩🟩

https://t.co/GZguglqP0n
 #ポケモンWordle",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,3093766386,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-02T01:29:14.000Z,,,
1520938428715700224,Twitter for iPhone,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/hE4lSKPBij', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",1520938428715700224,"ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛
🟨⬛⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/hE4lSKPBij
 #ポケモンWordle",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,1384179571948351499,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-02T01:29:13.000Z,,,
1520938428086784000,Twitter for iPhone,everyone,,1489631009360736256,"Wordle 317 6/6

🟨⬛⬛🟨⬛
⬛⬛🟩⬛⬛
⬛🟨🟩⬛🟨
⬛🟩🟩🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩

Katapat 100 4/6

⬛⬛⬛⬛🟨
🟨⬛⬛⬛⬛
🟩🟩🟨🟩⬛
🟩🟩🟩🟩🟩

Apt word for Raya!",en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",False,"[{'type': 'replied_to', 'id': '1520552304055042048'}]",15187363,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:29:13.000Z,,15187363,
1520938424542408717,Twitter for iPhone,everyone,,1520938424542408717,"An only-did-it-because-everyone-was-complaining-about-this-one Wordle 316 5/6

🟨⬛⬛🟨⬛
🟨🟩⬛🟨⬛
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩

It was truly hard tho",en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",False,,2810542390,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:29:12.000Z,,,
1520938421056811008,Twitter for Android,everyone,"{'hashtags': [{'start': 35, 'end': 52, 'tag': 'WordleDailyHints'}, {'start': 109, 'end': 116, 'tag': 'Wordle'}, {'start': 117, 'end': 127, 'tag': 'Wordle317'}, {'start': 128, 'end': 138, 'tag': 'WordleApp'}, {'start': 139, 'end': 148, 'tag': 'Wordlees'}, {'start': 149, 'end': 162, 'tag': 'HaveANiceDay'}]}",1520938421056811008,"Wordle 317 3/6

⬛⬛⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩

#WordleDailyHints Everyone has 'their own' to tell. 
My fav word so far!

#Wordle #Wordle317 #WordleApp #Wordlees #HaveANiceDay",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,603674717,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:29:11.000Z,,,
1520938412739604480,Twitter for iPhone,everyone,,1516186346397839360,"Wordle 316 5/6

⬛⬛⬛⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",False,"[{'type': 'replied_to', 'id': '1520424825583456270'}]",14218481,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:29:09.000Z,,14218481,
1520938409652416512,TweetDeck,everyone,,1520938409652416512,"Wordle 317 5/6

⬜🟨🟨⬜⬜
⬜⬜🟨🟨⬜
⬜🟨🟩⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,1100489126501994496,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:29:09.000Z,,,
1520938352140201991,Twitter for Android,everyone,,1508779983006621698,"Wordle 316 5/6

⬛🟨🟨⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",False,"[{'type': 'replied_to', 'id': '1520447166300401667'}]",1344170620930514946,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:55.000Z,,1344170620930514946,
1520938345849049088,Twitter for Android,everyone,,1520938345849049088,"Wordle 317 4/6

⬜🟨⬜⬜🟨
⬜🟨🟩⬜⬜
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩

久々に易しい単語キタ",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,1344920626780258304,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:53.000Z,,,
1520938321081520129,Twitter Web App,everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/uvyZXccFlf', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1520938321081520129,"Wordle (ES)  #115 X/6

🟨🟨⬛🟨⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
 https://t.co/uvyZXccFlf",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,1114679460786208768,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:48.000Z,,,
1520938311736434688,Twitter for Android,everyone,"{'mentions': [{'start': 3, 'end': 12, 'username': 'artizzzz', 'id': '31090218'}]}",1520938311736434688,"RT @artizzzz: Wordle 317 3/6

⬛⬛⬛🟩🟩
⬛⬛🟩⬛🟨
🟩🟩🟩🟩🟩",en,"{'retweet_count': 35, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,"[{'type': 'retweeted', 'id': '1520928852523900928'}]",1504374904741036038,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:45.000Z,,,
1520938301246611457,Twitter for iPhone,everyone,,1520938301246611457,"Wordle 316 4/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,310615013,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:43.000Z,,,
1520938283966115841,TweetCaster for Android,everyone,,1520938283966115841,"Wordle 316 5/6

🟨🟩⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,250087614,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:39.000Z,,,
1520938283357798401,Twitter for iPhone,everyone,,1520938283357798401,"Wordle 316 6/6

⬛⬛⬛🟨⬛
⬛⬛🟩⬛⬛
⬛⬛⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,889837343099813891,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:39.000Z,,,
1520938281315168256,Twitter for iPhone,everyone,,1520938281315168256,"Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜⬜🟨🟨⬜
🟨🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,,1031782067040702464,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:38.000Z,,,
1520938252999421952,Twitter for iPhone,everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/JSk3cWtcOh', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1520938252999421952,"Wordle (ES)  #115 6/6

⬜🟨🟨⬜🟨
🟨🟩⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/JSk3cWtcOh",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,1292601082661699584,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:31.000Z,,,
1520938252953612288,Twitter for iPhone,everyone,,1520938252953612288,"Wordle 317 4/6

🟨🟨⬜⬜⬜
🟨⬜🟨⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

なんでこっちを先に入力したんだ…",ja,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,477785762,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:31.000Z,,,
1520938240978477056,Twitter for iPhone,everyone,,1520938240978477056,"Wordle 316 5/6

⬛🟩⬛⬛🟨
🟨🟩⬛🟨⬛
🟩⬛🟨🟨🟨
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,875756246,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:28.000Z,,,
1520938216966213632,Twitter Web App,everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/NLjetq5z4m', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1520938216966213632,"Wordle (ES)  #115 6/6

🟨⬜⬜⬜🟨
⬜⬜⬜⬜🟨
🟨⬜🟨⬜⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/NLjetq5z4m",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,123647102,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:23.000Z,,,
1520938215775035394,Twitter for iPhone,everyone,,1520938215775035394,"Wordle 316 6/6

⬛⬛⬛🟨⬛
⬛🟩⬛⬛⬛
⬛🟨⬛⬛🟨
🟨🟨🟨🟨⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,228491865,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:22.000Z,,,
1520938203691331585,Twitter for iPhone,everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/pNrF30hjmC', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1520938203691331585,"Wordle (ES)  #115 6/6

⬜🟨🟨⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/pNrF30hjmC",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,53361919,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:20.000Z,,,
1520938197991235586,Twitter for Android,everyone,,1520938197991235586,"Wordle 316 6/6

🟨⬛⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟩⬛⬛
⬛⬛⬛⬛⬛
🟨🟩⬛🟨⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",False,,166592665,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:18.000Z,,,
1520938190177292290,Twitter for Android,everyone,,1520938190177292290,"Wordle 316 4/6

🟩⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,1334878598,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:16.000Z,,,
1520938158099214336,Twitter Web App,everyone,,1520938158099214336,"Wordle 316 5/6

⬜⬜⬜⬜🟩
⬜🟨⬜⬜⬜
⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,498294285,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:09.000Z,,,
1520938146015629312,Twitter for iPhone,everyone,,1520938146015629312,"Wordle 317 2/6

🟩⬜⬜🟩⬜
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",False,,2826584850,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:28:06.000Z,,,
1520938118987268097,Twitter for iPad,everyone,"{'hashtags': [{'start': 0, 'end': 16, 'tag': 'dailywordleclub'}, {'start': 18, 'end': 25, 'tag': 'Wordle'}]}",1520938118987268097,"#dailywordleclub 
#Wordle 316 4/6

⬜⬜⬜⬜⬜
⬜⬜🟨🟨⬜
⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩",und,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,2283047994,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:27:59.000Z,,,
1520938114436321285,Twitter for Android,everyone,,1483691812908789760,"Wordle (ES) #115 6/6
⬛⬛🟨⬛🟨
🟨🟩⬛⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩

Tildes #62 4/6
🟨⬛⬛🟨⬛⬛
⬛⬛🟨⬛⬛🟨
⬛🟨🟨⬛⬛⬛
🟩🟩🟩🟩🟩🟩

Científico #49 5/6
⬛⬛⬛⬛🟨🟨⬛
🟩🟨🟨🟨⬛⬛⬛
🟩🟨🟨🟨🟨⬛⬛
🟩⬛🟨🟨🟨🟨🟨
🟩🟩🟩🟩🟩🟩🟩

Contrarreloj #7
4️⃣4️⃣4️⃣
3️⃣3️⃣",en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",False,"[{'type': 'replied_to', 'id': '1520405461568090112'}]",1246959080,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:27:58.000Z,,1246959080,
1520938108249853952,Twitter Web App,everyone,,1520938108249853952,"Wordle 317 4/6*
⬛🟨🟨🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,42849219,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:27:57.000Z,,,
1520938088184393729,Twitter for iPhone,everyone,"{'hashtags': [{'start': 46, 'end': 53, 'tag': 'wordle'}, {'start': 54, 'end': 67, 'tag': 'wordlenerdle'}, {'start': 68, 'end': 75, 'tag': 'sunday'}]}",1520938088184393729,"Wordle 316 5/6

🟨🟨⬜⬜⬜
🟨🟩⬜🟩⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
#wordle
#wordlenerdle
#sunday",en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,,25974674,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T01:27:52.000Z,,,
