id,conversation_id,lang,possibly_sensitive,reply_settings,text,public_metrics,author_id,context_annotations,created_at,source,referenced_tweets,in_reply_to_user_id,entities,geo,attachments
1522260552340357121,1522260552340357121,en,False,everyone,"Wordle 320 4/6

⬛⬛⬛⬛🟨
⬛🟨🟨⬛🟨
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",352519140,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:52.000Z,Twitter for iPhone,,,,,
1522260543028879360,1522260543028879360,en,False,everyone,"Wordle (ES)  #119 6/6

🟨⬜⬜⬜⬜
⬜🟩⬜🟨⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩
 https://t.co/881dKvFMy9","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2422326448,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:50.000Z,Twitter for Android,,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/881dKvFMy9', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1522260540869181441,1522260540869181441,en,False,everyone,"Wordle 321 3/6

🟨⬛🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",400104446,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:49.000Z,Twitter for iPhone,,,,,
1522260538000310273,1522260538000310273,en,False,everyone,"Wordle 320 6/6

🟩🟩⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1163237318464958464,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:49.000Z,Twitter for Android,,,,,
1522260531473571844,1522260531473571844,en,False,everyone,"Wordle 321 3/6

⬜⬜⬜⬜🟩
🟩⬜⬜🟨🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1273276354457251840,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:47.000Z,Twitter for iPad,,,,,
1522260531431751688,1522260531431751688,en,False,everyone,"Wordle 320 X/6

⬜⬜🟨⬜⬜
🟨⬜⬜⬜🟨
⬜🟩🟨🟩⬜
🟨🟩⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1447269981822066690,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:47.000Z,Twitter for Android,,,,,
1522260525912309760,1485953321399558149,ja,False,everyone,"5/6 あいかわらず、なかなか出てこないわ。
Wordle 321 5/6

⬜⬜⬜⬜⬜
🟩⬜⬜⬜🟨
🟩🟨🟨🟨⬜
🟩⬜🟨🟨⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",968101687478005760,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:46.000Z,Twitter Web App,"[{'type': 'replied_to', 'id': '1521893154995466240'}]",968101687478005760,,,
1522260525530365952,1522260525530365952,en,False,everyone,"Wordle 320 5/6

⬜🟨⬜⬜🟨
🟨🟨⬜⬜⬜
⬜⬜🟨⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

Doh!!","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",19354133,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:46.000Z,Twitter for iPhone,,,,,
1522260519830560768,1522260519830560768,en,False,everyone,"Wordle 321 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟩⬛🟨🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",37866761,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:44.000Z,Twitter for iPhone,,,,,
1522260514176446465,1522260514176446465,en,False,everyone,"Wordle 320 4/6

🟩⬛⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩⬛🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",31700832,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:43.000Z,Twitter Web App,,,,,
1522260510020087811,1522260510020087811,en,False,everyone,"Wordle 321 3/6

⬛🟩⬛⬛🟩
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1481086199737745408,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:42.000Z,Twitter for Android,,,,,
1522260507939512321,1522260507939512321,en,False,everyone,"Wordle 320 X/6: Damn, double damn and a side order of dammit sideways to hell and halfway back!

🟨⬛⬛⬛⬛
⬛🟨⬛🟨⬛
⬛🟩🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",23490999,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:41.000Z,Twitter for iPhone,,,,,
1522260502897901569,1522260502897901569,en,False,everyone,"Wow rude.

Wordle 320 6/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩⬛🟨⬛
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4659265041,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:40.000Z,Twitter for iPhone,,,,,
1522260500830109700,1522260500830109700,en,False,everyone,"Wordle 320 5/6
okay imma bad bitch cuz what even is this word? 
⬛⬛⬛⬛🟨
⬛🟩⬛🟩⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1203767272558530562,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:40.000Z,Twitter for iPhone,,,,,
1522260498011414528,1522260498011414528,en,False,everyone,"Wordle 320 5/6

⬛⬛🟨⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",241804252,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:39.000Z,Twitter for iPhone,,,,,
1522260489300029442,1522260489300029442,en,False,everyone,"Odd choice

Wordle 320 5/6

⬛⬛⬛🟨🟨
🟨🟨⬛⬛⬛
⬛🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19954140,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:37.000Z,Twitter Web App,,,,,
1522260485932032001,1522260485932032001,en,False,everyone,"Wordle 320 6/6
I didn’t even know my 4th guess was a word…
⬛⬛⬛⬛🟨
⬛🟨⬛⬛⬛
⬛🟨⬛🟩⬛
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",15098005,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:36.000Z,Twitter for iPhone,,,,,
1522260484669739008,1522260484669739008,ja,False,everyone,"やったー

Wordle 321 2/6

⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",151522168,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:36.000Z,Twitter for Android,,,,,
1522260484522917889,1522260484522917889,en,False,everyone,"Wordle 321 4/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛🟩
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",709632647949987841,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:36.000Z,Twitter for iPhone,,,,,
1522260480093736961,1522260480093736961,ja,False,everyone,"Wordle 321 4/6*

🟩⬛🟨⬛🟩
🟩⬛🟨⬛🟩
🟩⬛🟨🟨🟩
🟩🟩🟩🟩🟩

答えの単語しらんw
ねよ","{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",1052497092,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:35.000Z,Twitter for iPhone,,,,,
1522260465182986241,1522260465182986241,en,False,everyone,"Wordle 321 4/6

⬜⬜⬜⬜🟩
⬜⬜⬜⬜🟩
🟩⬜🟨🟨🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1320444082464813057,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:31.000Z,Twitter for Android,,,,,
1522260462120886275,1522260462120886275,en,False,everyone,"Wordle 320 X/6

⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩 🤨","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",544375310,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:31.000Z,Twitter for iPhone,,,,,
1522260455540023298,1522260455540023298,en,False,everyone,"Wordle 320 6/6

⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛
🟨⬛🟨🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",57953815,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:29.000Z,Twitterrific for iOS,,,,,
1522260451999899653,1522260451999899653,en,False,everyone,"Wordle 321 5/6

⬜⬜⬜🟨⬜
⬜⬜⬜⬜🟩
🟨⬜⬜⬜⬜
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",17315257,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:28.000Z,Twitter for Android,,,,,
1522260430382587913,1522260430382587913,en,False,everyone,"Wordle 320 6/6

⬛⬛⬛🟨🟨
🟨🟨⬛⬛⬛
⬛⬛🟨🟩⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1094762030563766272,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:23.000Z,Twitter for iPhone,,,,,
1522260424845975554,1522260424845975554,en,False,everyone,"Wordle 321 4/6

⬜⬜🟨⬜⬜
🟨🟨⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",770266173988409344,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:22.000Z,Twitter for Android,,,,,
1522260419049447430,1522260419049447430,en,False,everyone,"Wordle 320 4/6

⬛🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",365328339,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:20.000Z,Twitter for iPhone,,,,,
1522260411415814144,1522260411415814144,en,False,everyone,"Wordle 320 4/6

⬛⬛⬛⬛🟨
⬛🟩⬛🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩 https://t.co/Ih9xtulEki","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",606019801,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:18.000Z,Twitter for Android,,,"{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/Ih9xtulEki', 'expanded_url': 'https://twitter.com/CelestelRain/status/1522260411415814144/photo/1', 'display_url': 'pic.twitter.com/Ih9xtulEki', 'media_key': '16_1522260394810564609'}]}",,{'media_keys': ['16_1522260394810564609']}
1522260400435503104,1522260400435503104,en,False,everyone,"Wordle 321 3/6

🟨🟨⬜⬜🟩
🟩⬜🟨🟨🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1347831037062049792,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:16.000Z,Twitter for iPhone,,,,,
1522260385864298498,1522260385864298498,en,False,everyone,"Wordle 320 X/6

⬜🟩⬜⬜🟨
⬜🟨⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
Booooo 😭","{'retweet_count': 0, 'reply_count': 3, 'like_count': 3, 'quote_count': 0}",44825387,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:12.000Z,Twitter Web App,,,,,
1522260354625064961,1522260354625064961,en,False,everyone,"🤬🤬🤬🤬🤬

Wordle 320 X/6

🟨⬛⬛⬛🟨
⬛🟨🟨⬛⬛
⬛🟩🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",18746305,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:05.000Z,Twitter for iPhone,,,,,
1522260350459994121,1522260350459994121,ja,False,everyone,"まあよし　Wordle 321 4/6

⬜⬜🟨⬜🟩
🟨⬜🟨⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",68919871,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:04.000Z,Twitter Web App,,,,,
1522260347041861632,1522260347041861632,en,False,everyone,"Wordle (ES)  #119 5/6

🟨⬛🟩⬛🟩
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/JtB74jh4Q4","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",565029350,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:03.000Z,Twitter for Android,,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/JtB74jh4Q4', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1522260338305277954,1522260338305277954,en,False,everyone,"Wordle 321 5/6

⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟨
⬛⬛🟨⬛⬛
🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",755742553777905664,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:01.000Z,Twitter for Android,,,,,
1522260338111963143,1522260338111963143,en,False,everyone,"Wordle 320 3/6*

⬛⬛🟨⬛🟨
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18377570,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:01.000Z,Twitter for iPad,,,,,
1522260336459407371,1522260336459407371,en,False,everyone,"Wordle 321 6/6

🟨⬛🟩⬛⬛
⬛🟨🟩⬛⬛
⬛🟩🟩🟨⬛
⬛⬛🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",510096535,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:01.000Z,Twitter for iPhone,,,,,
1522260334806851586,1522260334806851586,en,False,everyone,"Wordle 321 4/6

🟩⬜🟨🟨⬜
🟩🟨🟨⬜⬜
🟩🟩⬜🟨⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2361644474,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:00.000Z,Twitter for Android,,,,,
1522260333724942339,1522260333724942339,en,False,everyone,"Wordle 320 3/6

⬜⬜🟨⬜🟨
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",501547695,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:02:00.000Z,Twitter for Android,,,,,
1522260329912098829,1522260329912098829,ko,False,everyone,"아짱나ㅡㅡ Wordle 321 5/6

🟨⬜⬜⬜⬜
⬜⬜🟨⬜🟨
⬜🟩🟨🟨🟨
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",742261566641311744,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:01:59.000Z,Twitter for iPhone,,,,,
1522260326259228673,1522260326259228673,en,False,everyone,"Wordle 321 6/6

🟨🟨⬛🟨⬛
⬛⬛⬛⬛⬛
🟨🟨🟨⬛⬛
⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1310435781455097857,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:01:58.000Z,Twitter for iPhone,,,,,
1522260322643582978,1522260322643582978,es,False,everyone,"Wordle (ES)  #119 5/6

⬜⬜⬜⬜🟩
🟨🟨⬜🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/egC2T2ur9G @macarenadiez volviendo al llano","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2450913985,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:01:57.000Z,Twitter for iPhone,,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/egC2T2ur9G', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 78, 'end': 91, 'username': 'macarenadiez', 'id': '14814575'}]}",,
1522260321104285697,1522260321104285697,en,False,everyone,"Wordle 320 6/6

⬛⬛🟨⬛⬛
⬛🟨🟨⬛🟨
🟩🟩⬛🟩⬛
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1293992346,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:01:57.000Z,Twitter for iPhone,,,,,
1522260320563376128,1522260320563376128,en,False,everyone,"Wordle 321 5/6

⬛⬛⬛🟨🟩
⬛⬛🟨⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",793856586351378432,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:01:57.000Z,Twitter for iPhone,,,,,
1522260320013910016,1496891601880174593,en,False,everyone,"Wordle 321 5/6

⬛⬛🟨⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",900641357366050816,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:01:57.000Z,Twitter for Android,"[{'type': 'replied_to', 'id': '1521997648592773120'}]",900641357366050816,,,
1522260313047207936,1522260313047207936,ja,False,following,"Wordle 321 6/6

⬜⬜⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟨⬜🟨🟨🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

┐(´д｀)┌ﾔﾚﾔﾚ","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",301346450,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T17:01:55.000Z,Twitter for Android,,,,,
