id,reply_settings,referenced_tweets,entities,in_reply_to_user_id,public_metrics,text,lang,possibly_sensitive,conversation_id,created_at,author_id,source,context_annotations,geo,attachments
1521760404158009345,everyone,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/vtVideltEi', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #118 4/6

🟨⬜⬜⬜⬜
⬜🟩⬜⬜🟩
🟨🟩⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/vtVideltEi",en,False,1521760404158009345,2022-05-04T07:55:27.000Z,935152297637801985,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760393848573952,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","😎
Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟨🟩🟩🟨
🟩🟩🟩🟩🟩",en,False,1521760393848573952,2022-05-04T07:55:25.000Z,284935228,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760382121127936,everyone,,"{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/AS2tVrDzCP', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/', 'display_url': 'wordle.danielfrg.com/ciencia/'}]}",,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Científico #52 6/6

⬜🟨⬜🟨⬜
🟨🟩⬜🟨⬜
⬜⬜⬜🟨🟩
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/AS2tVrDzCP",es,False,1521760382121127936,2022-05-04T07:55:22.000Z,2449851102,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760368703512576,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

🟨⬜🟩⬜⬜
⬜⬜🟨🟨⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",en,False,1521760368703512576,2022-05-04T07:55:19.000Z,51634916,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760367122079744,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6
Why do I choose the obscure choice before the obvi? 🤣

🟨⬛🟨⬛⬛
⬛⬛🟩🟩🟨
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩",en,False,1521760367122079744,2022-05-04T07:55:19.000Z,45879363,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760364047835138,everyone,"[{'type': 'replied_to', 'id': '1521760148586475520'}]","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/QPDQJ1gXoX', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",211075157,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Le Mot (@WordleFR) #115 5/6

⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟨
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/QPDQJ1gXoX",fr,False,1521760148586475520,2022-05-04T07:55:18.000Z,211075157,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760359857631233,everyone,,"{'hashtags': [{'start': 53, 'end': 61, 'tag': 'Worldle'}], 'urls': [{'start': 125, 'end': 148, 'url': 'https://t.co/8MXtBseUoi', 'expanded_url': 'https://worldle.teuteuf.fr', 'display_url': 'worldle.teuteuf.fr'}, {'start': 190, 'end': 213, 'url': 'https://t.co/oiyjH9M7nz', 'expanded_url': 'https://taylor-swift-heardle.glitch.me/', 'display_url': 'taylor-swift-heardle.glitch.me'}]}",,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 6/6

⬛⬛⬛🟨🟩
⬛⬛⬛⬛🟩
⬛🟨🟨🟩🟩
⬛⬛🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

#Worldle #103 6/6 (100%)
🟩🟩🟩🟩⬛⬅️
🟩🟩🟩🟩⬛↖️
🟩🟩🟩🟩🟨↖️
🟩🟩🟩🟩🟨↖️
🟩🟩🟩🟩🟨⬅️
🟩🟩🟩🟩🟩🎉
https://t.co/8MXtBseUoi\

Taylor Swift Heardle #29

🔉🟥🟩⬜️⬜️⬜️⬜️

https://t.co/oiyjH9M7nz",en,False,1521760359857631233,2022-05-04T07:55:17.000Z,63891211,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806225270591995904', 'name': 'Taylor Swift', 'description': 'Taylor Swift'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '806225270591995904', 'name': 'Taylor Swift', 'description': 'Taylor Swift'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}]",,
1521760357659947009,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

⬛⬛🟨⬛🟨
🟩🟨🟨⬛⬛
🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩",en,False,1521760357659947009,2022-05-04T07:55:16.000Z,260001622,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760356892299264,everyone,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/TpkVohItAn', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #118 4/6

⬜⬜⬜🟨🟩
🟨⬜🟨⬜🟩
🟨⬜🟩🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/TpkVohItAn",en,False,1521760356892299264,2022-05-04T07:55:16.000Z,952001329,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760350563184640,everyone,"[{'type': 'replied_to', 'id': '1521446137860919297'}]","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/ErSQiZIT8I', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",803199961236209669,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #118 3/6

⬜⬜🟨⬜🟩
🟩⬜⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/ErSQiZIT8I",en,False,1485283495748554753,2022-05-04T07:55:15.000Z,803199961236209669,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760336378007552,everyone,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/k53WwtqG3D', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #118 3/6

🟩⬜🟨⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/k53WwtqG3D",en,False,1521760336378007552,2022-05-04T07:55:11.000Z,824480340,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760332955504642,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

⬛🟨⬛🟨⬛
🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩",en,False,1521760332955504642,2022-05-04T07:55:10.000Z,2375299076,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760313384878081,everyone,"[{'type': 'replied_to', 'id': '1521544823345496066'}]","{'mentions': [{'start': 0, 'end': 11, 'username': 'mujwahukki', 'id': '3113896348'}, {'start': 12, 'end': 22, 'username': 'Guxstudio', 'id': '839597585916694528'}, {'start': 23, 'end': 30, 'username': 'yohru_', 'id': '1251126739809558528'}, {'start': 31, 'end': 40, 'username': 'muya_bin', 'id': '3839926162'}, {'start': 41, 'end': 54, 'username': 'nias_nyalada', 'id': '308058029'}, {'start': 55, 'end': 70, 'username': 'RichardinJaxFl', 'id': '2444435198'}, {'start': 71, 'end': 79, 'username': 'nytimes', 'id': '807095'}]}",3113896348,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}","@mujwahukki @Guxstudio @yohru_ @muya_bin @nias_nyalada @RichardinJaxFl @nytimes Wordle 319 4/6*

🟨⬛⬛🟩⬛
⬛🟨⬛🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",en,False,1491462280298614790,2022-05-04T07:55:06.000Z,883034317848539137,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040666972', 'name': 'The New York Times'}}]",,
1521760309593182214,everyone,"[{'type': 'replied_to', 'id': '1521362654346031105'}]","{'mentions': [{'start': 0, 'end': 13, 'username': 'clevergareth', 'id': '480307253'}]}",480307253,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@clevergareth Quite similar to my one today, which I randomly guessed in two from only the word 'PLACE' first time round. 
Wordle 319 2/6

⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩",en,False,1521362654346031105,2022-05-04T07:55:05.000Z,45797880,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760305876979715,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Got there in the end! Check out that pattern!! Wordle 319 6/6

⬜⬜⬜⬜🟨
🟩⬜⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",en,False,1521760305876979715,2022-05-04T07:55:04.000Z,20922870,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760304341954560,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

🟨⬜🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",en,False,1521760304341954560,2022-05-04T07:55:04.000Z,2203299508,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760282388877312,everyone,"[{'type': 'replied_to', 'id': '1521759735606919168'}]","{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/jGE5NMRui1', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",4308172948,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Tildes #65 5/6

⬛⬛⬛⬛🟩⬛⬛
⬛⬛🟨⬛🟨⬛⬛
⬛🟨⬛🟨🟨⬛⬛
🟨🟩🟨🟩⬛⬛⬛
🟩🟩🟩🟩🟩🟩🟩

https://t.co/jGE5NMRui1",en,False,1521758952802947072,2022-05-04T07:54:58.000Z,4308172948,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760268589613056,everyone,,,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","This spoils the fun a bit. Still, I must brag:
Wordle 319 2/6

⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩",en,False,1521760268589613056,2022-05-04T07:54:55.000Z,301701071,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760261530603522,everyone,,"{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/waBZRnlXGc', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Tildes #65 4/6

⬜⬜🟨🟨🟨⬜⬜
🟩🟨⬜⬜⬜⬜⬜
🟩⬜🟨⬜🟨🟩🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/waBZRnlXGc",en,False,1521760261530603522,2022-05-04T07:54:53.000Z,1202366294,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760255696330752,everyone,"[{'type': 'replied_to', 'id': '1521448578245443584'}]","{'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/MWos90E5pw', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'jabenitez88', 'id': '144635599'}, {'start': 13, 'end': 27, 'username': 'cortina_nuria', 'id': '1063358369682079744'}]}",144635599,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@jabenitez88 @cortina_nuria Wordle (ES)  #118 4/6

🟨⬜⬜⬜⬜
⬜🟩⬜🟨🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/MWos90E5pw",en,False,1483336532002017281,2022-05-04T07:54:52.000Z,3001531623,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760253506957312,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

⬛🟩🟩🟨⬛
⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩",en,False,1521760253506957312,2022-05-04T07:54:52.000Z,1433017570135842819,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760246439501824,everyone,,"{'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/fZs7ZsRzEU', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wördl 319 3/6 🔥1
:)
🟩⬜⬜🟨⬜
🟩🟩🟨⬜🟨
🟩🟩🟩🟩🟩
https://t.co/fZs7ZsRzEU",de,False,1521760246439501824,2022-05-04T07:54:50.000Z,1298209592879583232,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760244522790912,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Grrrrrr!!! Wordle 319 X/6

⬜⬜🟩🟨⬜
⬜🟩🟩🟨⬜
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩",en,False,1521760244522790912,2022-05-04T07:54:49.000Z,244441685,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760241037328384,everyone,,"{'hashtags': [{'start': 69, 'end': 76, 'tag': 'Wordle'}], 'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/LcphMPCtkV', 'expanded_url': 'http://septle.com', 'display_url': 'septle.com'}], 'mentions': [{'start': 56, 'end': 67, 'username': 'EricDRhyme', 'id': '70218676'}]}",,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Septle 319 - 🔥 27 day streak - https://t.co/LcphMPCtkV

@EricDRhyme 
#Wordle: 2/6
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩",en,False,1521760241037328384,2022-05-04T07:54:49.000Z,92050709,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760238197739520,everyone,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/5Vo5ie0lBg', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #118 5/6

⬜🟩⬜⬜🟨
🟨🟩⬜⬜⬜
⬜⬜🟨🟩⬜
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/5Vo5ie0lBg",en,False,1521760238197739520,2022-05-04T07:54:48.000Z,909410353242570758,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1521760194266599425,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 319 5/6

⬜🟩⬜🟨⬜
⬜🟩🟩🟨⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",en,False,1521760194266599425,2022-05-04T07:54:37.000Z,19554378,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
