id,source,reply_settings,context_annotations,text,conversation_id,lang,possibly_sensitive,created_at,public_metrics,author_id,referenced_tweets,in_reply_to_user_id,entities,attachments,geo
1521463921584263174,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 5/6

🟨⬛🟩⬛⬛
🟨🟩🟩⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

mabuhok",1521463921584263174,tl,False,2022-05-03T12:17:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1424710065626304514,,,,,
1521463908418134016,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Par🇮🇹le n°119 5/6 e basta

⬛⬛🟨⬛🟨
🟩🟨⬛⬛⬛
🟩⬛🟨⬛🟩
🟩🟨⬛🟩🟩
🟩🟩🟩🟩🟩

Wordle 318 5/6 lets go

⬛⬛⬛⬛🟨
⬛⬛🟨⬛⬛
⬛🟩🟨⬛⬛
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1521463908418134016,en,False,2022-05-03T12:17:17.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1300808306165010433,,,,,
1521463907151400960,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 5/6

🟨⬛⬛⬛⬛
⬛🟨⬛🟨⬛
🟨🟩⬛⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",1521463907151400960,en,False,2022-05-03T12:17:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1385358640903856128,,,,,
1521463904525852672,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Hate these types Wordle 318 6/6

⬛🟩⬛⬛🟨
⬛🟩🟨⬛🟩
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1521463904525852672,en,False,2022-05-03T12:17:16.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",305833091,,,,,
1521463898242748416,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 5/6

⬛🟩⬛⬛🟨
🟨🟩⬛🟨⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩 https://t.co/B96MDgMEl0",1521463898242748416,en,False,2022-05-03T12:17:15.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}",168901404,,,"{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/B96MDgMEl0', 'expanded_url': 'https://twitter.com/mikeyinhouston/status/1521463898242748416/photo/1', 'display_url': 'pic.twitter.com/B96MDgMEl0', 'media_key': '16_1521463868622524416'}]}",{'media_keys': ['16_1521463868622524416']},
1521463897101897729,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@NftCaitlin Wordle 318 3/6

🟩⬛🟨🟩⬛
🟩⬛⬛🟩🟩
🟩🟩🟩🟩🟩

i almost forgot about wordle!!",1521461028835315714,en,False,2022-05-03T12:17:15.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1479145387739029506,"[{'type': 'replied_to', 'id': '1521461028835315714'}]",1025960215340933120,"{'mentions': [{'start': 0, 'end': 11, 'username': 'NftCaitlin', 'id': '1025960215340933120'}]}",,
1521463894191005698,TweetDeck,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 5/6

⬛⬛⬛🟨🟨
🟨⬛🟨⬛⬛
⬛🟩🟨⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1521463894191005698,en,False,2022-05-03T12:17:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1413175158,,,,,
1521463889422168064,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 3/6

🟨⬜⬜🟩⬜
⬜⬜🟨🟩⬜
🟩🟩🟩🟩🟩 https://t.co/gTm6x9eY3A",1521463889422168064,en,False,2022-05-03T12:17:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",14800686,,,"{'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/gTm6x9eY3A', 'expanded_url': 'https://twitter.com/Orangulent/status/1521463889422168064/photo/1', 'display_url': 'pic.twitter.com/gTm6x9eY3A', 'media_key': '16_1521463883625603073'}]}",{'media_keys': ['16_1521463883625603073']},
1521463882832822272,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 6/6

⬛🟨⬛⬛⬛
🟨🟨⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟩⬛🟨⬛
⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩",1521463882832822272,en,False,2022-05-03T12:17:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1476194247325978628,,,,,
1521463876822392832,Twitter for iPad,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛⬛⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
nice",1521463876822392832,en,False,2022-05-03T12:17:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1347149427476221954,,,,,
1521463872116375554,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

⬜⬜🟨🟩⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩 https://t.co/pcXOPXx9a7",1521463872116375554,en,False,2022-05-03T12:17:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",342367704,,,"{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/pcXOPXx9a7', 'expanded_url': 'https://twitter.com/boverholt1/status/1521463872116375554/photo/1', 'display_url': 'pic.twitter.com/pcXOPXx9a7', 'media_key': '16_1521463862696058881'}]}",{'media_keys': ['16_1521463862696058881']},
1521463864038154242,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 6/6

⬜⬜⬜⬜⬜
⬜🟨⬜⬜🟨
⬜🟩⬜⬜🟩
⬜⬜🟩⬜⬜
⬜⬜⬜⬜🟨
🟩🟩🟩🟩🟩",1521463864038154242,en,False,2022-05-03T12:17:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1117394681187438592,,,,,
1521463845939777537,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 6/6
Jesus
⬛⬛🟨⬛⬛
⬛⬛⬛🟨⬛
🟨⬛⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1521463845939777537,en,False,2022-05-03T12:17:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1185353032172736518,,,,,
1521463845633630211,Twitter for iPad,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 3/6

🟨⬜⬜🟩⬜
⬜🟨🟨🟩⬜
🟩🟩🟩🟩🟩",1521463845633630211,en,False,2022-05-03T12:17:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",17545390,,,,,
1521463836104364032,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 6/6

🟨⬛🟨⬛⬛
⬛🟨🟨⬛⬛
⬛🟩🟨⬛🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1521463836104364032,en,False,2022-05-03T12:17:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1162315472789893120,,,,,
1521463828453769221,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

🟨⬜🟨⬜🟩
⬜⬜🟩⬜⬜
⬜🟨⬜⬜⬜
🟩🟩🟩🟩🟩",1487771465319690243,en,False,2022-05-03T12:16:58.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",3799158017,"[{'type': 'replied_to', 'id': '1521192441042321414'}]",3799158017,,,
1521463828332130304,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 6/6 So NOT impressed!

⬜⬜🟨⬜⬜
⬜🟩🟩⬜⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1521463828332130304,en,False,2022-05-03T12:16:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2744571060,,,,,
1521463826063011841,Twitter for iPad,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@SuzieEnoch @JuliaFLondon 
Hey, look at me! 2nd time this week. 

Wordle 318 3/6

🟨🟨⬜⬜⬜
⬜🟨🟩⬜🟩
🟩🟩🟩🟩🟩",1521463826063011841,en,False,2022-05-03T12:16:58.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",29576866,,562485322,"{'mentions': [{'start': 0, 'end': 11, 'username': 'SuzieEnoch', 'id': '562485322'}, {'start': 12, 'end': 25, 'username': 'JuliaFLondon', 'id': '16314733'}]}",,
1521463823957430274,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 3/6

🟩⬛🟨🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
Lucky first guess.  Nearly in two!!!",1521463823957430274,en,False,2022-05-03T12:16:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",88515964,,,,,
1521463822896168960,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 3/6*

⬛⬛⬛🟩⬛
⬛🟨🟨🟩⬛
🟩🟩🟩🟩🟩",1521463822896168960,en,False,2022-05-03T12:16:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1509842079496634368,,,,,
1521463822883696643,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 3/6

⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
🟩🟩🟩🟩🟩",1521463822883696643,en,False,2022-05-03T12:16:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",879736017745362944,,,,,
1521463820752986112,Twitter for iPad,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@duckstreammedia @SuzanneWinland @Sen_Blutarski 😵‍💫

Wordle 318 5/6*

⬜🟨🟩⬜⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1521339481848266753,en,False,2022-05-03T12:16:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",824969674236510209,"[{'type': 'replied_to', 'id': '1521463303578566656'}]",1306401223034142720,"{'mentions': [{'start': 0, 'end': 16, 'username': 'duckstreammedia', 'id': '1306401223034142720'}, {'start': 17, 'end': 32, 'username': 'SuzanneWinland', 'id': '2864978351'}, {'start': 33, 'end': 47, 'username': 'Sen_Blutarski', 'id': '1471625324219846661'}]}",,
1521463816286052354,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

🟨⬜⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩　Halfway to my max streak",1521463816286052354,en,False,2022-05-03T12:16:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1130992556387590144,,,,,
1521463815757389824,Twitter Web App,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","ポケモンWordle 6/10

⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛🟨⬛
🟨⬛⬛⬛⬛
⬛⬛⬛🟨⬛
🟩🟩🟩⬛⬛

https://t.co/kC5kE220E0
 #ポケモンWordle",1521463815757389824,ja,True,2022-05-03T12:16:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",227639865,,,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/kC5kE220E0', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",,
1521463815203926016,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

⬛🟩⬛⬛⬛
⬛🟩🟨⬛🟩
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1521463815203926016,en,False,2022-05-03T12:16:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1197819157670219776,,,,,
1521463802428018688,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 5/6

🟩🟩⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩",1521463802428018688,en,False,2022-05-03T12:16:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1362781467458289664,,,,,
1521463795113246721,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

⬛🟨⬛🟩⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1521463795113246721,en,False,2022-05-03T12:16:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",291638795,,,,,
1521463787517362177,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

⬛🟨⬛🟨⬛
🟨⬛🟨⬛⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1521463787517362177,en,False,2022-05-03T12:16:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",335934413,,,,,
1521463784346628096,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 3/6

⬛🟨🟨⬛⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩",1521463784346628096,en,False,2022-05-03T12:16:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1015912590038294528,,,,,
1521463783402655744,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 3/6

⬜🟨⬜⬜⬜
⬜🟨🟨⬜🟩
🟩🟩🟩🟩🟩",1521463783402655744,en,False,2022-05-03T12:16:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",619514868,,,,,
1521463766202089473,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","IM TOO GOOD 

Wordle 318 6/6

🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1521463766202089473,en,False,2022-05-03T12:16:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1509085266585485319,,,,,
