id,context_annotations,source,entities,author_id,lang,possibly_sensitive,text,conversation_id,created_at,public_metrics,referenced_tweets,in_reply_to_user_id,reply_settings,geo,attachments
1522305908843454467,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPad,"{'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/wSxtCzoaPH', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'BirgitHrtl2', 'id': '1053012833846349825'}, {'start': 13, 'end': 27, 'username': 'FrauPlannerer', 'id': '1334523858326614025'}, {'start': 28, 'end': 37, 'username': 'dewordle', 'id': '1482411529152741376'}]}",1273691685428490240,de,False,"@BirgitHrtl2 @FrauPlannerer @dewordle Wördl 320 X/6 🔥0

⬜⬜🟨⬜⬜
⬜⬜⬜🟨🟨
⬜⬜⬜⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩🟨🟩

https://t.co/wSxtCzoaPH

Obwohl das Thema grad aktuell ist bei mir 🫢🙈🙈",1506009296076963848,2022-05-05T20:03:06.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}","[{'type': 'replied_to', 'id': '1522041334655332352'}]",1053012833846349825,everyone,,
1522305906301714432,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPad,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/PU9zVLcsth', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",14336933,en,False,"Wordle (ES)  #119 5/6

🟨🟨🟨⬛⬛
🟨🟨🟨🟨⬛
🟩🟨🟩🟨⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/PU9zVLcsth",1522305906301714432,2022-05-05T20:03:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,everyone,,
1522305901960777728,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",Twitter for Android,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/gxKi0EJNag', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",1076856970051674112,ja,False,"ポケモンWordle 3/10

⬛⬛⬛⬛⬛
⬛⬛⬛🟨🟩
🟩🟩🟩🟩🟩

https://t.co/gxKi0EJNag
 #ポケモンWordle",1522305901960777728,2022-05-05T20:03:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,everyone,,
1522305868465053696,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPad,,907868202859765760,en,False,"Wordle 321 5/6

⬛⬛⬛⬛🟩
⬛🟩⬛⬛⬛
🟨⬛⬛⬛⬛
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩

nerdlegame 106 5/6

⬛⬛🟪🟩⬛🟪🟪⬛
🟪🟪🟪⬛🟪🟪⬛⬛
🟪⬛⬛🟪⬛🟩🟩⬛
🟪🟪🟪🟩🟪🟩🟩🟪
🟩🟩🟩🟩🟩🟩🟩🟩",1522305868465053696,2022-05-05T20:02:56.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,,everyone,,
1522305865092640771,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 16, 'username': 'onhertiptoefeet', 'id': '835715599'}]}",761480301042339840,en,False,"@onhertiptoefeet Me too. Not a real word in my view 🤣

Wordle 320 X/6

⬛⬛🟨⬛⬛
⬛🟩🟨🟩⬛
⬛🟩⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩",1522079179881295872,2022-05-05T20:02:55.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'type': 'replied_to', 'id': '1522079179881295872'}]",835715599,everyone,{'place_id': '06fd4c17a5b4ac9d'},
1522305851389796355,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/3PcbsCIN4n', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",2825492065,en,False,"Wordle (ES)  #119 5/6

🟨🟨⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/3PcbsCIN4n",1522305851389796355,2022-05-05T20:02:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,everyone,,
1522305833962549248,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/i2V1OSRL6O', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1209728582,en,False,"Wordle (ES)  #119 5/6

⬜🟩⬜🟨⬜
🟨🟩⬜⬜⬜
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/i2V1OSRL6O",1522305833962549248,2022-05-05T20:02:48.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,,everyone,,
1522305816216363012,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,1335351034714214407,en,False,"Wordle 320 5/6

⬛🟨🟨⬛🟩
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩

bruh… 😤",1522305816216363012,2022-05-05T20:02:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305814295318528,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,,96117898,en,False,"Wordle 321 4/6

🟨⬛⬛⬛🟩
⬛⬛⬛⬛⬛
🟩⬛🟨⬛🟩
🟩🟩🟩🟩🟩",1522305814295318528,2022-05-05T20:02:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,{'place_id': '2a3a6daaec3b0848'},
1522305809790771201,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/E7XdWue2od', 'expanded_url': 'http://HadejSlova.cz', 'display_url': 'HadejSlova.cz'}, {'start': 131, 'end': 154, 'url': 'https://t.co/P6qkFkw2zt', 'expanded_url': 'https://hadejslova.cz/', 'display_url': 'hadejslova.cz'}], 'hashtags': [{'start': 70, 'end': 81, 'tag': 'hadejSlova'}, {'start': 82, 'end': 89, 'tag': 'den111'}, {'start': 90, 'end': 96, 'tag': 'krok5'}]}",45598709,cs,False,"https://t.co/E7XdWue2od den 111. [5/6]

🟨⬜⬜⬜🟨
⬜🟨🟨⬜🟨
⬜🟩🟨⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
#hadejSlova #den111 #krok5
Čas: 7min 35s
Česká verze Wordle
 https://t.co/P6qkFkw2zt",1522305809790771201,2022-05-05T20:02:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305788261380096,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",TweetDeck,,26602512,en,False,"Greetings, fellow cultists.
Anger is part of you. Denying it, or hiding from it cannot control or eliminate it. Only by understanding that can we understand ourselves.
Apparently our transcendental word guru know this.
Wordle 320 4/6

⬛🟨⬛⬛⬛
⬛🟨🟨⬛🟩
⬛🟨🟩⬛🟩
🟩🟩🟩🟩🟩",1522305788261380096,2022-05-05T20:02:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305771446620160,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,259579833,en,False,"Wordle 321 2/6

🤩🤩🤩

🟩⬜🟨⬜🟩
🟩🟩🟩🟩🟩",1522305771446620160,2022-05-05T20:02:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,,everyone,,
1522305769252737031,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,,51410673,en,False,"Wordle 320 5/6

🟨⬛🟨⬛🟨
🟨⬛⬛🟩⬛
🟩🟩🟨⬛🟨
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522305769252737031,2022-05-05T20:02:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305764345651201,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",Twitter for Android,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/FAmq24ddB4', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",147521959,ja,False,"ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/FAmq24ddB4
 #ポケモンWordle",1522305764345651201,2022-05-05T20:02:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,everyone,,
1522305752710324225,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,,1514249521290637312,en,False,"Wordle 320 6/6

⬜⬜⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1522305752710324225,2022-05-05T20:02:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305750646800387,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Plume for Android,,41420310,en,False,"That was cheating 😖
 - Wordle 320 X/6

⬛⬛⬛⬛🟨
🟨🟩⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩",1522305750646800387,2022-05-05T20:02:28.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305748839317504,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,,117852288,en,False,"Wordle 321 X/6

🟨🟨🟨⬛⬛
⬛🟩🟨⬛🟩
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩",1522305748839317504,2022-05-05T20:02:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305746838425603,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,1289748462007967745,en,False,"Wordle 320 5/6

🟨🟩⬛⬛⬛
⬛🟩🟨🟩⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522305746838425603,2022-05-05T20:02:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305745869369345,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,1449570407854477313,ja,False,"昨日のWordle 320 4/6

⬜🟨⬜⬜🟨
⬜🟨🟨⬜⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩

crate
shown
hover
homer",1484225734633979906,2022-05-05T20:02:27.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'type': 'replied_to', 'id': '1521898066550280192'}]",1449570407854477313,everyone,,
1522305739028672512,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,21586145,en,False,"Wordle 320 5/6

⬜🟨🟨⬜🟩
⬜🟩⬜⬜⬜
⬜⬜⬜⬜⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1522305739028672512,2022-05-05T20:02:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305734616268800,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,1432159820908531714,en,False,"Wordle 320 3/6
🙂

⬛🟩⬛⬛🟩
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩",1522305734616268800,2022-05-05T20:02:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305732259069957,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/kFRz52CcRA', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",3008366421,en,False,"Wordle (ES)  #119 5/6

🟨🟨⬜🟨⬜
⬜🟨⬜🟨🟨
🟨🟩🟨🟨⬜
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/kFRz52CcRA",1522305732259069957,2022-05-05T20:02:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,everyone,,
1522305725434777601,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,1404050031372607492,en,False,"Wordle 321 3/6

🟨⬛⬛⬛🟩
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩",1522305725434777601,2022-05-05T20:02:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305719944757248,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,1351567226571087874,ja,False,"Wordle 321 5/6

⬜⬜⬜⬜⬜
🟨🟨⬜⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

ほー",1522305719944757248,2022-05-05T20:02:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,,everyone,,
1522305709832290304,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,,207385257,ja,False,"Wordle 321 2/6 ふふふ…

⬛🟨🟩⬛🟨
🟩🟩🟩🟩🟩",1522305709832290304,2022-05-05T20:02:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305707571220480,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,3294486626,en,False,"Wordle 320 3/6

⬜🟨⬜🟩⬜
🟨⬜⬜🟩⬜
🟩🟩🟩🟩🟩",1522305707571220480,2022-05-05T20:02:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305707516870656,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,,1374455384593756160,en,False,"Wordle 321 5/6

⬛🟨🟨⬛⬛
🟩⬛⬛⬛⬛
⬛⬛🟨🟨⬛
🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩",1522305707516870656,2022-05-05T20:02:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305701070225412,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040666972', 'name': 'The New York Times'}}]",Twitter for iPhone,"{'mentions': [{'start': 92, 'end': 100, 'username': 'nytimes', 'id': '807095'}], 'hashtags': [{'start': 83, 'end': 90, 'tag': 'wordle'}]}",71335747,en,False,"Wordle 320 5/6

⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛⬛⬛⬛🟨
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩

I got it on the 2nd but hesitated😵‍💫#wordle ⁦@nytimes⁩",1522305701070225412,2022-05-05T20:02:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305700516540420,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,"{'mentions': [{'start': 137, 'end': 145, 'username': 'janr572', 'id': '374324469'}, {'start': 146, 'end': 159, 'username': 'TheEastGhost', 'id': '703299064306208768'}, {'start': 160, 'end': 174, 'username': 'HeSlimedMeRay', 'id': '388034870'}, {'start': 175, 'end': 185, 'username': 'Rensday11', 'id': '3178440841'}, {'start': 186, 'end': 200, 'username': '_PhoenixPenny', 'id': '980871736379002881'}, {'start': 201, 'end': 215, 'username': 'random_tammie', 'id': '226018414'}, {'start': 216, 'end': 231, 'username': 'SheepFanFaeEly', 'id': '278766990'}]}",905516062279651332,en,False,"Wordle 320 X/6
Aaaaaaarrrrrrgh!!!!
I ran out of variations that fitted with the letters I got right!
⬜🟨⬜🟩⬜
🟨🟩⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
@JanR572 @TheEastGhost @HeSlimedMeRay @Rensday11 @_PhoenixPenny @Random_Tammie @SheepFanFaeEly",1522305700516540420,2022-05-05T20:02:16.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",,,everyone,,
1522305696485752832,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,732722772984659968,en,False,"Wordle 320 6/6

⬛🟨⬛🟩⬛
⬛⬛⬛🟩🟩
🟨⬛⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522305696485752832,2022-05-05T20:02:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305685760794625,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,56621280,en,False,"Wordle 320 4/6

⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1522305685760794625,2022-05-05T20:02:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305683181477888,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070731963944787968', 'name': 'Questlove', 'description': 'African-American musician'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '1070731963944787968', 'name': 'Questlove', 'description': 'African-American musician'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,"{'mentions': [{'start': 0, 'end': 10, 'username': 'questlove', 'id': '14939981'}]}",1381225916509130758,en,False,"@questlove Wordle 320 X/6

⬜🟨⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",1522218860417482759,2022-05-05T20:02:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'type': 'replied_to', 'id': '1522218860417482759'}]",14939981,everyone,,
1522305682648846343,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,,62756025,en,False,"That was oddly difficult Wordle 320 X/6

⬜⬜🟨⬜🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",1522305682648846343,2022-05-05T20:02:12.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305681465896960,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,,1095777844288937984,en,False,"Wordle 320 6/6

⬜⬜⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1522305681465896960,2022-05-05T20:02:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
1522305681461760000,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,,2727858676,en,False,"Wordle 320 5/6

⬜🟨🟨⬜⬜
🟨🟩⬜🟩⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩This game has been added to my list of annoyances this week. That is all.",1522305681461760000,2022-05-05T20:02:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,everyone,,
