id,author_id,lang,created_at,text,public_metrics,reply_settings,possibly_sensitive,source,conversation_id,context_annotations,referenced_tweets,in_reply_to_user_id,entities,attachments,geo
1521186010838708224,69499941,en,2022-05-02T17:53:01.000Z,"Wordle Tildes #63 5/6

⬜🟩⬜⬜⬜🟩
⬜🟩⬜⬜⬜🟩
⬜🟩⬜⬜⬜🟩
⬜⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/v61qQnxQzn","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521186010838708224,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/v61qQnxQzn', 'expanded_url': 'https://wordle.danielfrg.com/tildes/', 'display_url': 'wordle.danielfrg.com/tildes/'}]}",,
1521186004438245376,3252995363,en,2022-05-02T17:53:00.000Z,"Wordle 317 4/6

🟩⬜🟨⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521186004438245376,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185986746941442,1039498562512408577,ja,2022-05-02T17:52:56.000Z,"日本語のWordle（ローマ字）
#110
4/6
https://t.co/AsCPUr0yGi
🟥 🟥 ⬜ ⬜ ⬜
🟥 🟥 🟥 ⬜ 🟥
🟥 🟩 🟥 🟩 🟩
🟩 🟩 🟩 🟩 🟩

知らん","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521185986746941442,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/AsCPUr0yGi', 'expanded_url': 'https://wordle-jp.netlify.app/', 'display_url': 'wordle-jp.netlify.app'}]}",,
1521185970699177984,1406568380,ja,2022-05-02T17:52:52.000Z,"Wordle 318 5/6

🟨⬜⬜🟨⬜
🟨🟨⬜⬜⬜
⬜🟨🟨🟨🟨
⬜🟨🟨🟩⬜
🟩🟩🟩🟩🟩

苦戦した汗","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521185970699177984,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185968706883584,1382971830,de,2022-05-02T17:52:51.000Z,"@DaveD147 
Hast Du das laute ""hä?"" gehört, als mein Startwort 0 Treffer zeigte? Weiß gar nicht, ob ich das schon mal hatte. 

Daves Wördl 3/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩

https://t.co/0FG8VbZMsY","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter Web App,1521185968706883584,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,3178823195,"{'urls': [{'start': 162, 'end': 185, 'url': 'https://t.co/0FG8VbZMsY', 'expanded_url': 'http://wordle.at/+du/?Dave/KE6rC0', 'display_url': 'wordle.at/+du/?Dave/KE6r…'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'DaveD147', 'id': '3178823195'}]}",,
1521185958393049089,862796370414977025,en,2022-05-02T17:52:49.000Z,"I can’t seem to get through w/o a mistake.🙄 Wordle 317 4/6

⬜🟨⬜🟨⬜
🟩⬜🟩🟩🟨
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩#pawswordle","{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}",everyone,False,Twitter for iPad,1521185958393049089,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'hashtags': [{'start': 83, 'end': 94, 'tag': 'pawswordle'}]}",,
1521185945898438656,1436144636360368131,en,2022-05-02T17:52:46.000Z,"Wordle Tildes #63 6/6

⬜🟩⬜⬜⬜🟩
⬜🟩⬜⬜⬜🟩
🟩🟩⬜⬜⬜⬜
⬜🟨🟨⬜⬜🟩
⬜🟨⬜⬜🟩⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/wxAYdlP7dD","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter Web App,1521185945898438656,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/wxAYdlP7dD', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,
1521185933776896001,15118316,en,2022-05-02T17:52:43.000Z,"Wordle (ES)  #116 3/6

⬛🟨🟨⬛🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩
 https://t.co/BeLNUv4CiV","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521185933776896001,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/BeLNUv4CiV', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521185916597211136,480266827,en,2022-05-02T17:52:39.000Z,"Wordle 318 6/6

⬜⬜⬜⬜⬜
⬜🟨⬜⬜⬜
🟨🟩⬜⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521185916597211136,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185914340638720,62226841,en,2022-05-02T17:52:38.000Z,"Wordle 318 4/6

⬛🟨🟩⬛🟨
⬛🟩🟩⬛🟨
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521185914340638720,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185912012656644,43412831,en,2022-05-02T17:52:38.000Z,"Wordle 317 3/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521185912012656644,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185911572029440,60905191,en,2022-05-02T17:52:38.000Z,"Wordle 318 5/6

🟩⬜⬜⬜🟩
⬜⬜⬜🟩⬜
⬜⬜🟨🟩⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521185911572029440,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185909261189120,102321171,en,2022-05-02T17:52:37.000Z,"Wordle 317 3/6

⬛🟨🟩🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521185909261189120,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185909256859649,1301169950157991936,en,2022-05-02T17:52:37.000Z,"Wordle 318 6/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521185909256859649,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185888356618240,1231256652076089345,tl,2022-05-02T17:52:32.000Z,"Wordle 318 X/6

⬛⬛⬛⬛🟨
⬛🟨🟨⬛⬛
🟨🟨⬛⬛🟩
⬛🟨🟩⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩

ayos ah 🥲","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521185888356618240,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185886448332800,176615052,en,2022-05-02T17:52:32.000Z,"Wordle 317 6/6

⬛⬛⬛⬛🟨
⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩 yikes","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521185886448332800,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185884871495681,1338510179881512960,ja,2022-05-02T17:52:31.000Z,"注音dle 318 X/6 ?_?

🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
https://t.co/eQA3QdDpQk","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter Web App,1488932135860056067,,"[{'type': 'replied_to', 'id': '1520730511165255680'}]",1338510179881512960,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/eQA3QdDpQk', 'expanded_url': 'https://words.hk/static/bopomofo-wordle/', 'display_url': 'words.hk/static/bopomof…', 'status': 200, 'title': '注音版 Wordle', 'description': 'Bopomofo Wordle 注音 Wordle 每天更新', 'unwound_url': 'https://words.hk/static/bopomofo-wordle/'}]}",,
1521185864637984770,1022226884812316674,en,2022-05-02T17:52:27.000Z,"Wordle (ES)  #116 4/6

🟩🟩⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/IC4EJZ0oY8","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521185864637984770,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/IC4EJZ0oY8', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521185858002747394,1064684837947101184,en,2022-05-02T17:52:25.000Z,"Wordle 318 4/6

🟨🟨⬛⬛⬛
⬛⬛🟨🟨🟩
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521185858002747394,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185854529499136,47663459,en,2022-05-02T17:52:24.000Z,"Wordle 318 4/6*

🟨⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521185854529499136,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185848644964355,22974293,en,2022-05-02T17:52:23.000Z,"Wordle 318 3/6

⬜⬜🟩⬜⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for Android,1521185848644964355,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,{'place_id': '0022e3c837579650'}
1521185843347607553,4827420532,en,2022-05-02T17:52:21.000Z,"Wordle 317 4/6

⬛🟨⬛🟨⬛
🟩⬛⬛🟩🟩
🟩🟨⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521185843347607553,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185828294307840,847177500,en,2022-05-02T17:52:18.000Z,"Word #122 (🇫🇷 - Hard) - 5/6

⬛⬛⬛⬛⬛🟨
⬛🟩⬛⬛🟩🟩
⬛🟩⬛⬛🟩🟩
⬛🟩⬛⬛🟩🟩
🟩🟩🟩🟩🟩🟩

Play it here!
https://t.co/xsyhRIEHHf

#wordle #dailywordchallenge #dailywordleclub","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for Android,1521185828294307840,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 79, 'end': 102, 'url': 'https://t.co/xsyhRIEHHf', 'expanded_url': 'https://onelink.to/wordlegame', 'display_url': 'onelink.to/wordlegame'}], 'hashtags': [{'start': 104, 'end': 111, 'tag': 'wordle'}, {'start': 112, 'end': 131, 'tag': 'dailywordchallenge'}, {'start': 132, 'end': 148, 'tag': 'dailywordleclub'}]}",,
1521185824976551936,544727484,en,2022-05-02T17:52:17.000Z,"Wordle 317 X/6

⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
🟩⬛🟩🟨⬛
🟩⬛🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛

brooo i was so close 😭","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521185824976551936,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185823579947011,25734277,en,2022-05-02T17:52:17.000Z,"@KathaPollitt Oh yeah? Well, Wordle 317 6/6*

🟩⬛⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",everyone,False,Tweetbot for iΟS,1521158911675572227,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070710940427939843', 'name': 'James Gleick', 'description': 'American author, journalist, and biographer'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1070710940427939843', 'name': 'James Gleick', 'description': 'American author, journalist, and biographer'}}]","[{'type': 'replied_to', 'id': '1521158911675572227'}]",260959284,"{'mentions': [{'start': 0, 'end': 13, 'username': 'KathaPollitt', 'id': '260959284'}]}",,
1521185823244230656,2811322865,en,2022-05-02T17:52:17.000Z,"@IMontoyaInsists Wordle 317 3/6

🟩🟩⬛⬛🟩
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩

Wife got it in 2 (😒)","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter Web App,1521161837496000514,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","[{'type': 'replied_to', 'id': '1521161837496000514'}]",2383871725,"{'mentions': [{'start': 0, 'end': 16, 'username': 'IMontoyaInsists', 'id': '2383871725'}]}",,
1521185821843329025,1519657381700931584,en,2022-05-02T17:52:16.000Z,"Wordle 318 6/6

🟨⬛🟩⬛⬛
⬛🟨🟩🟨⬛
⬛⬛🟩⬛🟨
⬛🟨🟩⬛🟨
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩

fucking shit","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPad,1521185821843329025,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185805598875649,3437963831,es,2022-05-02T17:52:12.000Z,"Wordle Científico #50 3/6

⬜⬜🟨⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/GC4mw8QiGf","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521185805598875649,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/GC4mw8QiGf', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,
1521185804047028226,16100069,en,2022-05-02T17:52:12.000Z,"Wordle 317 4/6

⬛⬛⬛🟩⬛
⬛⬛⬛🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521185804047028226,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185787584393216,857422576284569600,en,2022-05-02T17:52:08.000Z,"Wordle 317 5/6
#Wordle317
#Wordle
⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟨🟨⬛⬛🟨
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for Android,1521185787584393216,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'hashtags': [{'start': 15, 'end': 25, 'tag': 'Wordle317'}, {'start': 26, 'end': 33, 'tag': 'Wordle'}]}",,
1521185786279825408,1186272755211128835,en,2022-05-02T17:52:08.000Z,"Wordle 318 5/6

⬛🟩🟩⬛⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521185786279825408,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185782794702848,957823635779084288,th,2022-05-02T17:52:07.000Z,"Wordle 318 4/6

🟩⬛🟨⬛🟩
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩
กุงงว่าบรรทัด 3 คือจะจิ้มซ้ำเพื่อ

#Thwordle 105 5/6

🟩🟩🟩⬜⬜⬜
🟩🟩🟩⬜⬜⬜
🟩🟩🟩⬜🟩⬜
🟩🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",mentionedUsers,False,Twitter for iPad,1512865507493523461,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","[{'type': 'replied_to', 'id': '1520816018410860544'}]",957823635779084288,"{'hashtags': [{'start': 75, 'end': 84, 'tag': 'Thwordle'}]}",,
1521185767611019264,1000864361643200514,es,2022-05-02T17:52:03.000Z,"Wordle (ES)  #116 6/6

⬛🟨⬛⬛⬛
⬛🟨⬛🟩⬛
⬛⬛🟨🟩⬛
🟩🟩⬛🟩⬛
🟩🟩⬛🟩🟨
🟩🟩🟩🟩🟩
 
esto es totalmente cualquiera, es imposible de pedo le pegue","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,False,Twitter for Android,1521185767611019264,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185763244875777,835670318756790272,en,2022-05-02T17:52:02.000Z,"Wordle 317 4/6

⬛⬛⬛⬛⬛
🟨⬛⬛⬛🟩
⬛🟨🟨🟨🟩
🟩🟩🟩🟩🟩
Yeeessss!!!","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521185763244875777,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185750401929224,2610152868,en,2022-05-02T17:51:59.000Z,"Wordle 317 6/6

⬜⬜⬜⬜⬜
🟩⬜🟩⬜⬜
🟩⬜🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter for iPhone,1521185750401929224,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521185744479744000,112244329,ja,2022-05-02T17:51:58.000Z,"ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/VncIgD1wJb
 #ポケモンWordle 

消去法だった…","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,False,Twitter Web App,1521185744479744000,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/VncIgD1wJb', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",,
1521185741732204545,1003993210203455489,es,2022-05-02T17:51:57.000Z,"Wordle (ES)  #116 4/6
Y salió!!! @lulita_37
@majogm
⬜⬜🟨⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/iJWBYMqq6a","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter for Android,1521185741732204545,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"{'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/iJWBYMqq6a', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 33, 'end': 43, 'username': 'lulita_37', 'id': '372292395'}, {'start': 44, 'end': 51, 'username': 'majogm', 'id': '22967586'}]}",,
1521185717283557376,1190490284800364545,en,2022-05-02T17:51:51.000Z,"im the most 5head player here

Wordle 318 4/6

🟩⬛⬛⬛⬛
⬛⬛⬛🟨⬛
⬛🟨🟨⬛🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,False,Twitter Web App,1521185717283557376,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
