id,source,reply_settings,entities,context_annotations,text,conversation_id,lang,possibly_sensitive,created_at,public_metrics,author_id,referenced_tweets,in_reply_to_user_id,geo,attachments
1520203927471689728,Twitter Web App,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 5/6

⬜⬜⬜🟨⬜
⬜🟨⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩",1520203927471689728,en,False,2022-04-30T00:50:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1177903008924889088,,,,
1520203924363431938,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 314 3/6

⬛⬛⬛🟩⬛
⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩",1520203924363431938,en,False,2022-04-30T00:50:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",178840618,,,,
1520203919221219328,Twitter for iPhone,everyone,"{'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/MOspqp36hF', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #113 3/6

Excelente

⬜🟨⬜⬜⬜
⬜🟨🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/MOspqp36hF",1520203919221219328,en,False,2022-04-30T00:50:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1063989926717321216,,,,
1520203893048754176,Twitter for Android,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/r0x6kWiNlj', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle Türkçe 315 5/6

⬜🟨⬜🟨⬜
🟨⬜⬜🟨⬜
⬜🟩🟩⬜🟩
🟨⬜🟨⬜🟩
🟩🟩🟩🟩🟩

https://t.co/r0x6kWiNlj",1520203893048754176,tr,False,2022-04-30T00:50:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1444971226376638464,,,,
1520203866029146112,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 4/6

⬛⬛🟨⬛🟩
🟩⬛🟨⬛🟨
🟨🟨⬛⬛🟩
🟩🟩🟩🟩🟩",1520203866029146112,en,False,2022-04-30T00:50:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2983512557,,,,
1520203864536150016,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 5/6

🟨🟩⬛⬛⬛
⬛🟩🟨⬛⬛
🟩🟩⬛🟨🟨
🟩🟩🟨🟨🟩
🟩🟩🟩🟩🟩
これは無理",1520203864536150016,ja,False,2022-04-30T00:50:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",338437149,,,,
1520203834223734784,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 6/6

⬛🟨🟨⬛⬛
🟩⬛🟩🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520203834223734784,en,False,2022-04-30T00:50:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",134871638,,,,
1520203824367087617,Twitter for Android,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","きせき！！
Wordle 315 6/6

⬛⬛🟩🟨⬛
⬛⬛🟩🟨🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520203824367087617,ja,False,2022-04-30T00:50:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1062130681810083840,,,,
1520203823150682112,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 3/6
Really a hard one 🙄
🟨🟩⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩",1520203823150682112,en,False,2022-04-30T00:50:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",526413995,,,,
1520203780020908033,Twitter Web App,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 6/6

⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩

これは難しかった",1520203780020908033,ja,False,2022-04-30T00:49:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1371899320002244609,,,,
1520203779806830599,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 314 4/6

⬛⬛🟩⬛🟩
⬛⬛⬛⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",1520203779806830599,en,False,2022-04-30T00:49:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",181247196,,,,
1520203775478497281,Twitter Web App,everyone,"{'mentions': [{'start': 0, 'end': 11, 'username': 'Dame__Jane', 'id': '1469130776474128387'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@Dame__Jane I try to get the vowels first. So first word contains 3. I use ounce. From there I use eatonshrdlu. So todays, ounce is an airshot. Followed by staid. (got all vowels covered). Hit it in 5. 
Wordle 315 5/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
🟨🟨⬜⬜🟩
🟩⬜🟨⬜🟩
🟩🟩🟩🟩🟩",1520076831453741056,en,False,2022-04-30T00:49:58.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",504608166,"[{'type': 'replied_to', 'id': '1520076831453741056'}]",1469130776474128387,,
1520203760957640704,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 314 3/6

⬜⬜⬜🟨🟩
🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩",1520203760957640704,en,False,2022-04-30T00:49:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4427561914,,,,
1520203760080936960,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 314 5/6

⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1520203760080936960,en,False,2022-04-30T00:49:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",386270446,,,,
1520203746109964288,Twitter for Android,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 5/6

⬜⬜🟨⬜⬜
⬜🟨🟨⬜⬜
🟨⬜⬜⬜⬜
⬜⬜⬜🟨🟨
🟩🟩🟩🟩🟩
知らない単語",1520203746109964288,ja,False,2022-04-30T00:49:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",102013375,,,,
1520203721049001985,Twitter for iPhone,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/3yyp8hZnzX', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","ポケモンWordle 5/10

⬛⬛🟨⬛⬛
⬛🟨⬛⬛🟨
⬛🟨⬛🟩⬛
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/3yyp8hZnzX
 #ポケモンWordle",1520203721049001985,ja,False,2022-04-30T00:49:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1252205304181166082,,,,
1520203714941919233,Twitter for Android,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 6/6

⬜🟨🟨⬜⬜
⬜🟩🟩⬜⬜
⬜⬜⬜🟨⬜
⬜⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩",1520203714941919233,en,False,2022-04-30T00:49:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",72552163,,,,
1520203697607045120,Twitter for Android,everyone,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/PeV3dfHey5', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #113 2/6

⬜🟨🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/PeV3dfHey5",1520203697607045120,en,False,2022-04-30T00:49:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1708182961,,,,
1520203683409055744,Twitter for Android,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 3/6

🟨⬛⬛🟩⬛
⬛🟨🟨🟩⬛
🟩🟩🟩🟩🟩",1520203683409055744,en,False,2022-04-30T00:49:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",99843746,,,,
1520203667303202816,Twitter for Android,everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/Sq0AnHrABj', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/Sq0AnHrABj
 #ポケモンWordle",1520203667303202816,ja,False,2022-04-30T00:49:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",177427862,,,,
1520203649170903040,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 314 3/6

🟨⬛🟩⬛⬛
⬛🟩🟩🟨🟩
🟩🟩🟩🟩🟩",1520203649170903040,en,False,2022-04-30T00:49:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",289785727,,,,
1520203638513229827,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 314 3/6

🟨🟨⬛🟩⬛
🟨🟩🟨🟩⬛
🟩🟩🟩🟩🟩",1520203638513229827,en,False,2022-04-30T00:49:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305668829,,,,
1520203637187919872,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 314 3/6

⬛⬛⬛🟩🟨
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩 yeah",1520203637187919872,en,False,2022-04-30T00:49:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",53044340,,,,
1520203621866090499,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 X/6
⬛🟨⬛🟨⬛
⬛🟨🟨🟩⬛
⬛🟨⬛⬛⬛
🟨⬛⬛⬛⬛
⬛⬛🟨🟩⬛
🟩⬛🟨🟩⬛
😣",1520203621866090499,en,False,2022-04-30T00:49:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1380626689240219648,,,,
1520203616119889922,Twitter for Android,everyone,"{'mentions': [{'start': 0, 'end': 13, 'username': 'lenoreriegel', 'id': '37254122'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@lenoreriegel You go left to right, I'll go right to left...
Wordle 314 3/6

⬜⬜⬜🟩⬜
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩",1520091185355931652,en,False,2022-04-30T00:49:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",22110558,"[{'type': 'replied_to', 'id': '1520091185355931652'}]",37254122,,
1520203600634728448,Twitter for Android,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 4/6

⬛🟨⬛⬛⬛
⬛🟩🟨⬛⬛
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",1520203600634728448,en,False,2022-04-30T00:49:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",514290832,,,,
1520203600353546243,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 6/6
Whew, streak breaker?
⬛⬛🟨🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1520203600353546243,en,False,2022-04-30T00:49:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",310820149,,,,
1520203591641747457,Twitter for Android,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 4/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520203591641747457,en,False,2022-04-30T00:49:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",89923880,,,,
1520203590568235008,Twitter for Android,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 314 3/6

🟨⬜⬜🟩⬜
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩",1520203590568235008,en,False,2022-04-30T00:49:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",264801041,,,,
1520203586579357697,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 314 4/6*

⬛🟩⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520203586579357697,en,False,2022-04-30T00:49:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1273996189634101248,,,,
1520203582816985090,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 4/6

⬜🟩⬜⬜⬜
⬜⬜🟩⬜⬜
⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩
緑一色",1520203582816985090,ja,False,2022-04-30T00:49:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",198841135,,,,
1520203555646636032,Twitter for Android,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 5/6

⬛⬛🟨⬛⬛
⬛🟨⬛🟨⬛
🟨⬛🟨⬛🟨
🟨⬛🟨⬛🟩
🟩🟩🟩🟩🟩",1520203555646636032,en,False,2022-04-30T00:49:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",249034880,,,,
1520203552680947713,Twitter Web App,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 314 3/6

⬜⬜⬜🟩⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520203552680947713,en,False,2022-04-30T00:49:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",35836602,,,,
1520203551653654528,Twitter for iPhone,everyone,"{'hashtags': [{'start': 40, 'end': 50, 'tag': 'Wordle315'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 4/6

⬜🟨⬜⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩 #Wordle315",1520203551653654528,en,False,2022-04-30T00:49:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",153075460,,,,
1520203551569444864,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 314 6/6

⬜🟨⬜⬜🟨
🟨🟨⬜⬜⬜
🟨⬜⬜🟩⬜
🟨🟨🟨⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1520203551569444864,en,False,2022-04-30T00:49:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",710231923,,,,
1520203534532288513,Twitter for iPhone,everyone,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","#Wordle 314 4/6

⬜🟩⬜🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩 this could have gone a few different ways. My wife picked the right one this eve.",1520203534532288513,en,False,2022-04-30T00:49:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",352076625,,,,
1520203533747896322,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 314 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜🟨
🟩🟩🟩🟩🟩",1520203533747896322,en,False,2022-04-30T00:49:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",29530056,,,,
1520203532409876480,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 314 3/6

🟨🟨⬛🟨⬛
⬛⬛🟩⬛🟩
🟩🟩🟩🟩🟩

🗑",1520203532409876480,en,False,2022-04-30T00:49:00.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",45036476,,,,
1520203531890073601,Twitter for Android,everyone,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/zE3hYSJn5u', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}], 'hashtags': [{'start': 92, 'end': 101, 'tag': 'wordlefr'}]}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Le Mot (@WordleFR) #111 💀/6

⬛⬛⬛⬛⬛
🟨🟨🟨⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟨🟨⬛
⬛🟩🟨⬛⬛
🟨⬛⬛⬛🟩

https://t.co/zE3hYSJn5u

 #wordlefr",1520203531890073601,fr,False,2022-04-30T00:49:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",75203822,,,,
1520203520099885057,Twitter for Android,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 5/6

🟨🟨⬜⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩🟨⬜
🟩⬜🟨🟨⬜
🟩🟩🟩🟩🟩",1520203520099885057,en,False,2022-04-30T00:48:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1189178721250365446,,,,
1520203519755980800,Twitter for iPhone,everyone,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 6/6

⬛🟨⬛⬛⬛
⬛⬛🟨🟨🟨
🟨🟩🟨⬛⬛
🟩⬛🟨🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520203519755980800,en,False,2022-04-30T00:48:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2874556346,,,,
