id,context_annotations,source,author_id,lang,possibly_sensitive,text,conversation_id,created_at,public_metrics,reply_settings,entities,referenced_tweets,in_reply_to_user_id,geo,attachments
1520513165309595648,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,392778079,en,False,"Wordle 316 4/6

⬜🟨⬜⬜⬜
🟩⬜⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520513165309595648,2022-04-30T21:19:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520513143885242371,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,953098029141315587,en,False,"Wordle 315 5/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟨
⬜🟩⬜🟨⬜
🟨🟩🟨⬜⬜
🟩🟩🟩🟩🟩
Gonna be great after the pupae.",1520513143885242371,2022-04-30T21:19:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520513140710322176,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,585688278,en,False,"Wordle 316 X/6

⬜⬜⬜⬜🟨
⬜🟨🟨⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜🟩",1520513140710322176,2022-04-30T21:19:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520513139036540932,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,2476938270,en,False,"Finnish is so annoying
Wordle Suomi #315 6/6
https://t.co/jQxO26eRVa

⬜⬜⬜🟨⬜
⬜🟨⬜⬜⬜
⬜⬜⬜🟨🟩
⬜⬜⬜⬜🟩
🟨⬜🟨⬜🟩
🟩🟩🟩🟩🟩",1520513139036540932,2022-04-30T21:19:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/jQxO26eRVa', 'expanded_url': 'http://www.wordle.global/fi', 'display_url': 'wordle.global/fi'}]}",,,,
1520513120711716865,,Twitter for Android,14889306,es,False,"@EstadoCharnego 🤦🏻‍♀️🤦🏻‍♀️😂😂 Se lo inventan?
#WordleCAT 120 3/6

⬜🟨⬜🟨⬜
🟩⬜🟨🟨🟩
🟩🟩🟩🟩🟩

https://t.co/zR7hxb4xEI",1520509951319359489,2022-04-30T21:19:12.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,"{'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/zR7hxb4xEI', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'EstadoCharnego', 'id': '2810811720'}], 'hashtags': [{'start': 45, 'end': 55, 'tag': 'WordleCAT'}]}","[{'type': 'replied_to', 'id': '1520512964092116992'}]",2810811720,,
1520513117742321664,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,382936015,en,False,"Wordle 316 5/6

⬜⬜⬜🟨⬜
⬜⬜🟨⬜⬜
🟨🟩⬜🟩⬜
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩",1520513117742321664,2022-04-30T21:19:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,{'place_id': '00810b3f1df3862d'},
1520513108980027392,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,47054207,tr,False,"Wordle 316 5/6

⬜⬜⬜🟨⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩

Katla 101 3/6

🟩⬜️⬜️⬜️🟨
🟩🟩⬜️🟩⬜️
🟩🟩🟩🟩🟩

Kalah 2 stepppp 🥲🤣🤣",1511845602023600128,2022-04-30T21:19:09.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,,"[{'type': 'replied_to', 'id': '1520148003092590592'}]",47054207,,
1520513103796047874,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,597443606,tr,False,"Wordle Türkçe 316 4/6

🟩⬜⬜⬜⬜
🟩⬜⬜🟩⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",1516952281312333825,2022-04-30T21:19:08.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,,"[{'type': 'replied_to', 'id': '1519845134569025537'}]",597443606,,
1520513099962458113,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,636364677,en,False,"#Wordle315 

Wordle 315 4/6

⬜🟨🟨⬜⬜
🟩⬜🟨🟨⬜
🟩🟩⬜⬜🟨
🟩🟩🟩🟩🟩",1520513099962458113,2022-04-30T21:19:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 0, 'end': 10, 'tag': 'Wordle315'}]}",,,,
1520513092026875904,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,47520552,en,False,"Wordle (ES)  #114 5/6

⬜⬜🟨⬜⬜
🟨⬜⬜🟨⬜
🟨⬜⬜⬜🟨
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/dDURMUY6wg",1520039703696883712,2022-04-30T21:19:05.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/dDURMUY6wg', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","[{'type': 'replied_to', 'id': '1520039703696883712'}]",47520552,,
1520513090684690432,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,278599688,en,False,"Wordle (ES)  #114 5/6

🟨🟨⬛🟨⬛
⬛🟨🟨⬛🟨
⬛🟨🟨⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩
 illo",1520513090684690432,2022-04-30T21:19:05.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520513084682817536,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPad,334341971,en,False,"Wordle 316 4/6

🟨⬜⬜⬜⬜
🟩⬜🟨⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520513084682817536,2022-04-30T21:19:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,,,
1520513074494640129,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,311018829,en,False,"Wordle 316 4/6

⬜⬜⬜⬜⬜
🟨⬜🟨⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",1520513074494640129,2022-04-30T21:19:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",everyone,,,,,
1520513059609100289,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,53578044,en,False,"Wordle 316 5/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1520513059609100289,2022-04-30T21:18:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520513057746731008,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,772202934,en,False,"Wordle 315 5/6

⬛⬛🟨🟨⬛
⬛🟨⬛🟨⬛
⬛🟩⬛🟨⬛
🟩🟩⬛⬛🟨
🟩🟩🟩🟩🟩",1488468037544075264,2022-04-30T21:18:57.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",mentionedUsers,,"[{'type': 'replied_to', 'id': '1519923380786503680'}]",772202934,,
1520513044408938499,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]",WordleGame_Bot,1503917778977366018,en,False,"Twitter Plays #Wordle #230
Reply with a valid guess

A   P   P   E   L
🟨⬜⬜🟨⬜
W   A   X   E   D
⬜🟨⬜🟨🟨
Y   E   R   B   A
🟨🟩⬜🟨🟨
G   E   N   I   P
⬜🟩⬜⬜⬜

⬛⬛⬛⬛⬛

⬛⬛⬛⬛⬛",1520513044408938499,2022-04-30T21:18:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 6, 'probability': 0.4897, 'type': 'Product', 'normalized_text': 'Twitter'}], 'hashtags': [{'start': 14, 'end': 21, 'tag': 'Wordle'}]}",,,,
1520513041510584320,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,1421034837411049475,en,False,"Wordle 315 6/6

⬛🟨🟨⬛⬛
⬛🟩⬛🟨⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1520513041510584320,2022-04-30T21:18:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520513028130840576,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,2273580423,tr,False,"Wordle Türkçe 316 5/6

⬜⬜⬜⬜⬜
🟩⬜⬜🟩⬜
⬜⬜⬜⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/sR1GKz0cnr",1520513028130840576,2022-04-30T21:18:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/sR1GKz0cnr', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1520513027048628225,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,113586181,en,False,"Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩⬛⬛🟨
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩
Damn",1520513027048628225,2022-04-30T21:18:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520513022413914113,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,883040147939438592,en,False,"Wordle 316 6/6

🟩🟨⬜⬜⬜
🟩⬜🟨⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520513022413914113,2022-04-30T21:18:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520513013274787840,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",Twitter for iPhone,1293568559956729856,ja,False,"ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/6y7ozARadz
 #ポケモンWordle",1520513013274787840,2022-04-30T21:18:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/6y7ozARadz', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",,,,
1520513009881427969,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,160527575,en,False,"Wordle 315 6/6

🟨🟨⬜⬜⬜
⬜🟩⬜🟨⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟨🟨
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
#wordle",1520513009881427969,2022-04-30T21:18:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 52, 'end': 59, 'tag': 'wordle'}]}",,,,
1520513006035161090,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,26779337,en,False,"Wordle 315 2/6

⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩",1520513006035161090,2022-04-30T21:18:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,,,,,
1520513005745758209,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,78389128,es,False,"Wordle Científico #48 3/6

⬛🟩⬛⬛⬛🟩
🟩🟩🟨⬛🟨🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/Pp3spb8OfN",1520513005745758209,2022-04-30T21:18:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/Pp3spb8OfN', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
1520512998909124611,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,1312035297916530688,en,True,"Wordle (ES)  #114 4/6

⬜🟨⬜🟨⬜
⬜🟩⬜🟨⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/7k75CNv2bT",1520512998909124611,2022-04-30T21:18:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/7k75CNv2bT', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520512986661539840,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,298065159,en,False,"Wordle 316 4/6

⬛🟩🟩⬛⬛
⬛⬛⬛⬛⬛
🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩",1520512986661539840,2022-04-30T21:18:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520512986405691393,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,27387436,en,False,"Wordle 316 4/6

⬜⬜⬜🟨⬜
🟩⬜🟨⬜🟨
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
🤦🏻‍♀️",1520512986405691393,2022-04-30T21:18:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520512984891772932,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter Web App,14752991,en,False,"Wordle 315 5/6*
#Wordle315 
Close call.  Still never failed, never got a 6.
🟨🟩⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩 https://t.co/JYZITclZWr",1520512984891772932,2022-04-30T21:18:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 106, 'end': 129, 'url': 'https://t.co/JYZITclZWr', 'expanded_url': 'https://twitter.com/FirefighterGeek/status/1520512984891772932/photo/1', 'display_url': 'pic.twitter.com/JYZITclZWr', 'media_key': '3_1520512873172279296'}], 'hashtags': [{'start': 16, 'end': 26, 'tag': 'Wordle315'}]}",,,,{'media_keys': ['3_1520512873172279296']}
1520512984631504896,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,913781281,en,False,"Wordle 315 5/6

⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛
⬛🟩⬛🟨⬛
🟨🟩🟨⬛🟨
🟩🟩🟩🟩🟩 phew. Had me stumped there for a minute. #wordle",1520512984631504896,2022-04-30T21:18:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 87, 'end': 94, 'tag': 'wordle'}]}",,,,
1520512983595732998,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPad,97691730,en,False,"Wordle 315 6/6

⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩",1520512983595732998,2022-04-30T21:18:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520512980013572096,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,129194256,en,False,"Wordle 316 4/6

🟨⬛⬛⬛🟩
🟨🟨⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1520512980013572096,2022-04-30T21:18:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520512960523030528,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",Twitter for iPhone,3723921374,ja,False,"ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/qVNXHdqxhk
 #ポケモンWordle",1520512960523030528,2022-04-30T21:18:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/qVNXHdqxhk', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",,,,
1520512947893776385,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,1061831517536698369,en,False,"Wordle 316 5/6

⬛⬛🟨⬛⬛
⬛🟨⬛⬛🟩
⬛⬛⬛⬛🟩
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520512947893776385,2022-04-30T21:18:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1520512940994084866,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,236167349,tr,False,"Wordle Türkçe (6'lı) #wordle6 #wordleTR 315 3/6

⬜⬜⬜⬜⬜🟩
⬜🟨🟨🟨⬜🟩
🟩🟩🟩🟩🟩🟩

 https://t.co/PxkEcScwsH",1520512940994084866,2022-04-30T21:18:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"{'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/PxkEcScwsH', 'expanded_url': 'http://wordle6.acikbilim.com', 'display_url': 'wordle6.acikbilim.com'}], 'hashtags': [{'start': 21, 'end': 29, 'tag': 'wordle6'}, {'start': 30, 'end': 39, 'tag': 'wordleTR'}]}",,,,
1520512931552800773,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for iPhone,2384327335,tr,False,"Wordle Türkçe 316 5/6

🟩⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩⬛⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/O2C2RsV85F",1520512931552800773,2022-04-30T21:18:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/O2C2RsV85F', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1520512918449709057,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,1224381424276582402,tr,False,"Wordle Türkçe 316 4/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛🟨
🟩🟩⬛⬛🟨
🟩🟩🟩🟩🟩",1520512918449709057,2022-04-30T21:18:24.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}",everyone,,,,,
1520512913286610944,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",Twitter for Android,1380845030705930240,en,False,"Wordle 316 6/6

⬛⬛⬛⬛⬛
🟨🟨🟨⬛⬛
🟨🟩⬛🟩⬛
🟩⬛🟨⬛⬛
⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩",1520512913286610944,2022-04-30T21:18:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",everyone,,,,,
