created_at,tweet_rate_60,tweet_rate_600,time_since_last_tweet_rolling_60,time_since_last_tweet_rolling_600
2022-04-29 19:46:00+00:00,,,,
2022-04-29 19:47:00+00:00,,,,
2022-04-29 19:48:00+00:00,,,,
2022-04-29 19:49:00+00:00,,,,
2022-04-29 19:50:00+00:00,0.2753870262634806,,3.6333333333333333,
2022-04-29 19:51:00+00:00,0.29322309443489797,,3.4136363636363636,
2022-04-29 19:52:00+00:00,0.28584093332200255,,3.5074074074074075,
2022-04-29 19:53:00+00:00,0.3349712092336091,,2.9993589743589744,
2022-04-29 19:54:00+00:00,0.4032823676191593,,2.4933333333333336,
2022-04-29 19:55:00+00:00,0.3999587070611297,,2.505263157894737,
2022-04-29 19:56:00+00:00,0.36402321474471117,,2.76140350877193,
2022-04-29 19:57:00+00:00,0.3503283994299641,,2.8608974358974355,
2022-04-29 19:58:00+00:00,0.3593678942346634,,2.7841666666666667,
2022-04-29 19:59:00+00:00,0.3743627743871044,,2.6719298245614036,
2022-04-29 20:00:00+00:00,0.34104719432663116,,2.9373333333333336,
2022-04-29 20:01:00+00:00,0.3880397921120181,,2.582,
2022-04-29 20:02:00+00:00,0.41512649209958447,,2.414,
2022-04-29 20:03:00+00:00,0.4194360400671124,,2.396031746031746,
2022-04-29 20:04:00+00:00,0.35476891984760045,,2.829487179487179,
2022-04-29 20:05:00+00:00,0.31964244569588063,,3.136274509803922,
2022-04-29 20:06:00+00:00,0.2926298538206158,,3.4180555555555556,
2022-04-29 20:07:00+00:00,0.33917792128719476,,2.967948717948718,
2022-04-29 20:08:00+00:00,0.4192370053922088,,2.392261904761905,
2022-04-29 20:09:00+00:00,0.4383255724828669,,2.2842105263157895,
2022-04-29 20:10:00+00:00,0.38379797903551555,,2.6103174603174604,
2022-04-29 20:11:00+00:00,0.37618091465949377,,2.6595238095238094,
2022-04-29 20:12:00+00:00,0.39130015547220565,,2.560416666666667,
2022-04-29 20:13:00+00:00,0.3975808552349453,,2.52,
2022-04-29 20:14:00+00:00,0.38566144708340233,0.3598420114852638,2.596,2.779
2022-04-29 20:15:00+00:00,0.4019128106651276,0.3615311016411248,2.492982456140351,2.7660526315789475
2022-04-29 20:16:00+00:00,0.37731916634678475,0.36309487406204527,2.6517543859649124,2.7541228070175436
2022-04-29 20:17:00+00:00,0.338322321236318,0.3639116048674521,2.962280701754386,2.7479824561403507
2022-04-29 20:18:00+00:00,0.3074726833194505,0.36459490016848295,3.2577777777777777,2.742888888888889
2022-04-29 20:19:00+00:00,0.3017852212461955,0.3651970195900964,3.3153333333333332,2.7383333333333333
2022-04-29 20:20:00+00:00,0.38469019301852186,0.3693697513887835,2.650980392156863,2.707450980392157
2022-04-29 20:21:00+00:00,0.44493755346771213,0.36759123122451154,2.25,2.720438596491228
2022-04-29 20:22:00+00:00,0.398559788897683,0.36464600887920223,2.5208333333333335,2.7424999999999997
2022-04-29 20:23:00+00:00,0.3342664236337395,0.3632954336436753,2.9981481481481485,2.7525925925925927
2022-04-29 20:24:00+00:00,0.3020647795605197,0.3638833374887991,3.3208333333333333,2.748154761904762
2022-04-29 20:25:00+00:00,0.352069840534747,0.3632371089243719,2.850980392156863,2.753039215686275
2022-04-29 20:26:00+00:00,0.3829153178661842,0.364541961560281,2.6315476190476192,2.7432738095238096
2022-04-29 20:27:00+00:00,0.36082955842255326,0.36485026766639533,2.787254901960784,2.7408823529411763
2022-04-29 20:28:00+00:00,0.34888194944572953,0.3632388635869008,2.8684210526315788,2.7530701754385962
2022-04-29 20:29:00+00:00,0.3477938097218194,0.36056916668924394,2.878,2.7733999999999996
2022-04-29 20:30:00+00:00,0.3662563801083343,0.35960139060668156,2.7373015873015873,2.780873015873016
2022-04-29 20:31:00+00:00,0.3709453241329916,0.35896214878995075,2.7006666666666668,2.785933333333334
2022-04-29 20:32:00+00:00,0.3693177731285441,0.3649346795843991,2.7108333333333334,2.74025
2022-04-29 20:33:00+00:00,0.36312116713267145,0.3675100987255895,2.755263157894737,2.721052631578947
2022-04-29 20:34:00+00:00,0.362066795052665,0.3662290990001789,2.764583333333333,2.7305555555555556
2022-04-29 20:35:00+00:00,0.37275040775290486,0.3645118100444163,2.6865079365079363,2.7434126984126985
2022-04-29 20:36:00+00:00,0.36055551292877913,0.3607534399015885,2.775,2.772
2022-04-29 20:37:00+00:00,0.3398818895903212,0.35849808206629247,2.9453333333333336,2.7894666666666668
2022-04-29 20:38:00+00:00,0.33638634452263816,0.3609114304815847,2.9833333333333334,2.770833333333333
2022-04-29 20:39:00+00:00,0.3032324482571631,0.35333137464091235,3.3007575757575753,2.8302272727272726
2022-04-29 20:40:00+00:00,0.32100806449236413,0.3515063398876925,3.119565217391304,2.8449275362318844
2022-04-29 20:41:00+00:00,0.3390707260234789,0.3536498051986647,2.9706349206349207,2.8276984126984126
2022-04-29 20:42:00+00:00,0.3767773259958835,0.3512904768282857,2.66140350877193,2.8466666666666667
2022-04-29 20:43:00+00:00,0.3565039268736034,0.348718013820355,2.806,2.8676666666666666
2022-04-29 20:44:00+00:00,0.3671465967949074,0.35113490374813977,2.725,2.8479166666666664
2022-04-29 20:45:00+00:00,0.4082905806608858,0.3551101529267805,2.4571428571428573,2.8161111111111112
2022-04-29 20:46:00+00:00,0.3711296968806349,0.35616377383613884,2.6966666666666663,2.8078333333333334
2022-04-29 20:47:00+00:00,0.34557634317351915,0.3566353700200258,2.8982456140350874,2.804035087719298
2022-04-29 20:48:00+00:00,0.32598894796807687,0.354444991655546,3.0766666666666667,2.8214444444444444
2022-04-29 20:49:00+00:00,0.299962652967379,0.34676240030109956,3.3355555555555556,2.884
2022-04-29 20:50:00+00:00,0.2760017806918851,0.34061310327467426,3.6245614035087717,2.9359649122807014
2022-04-29 20:51:00+00:00,0.2943725841383462,0.34418298656099056,3.4019999999999997,2.905666666666667
2022-04-29 20:52:00+00:00,0.339331655461972,0.34797798052312945,2.962878787878788,2.873787878787879
2022-04-29 20:53:00+00:00,0.3791709204434176,0.3481925450015598,2.637962962962963,2.872037037037037
2022-04-29 20:54:00+00:00,0.34836932352823746,0.344998225015722,2.8716666666666666,2.8985833333333333
2022-04-29 20:55:00+00:00,0.363417259609742,0.3465892855610861,2.760897435897436,2.885320512820513
2022-04-29 20:56:00+00:00,0.3604780468584156,0.3469645131828973,2.778787878787879,2.88219696969697
2022-04-29 20:57:00+00:00,0.3576870628344772,0.3467378102626966,2.7976190476190474,2.8840476190476187
2022-04-29 20:58:00+00:00,0.3535952562076553,0.3467186124232347,2.8333333333333335,2.884202898550725
2022-04-29 20:59:00+00:00,0.3766270046730982,0.3482673902795772,2.6568181818181817,2.8713636363636366
2022-04-29 21:00:00+00:00,0.4162147095027993,0.3496220092008629,2.4049382716049386,2.8602469135802466
